	aardappel/noun	afgezant/noun	aureool/noun	bed/noun	belofte/noun	bijstand/noun	blauw/noun	boodschap/noun	compliment/noun	dauw/noun	ding/noun	drank/noun	dressing/noun	droefheid/noun	ervaring/noun	euforie/noun	gave/noun	geluid/noun	geluk/noun	gerecht/noun	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gezang/noun	glimlach/noun	haast/adv	harmonie/noun	haven/noun	heerlijkheid/noun	helderheid/noun	herrie/noun	het/det	hulp/noun	iets/adv	iets/noun	ijl/adj	interventie/noun	klank/noun	kleur/noun	klink/adj	komedie/noun	koning/noun	koor/noun	koor_DIM/noun	kroon/noun	kunst/noun	landschap/noun	lichaam/noun	licht/noun	lof_trompet/noun	maal/noun	maar/adv	mandaat/noun	meest/adj	melodie/noun	menu/noun	minstens/adv	missie/noun	modder/noun	moment/noun	monument/noun	muziek/noun	naam/noun	naar/adj	nul/noun	of/vg	optreden/noun	orgasme/noun	pad/noun	paradijs/noun	paradijselijk/adj	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plek/noun	plezier/noun	refrein/noun	republiek/noun	rijk/noun	ruimte/noun	rust/noun	sauna/noun	schoonheid/noun	sereniteit/noun	sfeer/noun	sopraan/noun	staat/noun	stad/noun	status/noun	stem/noun	stil/adj	symbool/noun	tafereel/noun	tegelijk/adj	tip/noun	tribunaal/noun	tuin/noun	tweeling/noun	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	veeleer/adv	visioen/noun	voetbal_tempel/noun	vorst/noun	vrede/noun	vrijheid/noun	vuur/noun	werkster/noun	zaak/noun	zaligheid/noun	zangeres/noun	zij/pron	zo/adv
tweeling/noun	0.9673023	0.98062074	0.9968575	0.9531362	0.91615456	0.94562083	0.9802912	0.9506942	0.920001	0.99916774	0.9685355	0.92616206	0.9846036	0.9886879	0.9124743	0.965974	0.97349256	0.9361801	0.8935529	0.9658301	0.958693	0.9762719	0.9361803	0.953345	0.9885337	0.9532903	0.98267895	0.9594388	0.94284797	0.9526662	0.9350265	0.9886225	0.9863528	0.96151286	0.9545453	0.9294381	0.94517004	0.9901811	0.95837563	0.97225267	0.9564533	0.9539238	0.96743625	0.9114375	0.9092876	0.9342339	0.97892135	0.9379451	0.9311718	0.9644593	0.85291916	0.9716942	0.9301039	0.9034195	0.9631524	0.951878	0.9654483	0.9711698	0.9616718	0.92778105	0.94929206	0.99058926	0.96046853	0.9487136	0.9391493	0.9202907	0.9362377	0.9432241	0.95318544	0.92271626	0.95964146	0.94215375	0.93454397	0.9720375	0.9501482	0.95223397	0.9634708	0.9949076	0.9342115	0.9489233	0.96748614	0.94491553	0.96038765	0.98227584	0.9503914	0.9693973	0.9211447	0.987539	0.9741035	0.8991009	0.93429506	0.96102774	0.92539847	0.9158635	0.9466971	0.9622313	0.9557007	0.9499235	0.94791836	0.9492678	0.96365595	0.0	0.972732	0.9730691	0.80764747	0.93390566	0.9634425	0.9451887	0.9558089	0.9654517	0.9739558	0.9593888	0.9761588	0.92155594	0.9198404	0.98859644	0.81896114	0.94274306	0.96432006
uitzicht/noun	0.96175337	0.97620887	0.97086793	0.96477044	0.94631964	0.94944566	0.93794066	0.95805	0.9576	0.99747026	0.9639167	0.98132676	0.9876412	0.99643207	0.89070785	0.9548835	0.98870915	0.9237012	0.93951607	0.94877976	0.9531142	1.0	0.9595799	0.9572503	0.97359115	0.9951553	0.9540112	0.96555144	0.9265471	0.9438309	0.90401334	0.984117	0.98192626	0.96180326	0.93586236	0.94738215	0.9322514	0.98754436	0.9377138	0.9691784	0.9583229	0.921866	0.9502876	0.95686626	0.92804545	0.9563191	0.98675036	0.9476985	0.90742624	0.9374929	0.96866995	0.9493469	0.9899608	0.9252935	0.9588465	0.9643576	0.9513866	0.96292996	0.93823296	0.9405226	0.94440055	0.9886909	0.948115	0.9056937	0.9279568	0.908861	0.930295	0.97118396	0.93833554	0.9300037	0.9948146	0.9610199	0.954071	0.92298084	0.9632042	0.9260629	0.9841349	0.97990024	0.8776601	0.9386488	0.9707256	0.9372691	0.9571789	0.94097847	0.9112529	0.9799307	0.9297371	0.9788539	0.897399	0.96381676	0.95138764	0.8890181	0.9442809	0.9508461	0.92377603	0.9574823	0.9233564	0.945239	0.96345425	0.97381717	0.8905867	0.972732	0.0	0.9713164	0.9313684	0.9667959	0.9572221	0.9762519	0.97887504	0.95853853	0.9465201	0.95677197	0.9236428	0.98137414	0.9513739	1.0	0.9412797	0.94226557	0.9847111
vaak/adj	0.95731354	0.9854938	0.99060005	0.93979794	0.9570829	0.9745255	0.9950995	0.93355113	0.9707215	0.96262753	0.8968606	0.9447116	0.96050406	1.0	0.8938461	0.9931575	0.949981	0.9364532	0.942797	0.9433191	0.96241724	1.0	0.9856444	0.8516067	0.97759265	1.0	0.97450083	0.9799589	0.9402367	0.9679824	0.95982057	0.9703037	0.970631	0.9768328	0.91141605	0.8832938	0.8770429	0.8655859	0.99889404	0.98068684	0.94962984	0.9297006	0.9384267	0.9475321	0.89226305	0.9497159	0.97932816	0.9892802	0.90250665	0.9171811	0.9349338	0.93601567	0.9782352	0.9375117	0.88384086	0.97561014	0.8399271	0.953738	0.96353686	0.92835313	0.9755158	0.9838172	0.9054909	0.9337309	0.8736484	0.8481816	0.9369278	0.9773577	0.8380902	0.92034554	0.9975099	0.93217075	0.9426439	0.9847832	0.97993976	0.97257346	0.9878676	0.9891899	0.91798216	0.91447496	0.9804021	0.96128523	0.9400188	0.9229989	0.9457871	0.9934311	0.98244923	0.9787276	0.89346933	0.9828925	0.9018746	0.9071944	0.94026554	0.9203533	0.8834406	0.9451738	0.96185404	0.89469916	0.93644345	0.9815441	0.9410766	0.9730691	0.9713164	0.0	0.9095015	0.9726092	0.9604187	0.9707539	0.9959963	0.9334356	0.967911	0.9285195	0.9571816	0.9953412	0.93053496	0.9943507	0.90388775	0.89713144	0.9597519
vader/noun	0.97478896	0.93494713	0.97915	0.8788533	0.9060903	0.9687802	0.95154446	0.8432746	0.94892913	0.9907228	0.87847316	0.9070144	1.0	0.9952714	0.84439325	0.9457862	0.9435605	0.9073007	0.86729455	0.886446	0.92331123	0.9657573	0.9690342	0.8855906	0.9657445	0.9980879	0.9706511	0.91099817	0.9058665	0.92825794	0.9283164	0.98994523	0.96804523	0.9515738	0.9532391	0.86241156	0.9126062	0.91066897	0.93356097	0.93635947	0.93801767	0.88595164	0.93946725	0.8396284	0.7123455	0.8738169	0.9934012	0.94963247	0.88312656	0.9144748	0.72465336	0.93060714	0.9718439	0.8701263	0.95517665	0.9436448	0.9035113	0.90947616	0.9570395	0.94443804	0.92003965	0.95738727	0.89289	0.83732164	0.83950526	0.77514637	0.91631067	0.9505128	0.9111867	0.8332999	0.99688387	0.89530826	0.9360666	0.9687898	0.887403	0.8917851	0.95677006	0.9260718	0.87765294	0.90660524	0.95681643	0.8491572	0.92520183	0.94320947	0.93337786	0.97315043	0.9096583	0.9909617	0.92295206	0.85325074	0.86146843	0.90337336	0.8749893	0.90451354	0.8860609	0.8731695	0.893498	0.88626343	0.9236921	0.927481	0.902002	0.80764747	0.9313684	0.9095015	0.0	0.8402634	0.94120675	0.91865563	0.95818555	0.8520584	0.8899401	0.88760895	0.9057254	0.90510213	0.86092854	0.98049253	0.7130989	0.78854895	0.95853525
vaderland/noun	0.9844433	0.93238324	0.9676567	0.97463536	0.9569607	0.94900674	0.98632365	0.9727456	0.9838505	0.994336	0.9610701	0.9352493	0.99779886	0.9939195	0.9618799	0.9654757	0.9643655	0.98405546	0.9514069	0.9466647	0.95320415	0.915694	0.98769104	0.95070046	0.9563581	0.9918692	0.9886898	0.96066236	0.92689544	0.9551156	0.94927764	0.99488175	0.9737949	0.9473586	0.96325606	0.91750854	0.9523633	0.9882592	0.9607824	0.9357556	0.9610817	0.9584837	0.96645355	0.9208615	0.8962225	0.9500548	0.98980427	0.96875465	0.9377294	0.9355281	0.9191092	0.96986556	0.9698042	0.935725	0.9857721	0.9496035	0.93637973	0.9383413	0.9787481	0.94175893	0.9183818	0.9910456	0.96130234	0.88774794	0.9340355	0.9065458	0.96805304	0.98553646	0.9474835	0.92950445	0.9687482	0.97317886	0.9312659	0.9182517	0.95426476	0.9574385	0.98812	0.99059415	0.9601855	0.9821541	0.95125633	0.8164415	0.90208614	0.98935765	0.9596182	0.9786755	0.94420266	0.9980063	0.95230305	0.9408911	0.87314177	0.9171483	0.9125732	0.97103786	0.96190035	0.8897524	0.9641924	0.97429585	0.9748007	0.9370416	0.9508212	0.93390566	0.9667959	0.9726092	0.8402634	0.0	0.9663975	0.97690254	0.95928717	0.92182124	0.8873723	0.94740814	0.9480347	0.9495671	0.9702984	0.99956435	0.8932955	0.9142157	0.9822055
veeleer/adv	0.9655477	0.9761803	0.9722095	0.95541024	0.9507796	0.99241877	0.97379035	0.9261346	0.9638474	1.0	0.919341	0.98661584	0.9996028	1.0	0.97225237	0.9771894	0.9689999	0.93845654	0.960564	0.9755209	0.9623941	1.0	0.98129845	0.96852505	0.98213917	0.9981541	0.9591295	0.96993643	0.9497507	0.9438796	0.97342026	0.9936366	0.98151636	0.9489322	0.95052934	0.94649935	0.9756986	0.9591703	0.9448254	0.95334613	0.93309	0.96004444	0.92748886	0.9565142	0.9389441	0.9559671	0.99897027	0.95802754	0.94514465	0.9473095	0.95564085	0.95158017	0.9896415	0.95456576	0.9803461	0.983416	0.9431403	0.9064746	0.96125984	0.95893717	0.9334383	0.9801709	0.97163886	0.96458334	0.882883	0.86605144	0.9644687	0.9594085	0.9213362	0.92682135	0.9909532	0.94047546	0.96268815	0.9436824	0.92858946	0.94968706	0.98782337	0.9790356	0.9604456	0.978603	0.9670982	0.95439404	0.9714613	0.9511942	0.97669864	0.98837346	0.94326425	0.979298	0.9117681	0.9609312	0.94942683	0.9674198	0.94777936	0.96281123	0.9540181	0.9509389	0.9532871	0.91762006	0.94291234	0.9513523	0.94758296	0.9634425	0.9572221	0.9604187	0.94120675	0.9663975	0.0	0.9136968	0.9955761	0.9670989	0.9472544	0.96742606	0.97378397	0.98579836	0.92288446	0.99144894	0.9249879	0.99009544	0.9948226
visioen/noun	0.9916095	0.9613047	0.99005336	0.97791827	0.9815618	0.99049556	0.99583954	0.9345943	0.98192436	0.9855945	0.96273303	0.98277265	1.0	0.99029446	0.9839197	0.9511148	0.9653839	0.9608527	0.96435213	0.98025125	0.98591965	0.99998903	0.95110106	0.9599824	0.98105377	0.91608256	0.94310975	0.9751321	0.9943451	0.98719525	0.94802076	0.99125934	0.9770818	0.98180944	0.9908197	0.9653497	0.9947	0.9926059	0.98035336	0.96730506	0.94213396	0.95407575	0.98646957	0.950488	0.9768731	0.9743147	0.981866	0.98024905	0.948419	0.9641049	0.9705179	0.95058894	0.95559466	0.9714689	0.99517363	0.9789784	0.9358436	0.9591404	0.9894031	0.98431927	0.9630697	0.9978256	0.9835473	0.95638394	0.9484222	0.950228	0.96378803	0.97380155	0.973865	0.9472666	0.98761314	0.9502272	0.9620672	0.9733129	0.9522361	0.96267235	0.99167067	0.9496786	0.9784237	0.97774637	0.98233926	0.95873517	0.97798634	0.9847841	0.9903025	0.9810546	0.95396894	1.0	0.9710344	0.92598975	0.9372326	0.9747095	0.95529974	0.979195	0.9728028	0.9012139	0.9235664	0.99652123	0.99537826	0.9597093	0.9814503	0.9451887	0.9762519	0.9707539	0.91865563	0.97690254	0.9136968	0.0	0.9684244	0.94924575	0.95016676	0.96553284	0.97136784	0.97623754	0.95516336	0.94005454	0.93326706	0.96776927	0.98478407
voetbal_tempel/noun	0.971571	0.9946177	0.9746065	0.9730496	0.960532	0.9716643	0.99760604	0.97953117	0.97609717	0.9543232	1.0	0.99947923	1.0	0.9898604	0.9758586	0.9203452	1.0	0.97470117	0.97208595	0.96120787	0.97194123	0.97241104	0.95175886	0.99507946	0.9869797	1.0	0.9410266	0.99325264	0.9731594	0.98924303	0.9301004	0.9990966	0.9978288	0.9848533	0.9808845	0.95202595	0.95432645	0.9707638	0.9917131	0.99571306	1.0	0.9828163	0.99202687	0.99131626	0.9587893	0.97797495	1.0	0.9598181	0.9865091	0.99964386	0.9761566	0.9882258	0.95975727	0.95023584	0.9480617	0.9922759	0.957837	0.9970514	0.98290783	0.92169905	0.96295035	0.9932281	0.9800068	0.9594772	0.99159837	0.9781924	0.96910524	0.97771496	0.989215	0.9843254	0.9767734	0.9902698	0.9538326	0.98439574	0.97353935	0.9507558	1.0	1.0	0.98593915	0.98680365	0.9758699	0.9584819	0.94269973	0.9769487	0.9718307	0.9747539	0.98104715	0.99017066	0.9867969	0.9857754	0.99505764	0.93643486	0.9774368	0.9452871	0.9921229	0.98341554	0.96172297	0.9723365	0.9843777	0.97979146	0.9798666	0.9558089	0.97887504	0.9959963	0.95818555	0.95928717	0.9955761	0.9684244	0.0	0.9691105	0.98293424	0.9990444	0.99820995	0.9722109	0.9897157	0.94608235	0.97735673	0.9982011	0.99958956
vorst/noun	0.9206365	0.9748528	0.9760022	0.9658904	0.9678991	0.9575473	0.9661958	0.95272905	0.954631	0.9845769	0.97076213	0.9613818	0.9375039	0.99536455	0.94872373	0.95743066	0.93608123	0.9525014	0.9755422	0.9243478	0.9341544	0.93094504	0.9703572	0.94268453	0.9447356	0.9074794	0.9449894	0.9519382	0.94144595	0.9638401	0.9396268	0.9768172	0.97567683	0.98383886	0.97298783	0.9282923	0.9521059	0.93289095	0.97741777	0.9690344	0.95081526	0.9741595	0.9643327	0.9580237	0.7416897	0.96177465	0.98733544	0.9633669	0.8933191	0.8702541	0.9004979	0.94894755	0.99098825	0.94933677	0.9843546	0.9612262	0.92929	0.9297318	0.97865534	0.96595407	0.9587257	0.94249594	0.9630573	0.9130608	0.9416318	0.93819565	0.96115285	0.9598708	0.95355755	0.9558246	0.9888006	0.94057655	0.9056878	0.95545304	0.9680034	0.9648564	0.9724451	0.9920859	0.9425443	0.95975643	0.95003	0.88308567	0.84513056	0.9721475	0.9674912	0.97473246	0.9478533	0.97746754	0.9350517	0.96207243	0.90476453	0.9192814	0.9404559	0.95118123	0.9496626	0.86232203	0.94043154	0.96043724	0.9626876	0.97180724	0.9363867	0.9654517	0.95853853	0.9334356	0.8520584	0.92182124	0.9670989	0.94924575	0.9691105	0.0	0.922782	0.97412443	0.93487924	0.98764205	0.97969514	0.9900182	0.9224252	0.95311177	0.99008167
vrede/noun	0.9895673	0.85202086	0.9819537	0.9584525	0.88349104	0.9514804	0.9705092	0.8631574	0.973319	1.0	0.9275692	0.950839	1.0	1.0	0.9254049	0.9751223	0.96385026	0.9758394	0.93748844	0.95415807	0.9552709	0.9364847	0.9471256	0.92339635	0.93082505	0.9997696	0.9481079	0.9709539	0.896142	0.96718866	0.9114613	0.9962976	0.9823206	0.9812856	0.9331487	0.8571291	0.9628936	0.9681764	0.9775129	0.9011642	0.9516231	0.9342374	0.96600187	0.96756417	0.8643701	0.9363619	0.99869186	0.94158286	0.95107025	0.9623499	0.9177137	0.9450682	0.9903301	0.9238426	0.9457016	0.92921424	0.86656344	0.9529693	0.96045893	0.92861557	0.8642225	0.94625634	0.9337332	0.93825895	0.92692137	0.9286706	0.92513555	0.91451395	0.9333252	0.9362642	0.9919913	0.94916403	0.93262637	0.96821946	0.95140225	0.96695095	0.9562124	0.99278414	0.8999367	0.962414	0.9667182	0.84052336	0.9238452	0.9586901	0.9202464	0.99109626	0.9428321	0.98334897	0.92154586	0.9728923	0.8297582	0.83798003	0.85494995	0.9368065	0.93244696	0.89697134	0.93742573	0.9277812	0.963494	0.90108854	0.95969075	0.9739558	0.9465201	0.967911	0.8899401	0.8873723	0.9472544	0.95016676	0.98293424	0.922782	0.0	0.90504676	0.90404403	0.9681128	0.95088077	0.96870965	0.94503623	0.8993952	0.98161215
vrijheid/noun	0.98467755	0.96844673	0.9749927	0.9725974	0.96060735	0.9799254	0.9695953	0.90960515	0.9509918	1.0	0.9657411	0.97655493	0.9993979	0.99227697	0.9484153	0.9911521	0.98959786	0.929051	0.94191825	0.93573046	0.96359473	1.0	0.971035	0.9140808	0.9690419	0.9764081	0.9843139	0.9670019	0.9546877	0.98584	0.97426355	0.99678004	0.98150367	0.96214396	0.9454561	0.92977273	0.9313674	0.93924516	0.9645889	0.9463874	0.9490201	0.9341344	0.9544951	0.96277666	0.895594	0.9442725	0.99337596	0.9683122	0.92686164	0.9755434	0.95581466	0.93767667	0.9774913	0.928919	0.96036583	0.94490063	0.8782938	0.9687276	0.96875274	0.9368695	0.9104134	0.9523474	0.9398803	0.9423826	0.9236919	0.93104833	0.9506665	0.9715227	0.9432322	0.9148758	1.0	0.9217931	0.9568488	0.98039216	0.9550577	0.9739705	0.9627511	1.0	0.92105514	0.9415549	0.99648917	0.9277761	0.96287096	0.96172297	0.96985424	0.9989066	0.97553986	0.9681746	0.91233605	0.9814368	0.90164757	0.94153184	0.9049653	0.93319273	0.90340996	0.90620565	0.9737584	0.93063426	0.95241284	0.95884764	0.9520941	0.9593888	0.95677197	0.9285195	0.88760895	0.94740814	0.96742606	0.96553284	0.9990444	0.97412443	0.90504676	0.0	0.9302906	0.9667164	0.8931491	1.0	0.95013887	0.9279983	0.96572506
vuur/noun	0.9553383	0.9649474	0.9811324	0.9079012	0.9106561	0.9616671	0.95914257	0.93931466	0.97516096	0.999896	0.9089746	0.9365505	0.972697	1.0	0.91829026	0.93482304	0.96814346	0.9214927	0.9326147	0.9356997	0.94193983	0.9819709	0.96545637	0.9278741	0.995885	0.9809566	0.9184849	0.9439245	0.94602114	0.92690945	0.9124032	0.96872663	0.993459	0.97689354	0.9389511	0.8966604	0.94925046	0.93687385	0.990079	0.9303992	0.96063375	0.9396657	0.97668874	0.8946234	0.89508873	0.93775517	0.9999768	0.96015805	0.9349251	0.950788	0.90846217	0.93509537	0.9896926	0.9086277	0.9319925	0.93748516	0.9247913	0.9735744	0.96970826	0.9389484	0.9473849	0.9762949	0.9263723	0.9281294	0.89710164	0.88722366	0.93715787	0.9589676	0.9434666	0.8531757	0.9978427	0.9353831	0.96036136	0.9830945	0.9726076	0.9669565	0.97711235	1.0	0.93033147	0.9673806	0.99124545	0.9529532	0.94465435	0.94403607	0.88571316	0.9735975	0.9631072	0.99384695	0.90946096	0.9805736	0.9204682	0.8796824	0.9429524	0.942521	0.9159491	0.9186609	0.93658084	0.9001762	0.92588973	0.9079577	0.9371691	0.9761588	0.9236428	0.9571816	0.9057254	0.9480347	0.97378397	0.97136784	0.99820995	0.93487924	0.90404403	0.9302906	0.0	0.99771047	0.88711876	1.0	0.92130685	0.8937627	0.93957365
werkster/noun	0.9487212	0.99680763	0.98851186	0.9606434	0.95676136	0.94234604	0.99482673	0.9927652	0.9663507	0.9617493	0.97891045	0.98438114	0.9655568	0.9631805	0.9626704	0.98743796	0.98537785	0.94748944	0.94135326	0.9738075	0.97131366	0.99891794	0.96227264	0.97016263	0.9629264	0.99373657	0.9613045	0.9637469	0.9889568	0.9870937	0.9819858	0.9701402	1.0	0.9622686	0.9658087	0.94704545	0.9547711	0.9766623	0.98691213	0.9802217	0.973263	0.98435444	0.9801058	0.9795835	0.9525114	0.96384734	0.9816693	0.96686465	0.9480432	0.9922882	0.90201813	0.99832344	0.99979854	0.96693844	0.98120224	0.94689476	0.9781919	0.9898183	0.9668118	0.9621408	0.97072834	0.9408449	0.96839154	0.9655506	0.96900636	0.9518716	0.97223073	0.9821385	0.9684207	0.9530627	0.97393763	0.95553356	0.9640239	0.9996275	0.9863047	0.9828356	0.9906595	1.0	0.96385807	0.98498553	0.99958813	0.9372074	0.9693651	0.9669332	0.9928518	0.98866016	0.94183207	1.0	0.96404034	0.91102016	0.9724312	0.9708387	0.9625238	0.9373009	0.96206844	0.9594389	0.9708877	0.98238623	0.95019335	0.9478942	0.9781204	0.92155594	0.98137414	0.9953412	0.90510213	0.9495671	0.98579836	0.97623754	0.9722109	0.98764205	0.9681128	0.9667164	0.99771047	0.0	0.9633533	0.97628766	0.8731716	0.9574401	0.9928075
zaak/noun	0.9683168	0.9851503	0.99953866	0.9217241	0.93691695	0.95896846	0.9855394	0.8931332	0.94169664	0.99803627	0.9328962	0.9148879	1.0	0.97900504	0.91962296	0.97877944	0.99905777	0.9291771	0.9398222	0.8709621	0.95193714	1.0	0.9607939	0.91956717	0.99609995	0.9939177	0.9966318	0.9036804	0.95397115	0.9621911	0.92978513	0.98359716	0.96493995	0.97434574	0.90012926	0.8535049	0.9290102	0.9580524	0.98680335	0.950969	0.9850021	0.9508313	0.9706487	0.9538809	0.9322821	0.9385277	0.98607856	0.9655267	0.9248938	0.95004785	0.892552	0.89293426	0.9994662	0.8903827	0.93035126	0.9537239	0.9239177	0.9799225	0.9751559	0.9247444	0.95194405	0.972684	0.8812189	0.94196475	0.92309743	0.85835403	0.9405018	0.9537092	0.9170767	0.9264079	1.0	0.93036175	0.98058313	0.991021	0.94341564	0.95460784	0.9846792	1.0	0.9382055	0.94439834	0.9795831	0.9719847	0.9479766	0.89346576	0.9421165	0.99399436	0.9775781	0.95641816	0.9204502	0.9758512	0.89568466	0.9141795	0.9511951	0.91638243	0.90786684	0.940075	0.97065896	0.93388486	0.91378176	0.9716938	0.93804115	0.9198404	0.9513739	0.93053496	0.86092854	0.9702984	0.92288446	0.95516336	0.9897157	0.97969514	0.95088077	0.8931491	0.88711876	0.9633533	0.0	0.99774414	0.95231074	0.8723317	0.9647896
zaligheid/noun	0.9606094	1.0	0.9779401	0.93604815	0.99117285	1.0	0.9623489	0.99831	0.9523043	1.0	1.0	0.91790766	0.9942586	1.0	0.9937595	1.0	0.97381085	0.9744814	0.98692995	1.0	0.94464415	1.0	0.9950162	0.98164725	0.9192668	0.9982457	0.9940189	0.99738467	0.9736766	1.0	0.9972768	0.9946144	0.9973177	1.0	0.99882156	0.9896947	0.9993976	1.0	1.0	0.9917544	0.9711134	0.94163924	1.0	0.996679	0.9815795	0.9652167	1.0	0.9985393	0.9331882	0.984454	0.97669685	0.9989139	0.9805372	0.9958421	1.0	0.9660929	0.98933274	0.98256356	1.0	0.99064785	0.98699445	1.0	1.0	0.9913934	0.9868424	0.97922695	0.9757751	0.98860747	0.9762859	0.97975016	1.0	1.0	0.9568095	0.9743759	1.0	0.9938534	0.9968158	0.9249812	0.99442315	1.0	0.9860283	0.99597806	0.9793092	0.98541355	1.0	0.9287322	0.93492895	1.0	0.9989876	0.99036956	0.99718297	0.9357324	0.9977725	0.9991201	0.98554856	0.91789025	0.95833033	0.99458	0.9852737	0.95946664	0.88810426	0.98859644	1.0	0.9943507	0.98049253	0.99956435	0.99144894	0.94005454	0.94608235	0.9900182	0.96870965	1.0	1.0	0.97628766	0.99774414	0.0	0.9515259	1.0	1.0
zangeres/noun	0.95290107	0.96677005	0.98440975	0.90132314	0.91597253	0.9579665	0.94446516	0.93235296	0.9402208	0.99829334	0.8935059	0.92487055	0.9885823	0.9585873	0.9048013	0.96202433	0.95780116	0.8487742	0.8887837	0.9191506	0.9382656	0.9858094	0.949334	0.9020431	0.9716102	0.982565	0.9320693	0.9044738	0.92672324	0.94433653	0.92316365	0.93923974	0.9781196	0.92423505	0.96109694	0.8969826	0.9001594	0.92828596	0.94205874	0.9558288	0.89000916	0.9435232	0.91899616	0.8291527	0.8676143	0.87835234	0.9863434	0.93775743	0.8899456	0.9183153	0.78085434	0.9481885	0.96589273	0.91696876	0.9439894	0.9675816	0.9444487	0.87315685	0.96313	0.94426125	0.92721283	0.9451943	0.9144029	0.9446511	0.7228157	0.81945765	0.9621163	0.95437235	0.8744704	0.74854785	0.96634513	0.9456421	0.9058104	0.98490375	0.89786685	0.92274356	0.9347005	0.95625347	0.91611576	0.9280348	0.915362	0.9176065	0.9343661	0.9442204	0.94747895	0.96055806	0.87610143	0.9854839	0.90155053	0.77256006	0.90195894	0.9184787	0.861545	0.8357707	0.9130472	0.8945159	0.9032354	0.9165779	0.8980203	0.93952787	0.9023104	0.81896114	0.9412797	0.90388775	0.7130989	0.8932955	0.9249879	0.93326706	0.97735673	0.9224252	0.94503623	0.95013887	0.92130685	0.8731716	0.95231074	0.9515259	0.0	0.86524	0.94329727
zij/pron	0.98238	0.9582702	0.9959621	0.9049585	0.9483366	0.94019914	0.9847812	0.91718954	0.965871	0.9990504	0.9128648	0.95639914	0.9970016	1.0	0.90922934	0.97623634	0.98865646	0.95346785	0.9356911	0.9424234	0.9469214	0.99203944	0.9571177	0.936418	0.9710777	0.9913186	0.9832397	0.9652671	0.94184387	0.9719544	0.88955677	0.98328596	0.9376637	0.98509955	0.89360255	0.8310227	0.9001819	0.9422991	0.9649681	0.93150723	0.9802427	0.9293938	0.98139364	0.9473249	0.88660175	0.9300862	0.9988628	0.9374281	0.9168975	0.9362398	0.90249544	0.9288442	1.0	0.9358387	0.8927122	0.94856215	0.86082816	0.98674804	0.973238	0.9144035	0.93803346	0.9497756	0.85660994	0.89817417	0.9178537	0.8611507	0.941953	0.97197104	0.9231339	0.91495305	0.99166	0.9338068	0.94150245	0.96578026	0.9638226	0.9689105	0.9662206	0.99766576	0.89448327	0.9386156	0.99040264	0.92635685	0.93168676	0.9182928	0.9478095	0.9860729	0.9522606	0.9991334	0.90342784	0.87618685	0.8689922	0.8744559	0.916893	0.87668204	0.9517977	0.92486274	0.94355553	0.89837205	0.91367406	0.892342	0.9135469	0.94274306	0.94226557	0.89713144	0.78854895	0.9142157	0.99009544	0.96776927	0.9982011	0.95311177	0.8993952	0.9279983	0.8937627	0.9574401	0.8723317	1.0	0.86524	0.0	0.9789016
zo/adv	0.99297845	0.99901277	0.99835664	0.9663891	0.92759377	0.9884342	0.9686016	0.9612832	0.98046625	1.0	0.9583884	0.97801185	0.96643865	1.0	0.9724426	0.9921278	0.9954204	0.96164334	0.97458214	0.9886981	0.98286176	1.0	0.9867177	0.9443496	0.99344045	1.0	0.9977868	0.9848606	0.9828861	0.9722775	0.9848309	1.0	0.99278635	0.98065233	0.9788085	0.9770161	0.9662972	0.96600336	0.99776596	0.9932507	0.9852054	0.9688527	0.9933191	0.81580687	0.96737313	0.9670005	0.98820937	0.9936834	0.93260044	0.94157904	0.97143906	0.9461692	0.99276805	0.9827958	0.97196186	0.9876002	0.95431614	0.99108714	0.9708702	0.98225343	0.987401	0.9968062	0.9680944	0.98803276	0.9124842	0.9652703	0.9715729	0.99174714	0.9347172	0.8934833	0.9991282	0.98572004	0.9855041	1.0	0.97989684	0.98605955	0.9951165	0.99979365	0.9656824	0.969707	0.98430246	0.98681885	0.9869398	0.97622615	0.9870383	0.9785118	0.93269235	0.9998782	0.9630404	0.9805381	0.9723383	0.9790511	0.97682166	0.98068666	0.9594387	0.9440731	0.98991054	0.9772788	0.9577022	0.99959624	0.91971946	0.96432006	0.9847111	0.9597519	0.95853525	0.9822055	0.9948226	0.98478407	0.99958956	0.99008167	0.98161215	0.96572506	0.93957365	0.9928075	0.9647896	1.0	0.94329727	0.9789016	0.0
