	Adriaens/name	Armstrong/name	Bangoura/noun	Baouf/name	Bouma/name	Claeys/name	Cliteur/name	Crasson/noun	De/name	Dirk/name	Gino/name	Hugo/name	Kanu/name	Koller/name	Kristof/name	Ma/name	Marion/name	Mestdagh/name	Mike/name	Mpenza/name	Mutavdzic/name	Pasanen/name	Penders/name	Rossi/name	Ruth/name	Stijn/name	Thomas/name	Van/name	Vereecke/name	Vermant/name	White/name	aan/prep	achter/adv	achter/prep	af/adv	al/comp	alles/noun	alsof/comp	alweer/adv	arm/adj	arm/noun	auto/noun	beeld/noun	beetje/noun	beide/pron	beneden/adv	beugel/noun	bijvoorbeeld/adv	blik/noun	brom_fietser/noun	component/noun	daardoor/pp	daarin/pp	daarop/pp	dan/adv	demonstratief/adj	design/noun	deur/noun	die/det	dief/noun	dimensie/noun	donderdag_morgen/noun	door/comp	door/prep	duim/noun	echter/adv	eindeloos/adj	en/vg	energiek/adj	er/adv	ergens/adv	fiets/noun	fietser/noun	foutief/adj	gaandeweg/adv	gedachte/noun	gek/noun	geluid/noun	gemeente_personeel/noun	getrokken/adj	gewoon/adj	graag/adj	h/noun	halfweg/prep	hand/noun	harnas/noun	hij/pron	ideaal/adj	iedereen/pron	iemand/noun	ik/pron	immers/adv	in/prep	ineen/pp	je/pron	kar/noun	ketting/noun	klassieker/noun	kwartier/noun	laat/adj	langzaam/adj	leverancier/noun	licht/adj	lijf_DIM/noun	me/pron	men/pron	met/prep	meteen/adv	mij/pron	minuut/noun	naam/noun	naar/adj	naar/prep	nadrukkelijk/adj	nog/adv	of/comp	of/vg	om/prep	oma/noun	onderaan/adv	onhandig/adj	oog/noun	opnieuw/adv	outfit/noun	poot_DIM/noun	punt/noun	pyjama/noun	rechter_been/noun	regisseur/noun	renner/noun	rugzak/noun	schrijver/noun	sjaal_DIM/noun	sluimer/adj	snel/adj	soms/adv	song/noun	stuk/adv	stuur/noun	systeem/noun	tas/noun	tegenstander/noun	telkens/adv	ter/prep	terwijl/comp	tijd/noun	toen/adv	toen/comp	touw_DIM/noun	traditioneel/adj	trein/noun	trein_DIM/noun	twee/num	uitblinker/noun	vervolgens/adv	vinger/noun	voertuig/noun	voet/noun	volk/noun	wagen/noun	wagen_DIM/noun	wagon_DIM/noun	wetswijziging/noun	wielertoeristen/noun	wolk/noun	zak_DIM/noun	zakdoek/noun	ze/pron	zich/pron	zo/adv	zodat/comp	zodra/comp	zondag_avond/noun	zuiver/adj	zweet/adj
vervolgens/adv	0.8954391	0.8231884	0.9061605	0.9365905	0.8856599	0.8733372	0.92561156	0.95754	0.906321	0.8259187	0.87435055	0.8205391	0.8874906	0.8797038	0.87083834	0.8809514	0.8959098	0.9067612	0.8291056	0.87966144	0.9377224	0.9409115	0.91307265	0.89170915	0.89213187	0.8506254	0.83348644	0.8634601	0.90931815	0.92502385	0.89677596	0.7964387	0.7745339	0.750907	0.6860795	0.7996379	0.72566736	0.6501316	0.7339525	0.78986335	0.71392196	0.6918505	0.7573406	0.77325976	0.73829997	0.68302774	0.8623339	0.69203866	0.725391	0.870853	0.8703173	0.68444943	0.70866513	0.5960735	0.6448082	0.8392888	0.8959127	0.701108	0.7180854	0.7182064	0.9068402	0.86016977	0.5900235	0.63362455	0.8072422	0.76192415	0.74588525	0.5770817	0.88412064	0.80257106	0.68960106	0.75231636	0.81588256	0.83607334	0.81262016	0.78856283	0.8266612	0.73611915	0.9082928	0.81615865	0.7162856	0.76323545	0.85999817	0.81589997	0.6928226	0.8927778	0.6022285	0.8011812	0.7448262	0.66769445	0.79142547	0.7315594	0.74765104	0.8719357	0.6855011	0.8361033	0.78811234	0.8718979	0.7189529	0.7524663	0.6625561	0.8115181	0.7543779	0.9088141	0.7872982	0.7109812	0.6640847	0.6317868	0.815581	0.72638464	0.8220465	0.7595281	0.7314274	0.8090504	0.8398452	0.7541241	0.582792	0.82618093	0.7993301	0.8327737	0.82059526	0.7606329	0.69049895	0.89826447	0.7961589	0.8939278	0.8664264	0.8730511	0.8411463	0.8103424	0.80013454	0.8418619	0.9002392	0.9129634	0.7159896	0.70842266	0.81299484	0.77571225	0.77432275	0.7751258	0.7299938	0.7631831	0.64951247	0.731454	0.5818889	0.84435755	0.67566025	0.64342856	0.84579444	0.7991673	0.7740435	0.88130724	0.7172826	0.8620989	0.0	0.7211168	0.75290644	0.70629287	0.8244215	0.6963762	0.88027835	0.9608517	0.8762584	0.91527617	0.78139967	0.75996643	0.8740752	0.52286345	0.7924531	0.78402966	0.5515312	0.6262686	0.78828996	0.83145773	0.87618375
vinger/noun	0.9600534	0.8799009	0.931726	0.9807158	0.9375005	0.9344787	0.9422721	0.9544883	0.95203793	0.91730297	0.9393643	0.8862255	0.94569236	0.92315745	0.9312186	0.9315504	0.9261416	0.9310309	0.89226675	0.91086763	0.9479888	0.94394743	0.91739434	0.9184958	0.9562027	0.9069239	0.8866384	0.942308	0.95648646	0.94438094	0.9170946	0.87213075	0.8598598	0.80346787	0.75980234	0.8525637	0.84465194	0.7077271	0.8441303	0.8162303	0.57078636	0.8706446	0.8076766	0.7967556	0.87926996	0.7792656	0.86530256	0.8502954	0.7058702	0.9436582	0.9377846	0.8274815	0.8388829	0.822672	0.8211832	0.86396986	0.9100259	0.8512727	0.83769995	0.85999715	0.9312638	0.9522965	0.7882587	0.7929594	0.6228586	0.8727132	0.84050536	0.708413	0.8854193	0.894873	0.8385884	0.8419838	0.88732475	0.9246711	0.887183	0.8591336	0.87737143	0.79814976	0.965723	0.8826405	0.84264344	0.86553216	0.90147245	0.90897954	0.54456323	0.8850063	0.79079366	0.8793605	0.84225124	0.8107366	0.8830237	0.8463641	0.87268	0.8962741	0.79698884	0.8870307	0.80950594	0.9140528	0.88067114	0.9047705	0.76572865	0.9128742	0.7862152	0.86576164	0.89596003	0.82475066	0.726756	0.8293263	0.88687915	0.8603687	0.92015475	0.8317202	0.84963775	0.8739135	0.90416247	0.8671156	0.7584311	0.8696018	0.88528013	0.84321153	0.8280787	0.6885961	0.8649777	0.9126827	0.7817191	0.933265	0.8986965	0.76034933	0.9085815	0.88794947	0.8629205	0.9038762	0.8528881	0.9371189	0.8521806	0.7623222	0.8780414	0.87227035	0.79387534	0.8934419	0.8052141	0.86444086	0.8232597	0.82716733	0.71645904	0.91884756	0.87714136	0.84454787	0.8683377	0.86173284	0.90082717	0.9181783	0.8479128	0.9088388	0.7211168	0.0	0.8990045	0.63208055	0.89016277	0.8898167	0.90182996	0.9378925	0.965106	0.93555284	0.82553995	0.8200868	0.8721207	0.7793032	0.8839855	0.8241024	0.73804873	0.81282663	0.8835029	0.8709624	0.87945676
voertuig/noun	0.94682175	0.9126634	0.9402502	0.9556157	0.9419588	0.93141276	0.9746241	0.95747143	0.9590315	0.92722183	0.94284934	0.9388834	0.9491856	0.94713664	0.92277884	0.9665178	0.9514573	0.952893	0.93641174	0.93491507	0.95456827	0.96157783	0.935599	0.9417899	0.9567688	0.94567686	0.9391289	0.9586699	0.97193074	0.9385903	0.93539536	0.85775566	0.8318797	0.8364323	0.8681762	0.9339058	0.894375	0.8600605	0.8645739	0.8958733	0.8507358	0.3106045	0.8537867	0.9327755	0.8602569	0.8115629	0.9071432	0.833439	0.8772189	0.64766705	0.89849436	0.7919191	0.86202615	0.7895766	0.9131963	0.9354852	0.9054616	0.76554	0.87134683	0.63258	0.9420806	0.7646714	0.8281114	0.72836363	0.9244303	0.8883569	0.8902831	0.7492652	0.9401006	0.8492913	0.8527994	0.5906387	0.6665633	0.8658897	0.9155817	0.9155158	0.9158371	0.8398864	0.9188378	0.8541027	0.85908663	0.9524868	0.9271848	0.89563155	0.87979406	0.90637237	0.88838077	0.8836096	0.9156937	0.8672822	0.95610356	0.83718336	0.8546544	0.934766	0.90047413	0.8417208	0.81434107	0.9465729	0.88845825	0.9071002	0.8387129	0.8261355	0.78698176	0.9519462	0.9192119	0.8964283	0.7852259	0.8386698	0.93051785	0.9003657	0.9200502	0.9047933	0.86301595	0.9201902	0.9254136	0.91405535	0.799034	0.8923575	0.92425615	0.8952836	0.8625599	0.9110706	0.84084815	0.92600757	0.90143114	0.94334203	0.9306834	0.9287368	0.95017064	0.86996806	0.81172836	0.9586444	0.95958596	0.9550129	0.79866683	0.8639187	0.9188329	0.86618364	0.7154413	0.81856686	0.81046116	0.90597874	0.80622876	0.7267147	0.8002055	0.9409212	0.8734694	0.75303066	0.92385644	0.8822592	0.62459064	0.8416329	0.71443856	0.94138056	0.75290644	0.8990045	0.0	0.86494267	0.9161509	0.26207155	0.78996986	0.94415903	0.960824	0.8683611	0.864962	0.8961859	0.93646365	0.82458574	0.9029379	0.9197946	0.7386828	0.8094889	0.7772254	0.91263086	0.9285238
voet/noun	0.9196085	0.863562	0.89932644	0.9312249	0.89649004	0.8998147	0.95478994	0.9251077	0.91004306	0.9087293	0.89936113	0.90675235	0.87151814	0.8953165	0.8957343	0.94681543	0.9196871	0.90833914	0.9321515	0.86495566	0.89608157	0.9040068	0.8946074	0.9057001	0.9355289	0.88033164	0.8962497	0.8908323	0.9288752	0.91724575	0.92360574	0.8242726	0.8216832	0.7533345	0.80911094	0.8755997	0.8869694	0.73281074	0.8227091	0.81472605	0.6134541	0.80717635	0.8119036	0.8478174	0.83901405	0.7429389	0.8425408	0.843615	0.77246505	0.92464083	0.9468565	0.8116269	0.85090065	0.8104823	0.8464048	0.8748575	0.9229869	0.8137394	0.8527682	0.84560025	0.93675345	0.905989	0.82370055	0.789935	0.74579936	0.8706198	0.82469743	0.71251965	0.9002203	0.90789384	0.78386784	0.7958703	0.8322311	0.9200368	0.89177895	0.8533366	0.88223326	0.8384847	0.96304905	0.81856346	0.8501005	0.8731066	0.8997862	0.8647109	0.61380446	0.88450885	0.7887391	0.86861515	0.8387627	0.82074094	0.8817539	0.84041107	0.8246748	0.902621	0.8172797	0.84403014	0.78964245	0.9243847	0.8318333	0.8601667	0.7558557	0.9308939	0.7710099	0.8772805	0.8596305	0.8749331	0.74000597	0.8470711	0.8892166	0.8336483	0.93046635	0.829666	0.82129294	0.8906872	0.89010966	0.90206766	0.7585201	0.892972	0.90821505	0.8610147	0.88037586	0.7466516	0.8228506	0.9120139	0.79238135	0.9232802	0.88702595	0.7304167	0.91615933	0.8267531	0.8434259	0.9153838	0.8532572	0.93477243	0.83929634	0.78828806	0.9114529	0.87381476	0.7906923	0.90632313	0.83453643	0.8546051	0.80420315	0.817117	0.7118176	0.90367484	0.8411802	0.80104804	0.84576035	0.8467094	0.862372	0.88624007	0.81204045	0.89278364	0.70629287	0.63208055	0.86494267	0.0	0.8676386	0.811698	0.88396955	0.92094344	0.96233296	0.9340866	0.802356	0.8514875	0.8648684	0.7930245	0.85347307	0.8604094	0.7448988	0.80220646	0.8767439	0.8961402	0.8777624
volk/noun	0.96146333	0.8411002	0.9774363	0.9642296	0.9507519	0.9319498	0.933331	0.98587394	0.96698886	0.90700626	0.9450444	0.8402836	0.9207023	0.93083155	0.9361579	0.9191048	0.92508096	0.9669171	0.90338373	0.9272566	0.96678895	0.96515846	0.9581967	0.9380587	0.88277704	0.9198638	0.8750785	0.9674863	0.9345754	0.94269824	0.90409124	0.85086584	0.90740865	0.88956904	0.8343161	0.8046366	0.8516758	0.7535456	0.85541546	0.7326609	0.8234837	0.9366392	0.8142538	0.78237665	0.81398636	0.9248152	0.97205627	0.8530177	0.81458646	0.9626543	0.9239518	0.8648525	0.85150754	0.85338384	0.8582622	0.870317	0.89957845	0.9157028	0.7791834	0.90802854	0.8690146	0.9125803	0.7878329	0.7152518	0.8837625	0.8583894	0.82588863	0.7053249	0.8520751	0.8886952	0.8437266	0.91574967	0.91231084	0.94422406	0.849815	0.80124706	0.83705014	0.86495364	0.9672121	0.91890144	0.8424377	0.82865685	0.92873967	0.92894435	0.8469192	0.9253943	0.76874423	0.86666167	0.7670982	0.75990313	0.81731874	0.78601176	0.8280951	0.9086783	0.8210577	0.89974236	0.9184989	0.85902774	0.88544905	0.89717007	0.84251714	0.9087334	0.8780536	0.9605819	0.81513286	0.77730906	0.85809624	0.8811294	0.7832098	0.9265475	0.8418618	0.8274895	0.8550054	0.81182104	0.9060968	0.8807149	0.78759503	0.87379754	0.838488	0.9457728	0.8860543	0.82877266	0.8637711	0.89713013	0.9342467	0.9486985	0.9393964	0.97588533	0.79077506	0.85833204	0.93113536	0.72724825	0.9442349	0.8771423	0.9080086	0.78614974	0.8778517	0.8664154	0.9401215	0.87953335	0.91120857	0.76233274	0.85574776	0.90608466	0.7704324	0.8709104	0.8249899	0.8081513	0.9130159	0.68280876	0.8709653	0.9648214	0.8707501	0.8988374	0.8244215	0.89016277	0.9161509	0.8676386	0.0	0.9333479	0.93538344	0.9548628	0.923846	0.9406907	0.8850776	0.9288716	0.9456444	0.751315	0.802822	0.77371216	0.8733165	0.82465607	0.84424764	0.8268554	0.9123009
wagen/noun	0.9645524	0.89998347	0.9421522	0.9604498	0.93423265	0.94296205	0.97732264	0.95486563	0.96838695	0.92214453	0.9309089	0.93573433	0.9497677	0.9327905	0.9266898	0.9667422	0.9631886	0.9553707	0.9192835	0.9328036	0.95226574	0.9629412	0.92383677	0.9280914	0.9591058	0.939343	0.93011147	0.9720956	0.96134335	0.9410969	0.9326513	0.8615742	0.8163788	0.8124376	0.8541214	0.9317177	0.8737329	0.84314275	0.8646278	0.89508545	0.84043705	0.18191397	0.8759036	0.91549605	0.85798603	0.76899403	0.8991882	0.8361754	0.8589735	0.66629386	0.90126246	0.77972305	0.8611455	0.7850753	0.88836527	0.9187547	0.8901869	0.7059138	0.86950207	0.5760828	0.95048356	0.7373048	0.8233295	0.7425437	0.92436486	0.8908635	0.88553464	0.74702173	0.9496149	0.8541286	0.835852	0.55919766	0.6534444	0.88233656	0.91908365	0.9166223	0.9054352	0.8547385	0.9117486	0.8473421	0.8464951	0.93313146	0.92980987	0.89193445	0.84612	0.8906375	0.86942726	0.8844996	0.895538	0.85389	0.9371831	0.8449836	0.83425194	0.9277551	0.87512547	0.82909834	0.7833748	0.94194126	0.87151647	0.8866551	0.83667475	0.8174604	0.79699945	0.96479523	0.90191334	0.8914082	0.7840652	0.8077838	0.92351645	0.8959772	0.9124649	0.8925489	0.8391719	0.9258096	0.9214025	0.9168631	0.78225875	0.89277923	0.9083492	0.8795805	0.86661947	0.90246135	0.8312935	0.90350014	0.8823559	0.95220745	0.8975121	0.9080295	0.9597572	0.83135056	0.7922834	0.95744914	0.9320581	0.9669185	0.79872227	0.8573165	0.9188877	0.86551476	0.6611396	0.8274113	0.7636612	0.90309215	0.77777845	0.7299672	0.7694638	0.94209456	0.865833	0.7346875	0.91693914	0.896817	0.6478878	0.850817	0.7075008	0.94965005	0.6963762	0.8898167	0.26207155	0.811698	0.9333479	0.0	0.8009136	0.9205981	0.9617371	0.865767	0.853818	0.8688332	0.9094514	0.78628457	0.90916795	0.92461306	0.7144302	0.81986755	0.7597944	0.92432666	0.9284116
wagen_DIM/noun	0.9247295	0.93320584	0.91586375	0.9690744	0.94850314	0.9539262	0.9494019	0.9213156	0.96610904	0.9500185	0.94822764	0.96441877	0.9419848	0.9254365	0.9168228	0.933698	0.9399858	0.91700727	0.9296135	0.9181328	0.9360784	0.9597732	0.9323935	0.92790073	0.92940485	0.94995695	0.9383442	0.9591704	0.94249976	0.91749895	0.93597895	0.9319545	0.8975288	0.88617224	0.8925748	0.90749604	0.90553874	0.90691924	0.9006443	0.9334698	0.8988751	0.78978854	0.90982497	0.921618	0.91733897	0.86637306	0.88433796	0.9033319	0.87806535	0.8490099	0.9277457	0.89422053	0.90622556	0.8939638	0.91152334	0.9180596	0.85950327	0.9136122	0.88090193	0.9101595	0.92921746	0.89596814	0.8881476	0.8817242	0.90137786	0.92937136	0.9064466	0.8559416	0.905385	0.9008775	0.8891776	0.773711	0.8503227	0.92962444	0.9253048	0.92698854	0.92650145	0.8820819	0.936885	0.90359735	0.89078087	0.9330524	0.9274653	0.90294194	0.89231753	0.9111861	0.9140852	0.9163064	0.9117033	0.91414845	0.9237219	0.90206206	0.9191933	0.8882587	0.85398626	0.85450965	0.8509912	0.90023416	0.93336993	0.93370515	0.88876396	0.9106114	0.87454	0.8734755	0.91337025	0.91863686	0.84495485	0.92146224	0.92531216	0.91663677	0.9385608	0.92621166	0.92262125	0.9406793	0.91736513	0.9477792	0.86828166	0.93559414	0.8933289	0.87422687	0.8892778	0.8970838	0.92353386	0.8694194	0.86079437	0.9563603	0.9050436	0.91238475	0.9337891	0.91807044	0.8366059	0.96138453	0.89575166	0.9403151	0.89107996	0.87101805	0.907683	0.90772915	0.8400022	0.89398235	0.83504534	0.9234738	0.9142853	0.89953274	0.8848801	0.9421584	0.9195287	0.9098875	0.9335283	0.88205826	0.85523266	0.7843555	0.8723053	0.9380814	0.88027835	0.90182996	0.78996986	0.88396955	0.93538344	0.8009136	0.0	0.84278697	0.9633297	0.89021313	0.8914959	0.8792509	0.9009206	0.8883156	0.93789434	0.8693949	0.8472823	0.8838149	0.9311222	0.9309043	0.92010725
wagon_DIM/noun	0.9295311	0.9205606	0.9193816	0.9205646	0.93564355	0.9320137	0.9382706	0.8762713	0.9717404	0.9565841	0.9463708	0.9832455	0.9475268	0.9447438	0.90872294	0.95576	0.96030027	0.9088396	0.95143324	0.8988987	0.90235674	0.9139673	0.9087511	0.9281329	0.9646694	0.9408665	0.9604706	0.96151614	0.9072036	0.92817354	0.9595975	0.9516116	0.92500377	0.927691	0.9397651	0.9506417	0.9441123	0.95289385	0.96487266	0.96654963	0.9453845	0.9445415	0.97572416	0.9659515	0.9572531	0.94274676	0.9466431	0.96424943	0.94970983	0.9424564	0.93761677	0.94248307	0.9572443	0.95216614	0.9249179	0.939632	0.9613291	0.95152766	0.94661766	0.960007	0.9509156	0.89751375	0.954523	0.95147455	0.9126339	0.9495922	0.9585443	0.95372283	0.9347489	0.9314289	0.9399983	0.8965927	0.94293034	0.91656137	0.90770346	0.95935076	0.95876455	0.96544355	0.94779176	0.9220108	0.95408016	0.9738672	0.9603409	0.90472	0.971343	0.9444369	0.95215917	0.9805763	0.9510717	0.9365771	0.9471018	0.9608217	0.9442337	0.92913955	0.9384455	0.9144403	0.94826376	0.9584941	0.9408458	0.95237035	0.9313831	0.96448827	0.96612775	0.9261915	0.9648618	0.9543676	0.9750832	0.9406931	0.9743794	0.937268	0.9882772	0.9482842	0.9503315	0.9587603	0.92890596	0.96724087	0.96967345	0.965989	0.96300167	0.9147332	0.9441384	0.955043	0.9450422	0.9572032	0.92168313	0.92679316	0.9486468	0.9322858	0.98464566	0.893775	0.9068249	0.9951063	0.92374426	0.95535874	0.9092772	0.9575104	0.96632653	0.9431429	0.916229	0.9724786	0.9550383	0.9490922	0.9607506	0.94575334	0.9390286	0.96940947	0.9518214	0.92868334	0.9313101	0.96886486	0.9436687	0.8835722	0.9467472	0.96260077	0.9608517	0.9378925	0.94415903	0.92094344	0.9548628	0.9205981	0.84278697	0.0	0.9234625	0.93307084	0.9527263	0.94017	0.926975	0.94097906	0.9673708	0.9728052	0.9283755	0.93874246	0.92862546	0.9846867	0.9519765
wetswijziging/noun	0.9701122	0.9486537	0.9628516	0.963039	0.9509074	0.9646571	0.9555818	0.94993085	0.97021884	0.963006	0.9562301	0.941414	0.9522686	0.9303441	0.9531434	0.9459245	0.9579207	0.96108454	0.9496399	0.9549949	0.9646826	0.9492761	0.92531306	0.95810586	0.95014215	0.9699196	0.96058977	0.95479476	0.9437419	0.93435276	0.9649172	0.89736664	0.93061364	0.93873185	0.95612365	0.8985522	0.9238445	0.9410243	0.94178134	0.925602	0.9590708	0.962393	0.93481004	0.942908	0.8954046	0.94845235	0.9436103	0.8821834	0.9439713	0.94552267	0.92433643	0.8894236	0.88573045	0.87229145	0.9147358	0.9271072	0.9547482	0.9620812	0.8619871	0.9592883	0.93818974	0.9444749	0.8444983	0.88208896	0.9367525	0.8413865	0.92322177	0.90344554	0.93679345	0.90676504	0.95192593	0.96288383	0.9483897	0.90921855	0.9288708	0.9172083	0.9624405	0.94812065	0.9059725	0.95668614	0.94019026	0.9540613	0.9488038	0.91987014	0.95334804	0.93204135	0.9149972	0.956136	0.90528643	0.9224161	0.95346946	0.84374	0.9317434	0.9489805	0.93313706	0.9519113	0.9596667	0.9648065	0.9386583	0.9354968	0.9288201	0.87915677	0.94805914	0.96177894	0.94306993	0.8727911	0.92890936	0.915936	0.93657494	0.95472175	0.94016904	0.93389046	0.9377693	0.90303355	0.9070946	0.8633403	0.89832425	0.9004507	0.9515871	0.960118	0.9193791	0.95125365	0.9049492	0.94772035	0.96354526	0.91261363	0.95457	0.950569	0.95595974	0.95132416	0.9450777	0.95839393	0.9653008	0.90397143	0.9139643	0.9274694	0.9321715	0.9315529	0.9480463	0.86915976	0.94411373	0.89084846	0.92245674	0.928276	0.91590863	0.9490438	0.9310527	0.9523244	0.93915176	0.9295151	0.97267586	0.9503899	0.9384543	0.9691815	0.8762584	0.965106	0.960824	0.96233296	0.923846	0.9617371	0.9633297	0.9234625	0.0	0.9527912	0.95049375	0.9372179	0.96369517	0.90869707	0.9162633	0.9142372	0.87860584	0.8906734	0.92152387	0.920253	0.9527168
wielertoeristen/noun	0.9419581	0.90555614	0.9289434	0.93695515	0.9578419	0.92740315	0.9570966	0.9412143	0.9489914	0.9410528	0.88978	0.94860184	0.93994504	0.94567645	0.9344202	0.9254678	0.94929445	0.94608504	0.9326243	0.9534603	0.9403553	0.95459956	0.9487718	0.9068798	0.9216467	0.9159681	0.94375646	0.95560527	0.9203117	0.93998253	0.94731075	0.91147006	0.94347566	0.91841197	0.92974454	0.9270588	0.94086456	0.9455799	0.8913815	0.923636	0.9095733	0.8680999	0.97088253	0.91759	0.91225857	0.9323069	0.9312334	0.95472795	0.9377046	0.7727611	0.95623696	0.92596483	0.9428159	0.9390147	0.9115518	0.9221665	0.9541873	0.97216314	0.901427	0.93158966	0.9443461	0.89250416	0.9386233	0.8968619	0.9269776	0.9305297	0.93743396	0.89654493	0.9252794	0.9091299	0.9383529	0.855219	0.67266345	0.923269	0.92943716	0.9562645	0.9226641	0.95807385	0.9193841	0.90023446	0.91352224	0.9298551	0.9345459	0.88618696	0.9553347	0.9408289	0.89637643	0.9125004	0.91522497	0.9295701	0.891106	0.92071366	0.92816746	0.92182153	0.9109826	0.92096955	0.9238625	0.9103446	0.9350869	0.90336144	0.92556643	0.9552538	0.92943585	0.9532934	0.92731833	0.93181556	0.9374665	0.9216089	0.9334808	0.93113	0.95867115	0.9337494	0.89557505	0.9609776	0.92404544	0.9545582	0.9240269	0.9193769	0.92402655	0.9434957	0.91803557	0.93559426	0.91808033	0.89631677	0.9427097	0.9611405	0.93045336	0.8960403	0.95222914	0.804234	0.9112195	0.9507501	0.96169543	0.9477635	0.9117921	0.90397274	0.9514079	0.9018689	0.90813583	0.94878745	0.9205426	0.8928937	0.87237525	0.907287	0.9124141	0.9504877	0.9219929	0.88744724	0.9479535	0.92964786	0.9009246	0.90870494	0.88722336	0.94588596	0.91527617	0.93555284	0.8683611	0.9340866	0.9406907	0.865767	0.89021313	0.93307084	0.9527912	0.0	0.94247144	0.9580103	0.9401443	0.8876077	0.8931764	0.93174416	0.90627056	0.9342762	0.88174605	0.9567198	0.91917753
wolk/noun	0.94713354	0.89506316	0.9359162	0.9715925	0.9411434	0.945853	0.9584196	0.9434264	0.9709033	0.93972623	0.95183116	0.9174383	0.94134057	0.9229117	0.9289842	0.8970331	0.92234427	0.93805534	0.90981394	0.8980291	0.964166	0.96963805	0.9721771	0.9525961	0.9435789	0.9306535	0.90802884	0.96165514	0.93676937	0.93994504	0.9208096	0.90056956	0.86392736	0.8102327	0.7295554	0.8474038	0.86431503	0.73013103	0.81198823	0.8799626	0.80910105	0.8412733	0.7873824	0.820522	0.8776635	0.72895455	0.93501765	0.86986136	0.7807087	0.9601847	0.9029903	0.8238886	0.85947114	0.86020017	0.84755325	0.915775	0.8908517	0.8741201	0.82712066	0.91747844	0.8805383	0.9029245	0.8268864	0.76436436	0.88542646	0.86489654	0.7882618	0.7302151	0.86287874	0.8459974	0.7950071	0.86677563	0.89004004	0.9545609	0.83158666	0.84568083	0.8954871	0.7384876	0.9750367	0.8783686	0.88681793	0.8894453	0.92662346	0.9191075	0.872788	0.870812	0.8804276	0.8506524	0.8981316	0.88367903	0.91310763	0.87147295	0.83511376	0.90756345	0.84309554	0.8816748	0.8568672	0.89126074	0.8694892	0.8941468	0.6871329	0.9357796	0.7522353	0.886168	0.9018042	0.87084436	0.78746414	0.8706689	0.9025871	0.8617217	0.93816537	0.841722	0.8506579	0.86988634	0.9092989	0.9263251	0.7910826	0.9044054	0.8956326	0.8810676	0.8860508	0.7346787	0.86697173	0.8972735	0.8664827	0.93814635	0.8965643	0.93255925	0.9061826	0.89719987	0.8889872	0.9042149	0.8819667	0.86281586	0.87134874	0.73696876	0.8399379	0.872138	0.8805451	0.89902747	0.8671663	0.913742	0.84972304	0.8851024	0.74418706	0.9032276	0.87022686	0.83604825	0.8837918	0.8662176	0.84516495	0.8776642	0.8713106	0.9271663	0.78139967	0.82553995	0.864962	0.802356	0.8850776	0.853818	0.8914959	0.9527263	0.95049375	0.94247144	0.0	0.8352685	0.88057464	0.82956654	0.8835006	0.8378813	0.77681684	0.81677425	0.8626401	0.8508115	0.86575824
zak_DIM/noun	0.97126997	0.92500794	0.955387	0.9797997	0.9422538	0.94742376	0.9748276	0.9731628	0.96997494	0.93288445	0.94093215	0.91905445	0.94324636	0.94767976	0.94270974	0.9459167	0.9511864	0.9339971	0.92701036	0.9571488	0.9768143	0.9858666	0.95015234	0.95838934	0.96369714	0.9347254	0.9443744	0.9751444	0.94969654	0.9516224	0.9445984	0.89344406	0.87911016	0.8785436	0.8264195	0.91977525	0.88147473	0.83693683	0.9005668	0.90034515	0.8455803	0.8566881	0.8887278	0.8655558	0.89854354	0.80954254	0.91788036	0.76516366	0.79661214	0.9535326	0.87171406	0.8709622	0.7829275	0.8003586	0.88118947	0.880454	0.8757076	0.86941	0.86636966	0.85987616	0.9415285	0.9125489	0.8264637	0.88523394	0.8516023	0.9339255	0.87877697	0.69119185	0.92191696	0.8871895	0.8491437	0.85854477	0.89982057	0.91978014	0.92736655	0.925692	0.94103396	0.8594241	0.9574054	0.90410113	0.79526347	0.88370913	0.91477585	0.9217059	0.8019611	0.9112232	0.88449734	0.886459	0.88677853	0.87481534	0.926901	0.88477	0.86898935	0.9094423	0.8397174	0.8465488	0.84577894	0.9183078	0.887117	0.9472962	0.8417867	0.82680714	0.79669696	0.85700804	0.93415725	0.87921166	0.71129954	0.88053215	0.93394065	0.87489396	0.8915317	0.8620371	0.91407096	0.91735387	0.91746	0.8845914	0.6776552	0.90832525	0.88706815	0.853294	0.8667493	0.86436117	0.917567	0.8893175	0.8670923	0.9506046	0.8673525	0.9366698	0.9496101	0.93596506	0.76083714	0.9380199	0.8596045	0.9563698	0.9047224	0.8514638	0.90448105	0.8512902	0.8791392	0.90764135	0.6914767	0.9318635	0.87520045	0.8577108	0.80922157	0.94923127	0.9054856	0.9100002	0.8519688	0.8572868	0.89975214	0.9235811	0.84493387	0.9249482	0.75996643	0.8200868	0.8961859	0.8514875	0.9288716	0.8688332	0.8792509	0.94017	0.9372179	0.9580103	0.8352685	0.0	0.8039961	0.8111669	0.94982433	0.9034016	0.76724243	0.85990787	0.89572394	0.7904806	0.9224257
