	ABVV/name	Bodson/name	Buurmeijer/name	Christian/name	Cédric/name	De/name	Declercq/name	Dekker/name	Demol/name	Europees/adj	Faber/name	Freddy/name	Gerets/name	Hezbollah/name	Koffrie/name	Magda/name	Midden-Oosten/name	Polen/name	Priscilla/name	Rob/name	Standaard/name	Swatch/name	Van/name	Wall/name	Wijk/name	Winter/name	Wotte/name	aanblik/noun	aangeschaft/adj	aanpak/noun	aanvang/noun	afkomst/noun	afloop/noun	analist/noun	auteur/noun	begin/noun	bevolking/noun	bewoording/noun	bijzonder/adj	blik/noun	boek/noun	boodschap/noun	brief/noun	buis/noun	buitengewoon/adj	buurtbewoner/noun	coach/noun	commentaar/noun	constatering/noun	dag/noun	dansbare/adj	dat/comp	dat/det	debuut/noun	dichter/noun	discussie/noun	dit/det	doorbraak/noun	dorp_DIM/noun	droef/adj	echt/adj	einde/noun	erg/adj	even/adj	feestganger/noun	film/noun	gegeven/noun	gelijkspel/noun	geluid/noun	gericht/adj	geschiedenis/noun	gesprek/noun	gestemd/adj	geval/noun	glorieus/adj	hacker/noun	herdershond/noun	herstel/noun	het/noun	hij/pron	iedereen/pron	iets/adv	ik/pron	indicator/noun	integratie/noun	kansloos/adj	kant/noun	kwartaal/noun	liberalisering/noun	luchtig/adj	markt/noun	me/pron	men/pron	mevrouw/noun	mij/pron	minder/adj	moment/noun	mond/noun	nog/adv	ondertitel/noun	ontwikkeling/noun	ontzettend/adj	opgewekt/adj	oplossing/noun	opnieuw/adv	oppositie/noun	optimistisch/adj	ouder/noun	perspectief/noun	positief/adj	reactie/noun	realiteit/noun	rest/noun	resultaat/noun	rots/noun	sarcastisch/adj	seizoen/noun	signaal/noun	steeds/adv	strohalm/noun	student/noun	team/noun	tegelijk/adj	teken/noun	tendens/noun	teneur/noun	terugkeer/noun	titelstrijd/noun	toekomst/noun	tolk/noun	trip/noun	u/pron	uitlating/noun	uitslag/noun	veel/noun	verandering/noun	verklaring/noun	vermager/verb	vertrouwen/noun	vertwijfeld/adj	verwachting/noun	vlak/noun	voorbeeld/noun	vrolijk/adj	wanhoop/noun	wat/pron	we/pron	wedloop/noun	week/noun	weekeinde/noun	weinig/adj	wel/adv	wending/noun	wij/pron	woordvoerder/noun	ze/pron	zeer/adv	zege/noun	zo/adv	zomermaand/noun
uitlating/noun	0.70129	0.5044795	0.67010903	0.78680515	0.9335617	0.80997443	0.8605975	0.7615817	0.9105977	0.91531897	0.7957709	0.79000753	0.81225276	0.86781037	0.7593806	0.9534	0.91026044	0.8974708	0.9771236	0.7071843	0.7462955	0.8913809	0.7557881	0.6068935	0.6494153	0.8347889	0.8423829	0.8210438	0.9168815	0.86372745	0.9390202	0.91777414	0.6072449	0.6440393	0.8078804	0.79235786	0.9032727	0.6180593	0.71079576	0.83292407	0.857216	0.73619473	0.5469539	0.89207447	0.4634474	0.78641176	0.8798352	0.52730453	0.7544092	0.87259305	0.9300908	0.7651243	0.8462726	0.8974962	0.91399735	0.5848774	0.8015305	0.8748641	0.9960311	0.7795565	0.94933885	0.91071343	0.77963316	0.85456854	0.91957384	0.83197904	0.91511315	0.8574284	0.7313131	0.87318194	0.8711114	0.6806539	0.68746114	0.87936926	0.86301434	0.976709	1.0	0.85298973	0.7395536	0.800816	0.8992714	0.7464876	0.85927194	0.87398857	0.835379	0.8752615	0.7438307	0.80234504	0.9235882	0.8342632	0.87817454	0.8979059	0.8046047	0.75288045	0.8247297	0.8506741	0.84604627	0.7412096	0.9460396	0.97311336	0.7102885	0.8553342	0.6964361	0.9145609	0.8680268	0.71281004	0.6507191	0.8698089	0.8482215	0.68618095	0.4062804	0.83749884	0.8861714	0.72283393	0.9962227	0.69628966	0.95852786	0.7600117	0.85542464	0.9321164	0.9537273	0.8217245	0.7730341	0.9129983	0.8539425	0.4945498	0.78978825	0.9451256	0.6823926	0.83680415	0.9377131	0.8457172	0.0	0.7501674	0.87748796	0.86285657	0.5886027	0.98062813	0.8819236	0.85920346	0.73274505	0.94534004	0.8107302	0.7824968	0.8887641	0.92107123	0.88129646	1.0	0.803148	0.79506963	0.7571677	0.853343	0.79162896	0.89561254	0.74593616	0.9394401	0.6091733	0.90275854	0.8102294	0.9941433
uitslag/noun	0.6888047	0.8301503	0.9679492	0.9204769	0.83286583	0.9202934	0.8159368	0.7586406	0.97570705	0.8558815	0.9848979	0.853209	0.8224507	0.95241064	0.92472494	0.9923463	0.91408414	0.7189344	0.9995639	0.8882127	0.8071056	0.97086084	0.9279373	0.82643265	0.899144	0.9784667	0.8692322	0.95757174	0.9970724	0.9074489	0.8460423	0.9856094	0.7117443	0.79673475	0.9700799	0.96449065	0.8541838	0.80220765	0.8289157	0.9634135	0.9960684	0.85723805	0.93739784	0.9975798	0.8732811	0.92133975	0.9164711	0.7720183	0.9474464	0.965932	0.9766809	0.8773224	0.8846504	0.9519186	0.98366666	0.9374189	0.7905433	0.8494227	0.97948396	0.88734835	0.97642463	0.97303545	0.8958816	0.96177495	0.93661606	0.9674056	0.7540859	0.53877014	0.8140379	0.9789441	0.9402907	0.85688376	0.79049647	0.8518673	0.915293	0.91775924	0.9983344	0.8085352	0.93775743	0.9401683	0.9043244	0.91548973	0.93933743	0.6688281	0.81148183	0.7155061	0.70610654	0.9027368	0.89678186	0.91616225	0.8960436	0.9875197	0.87558705	0.94443476	0.98021424	0.82454824	0.9912176	0.9710505	0.9139356	0.9691552	0.68437004	0.89938116	0.88328683	0.924867	0.8251878	0.7097087	0.8086548	0.9817218	0.68790334	0.71344686	0.70775366	0.9074553	0.9188374	0.65331334	0.9971793	0.66024524	0.8714736	0.7207681	0.88635695	0.90201217	0.9440477	0.84069896	0.92700255	0.85565567	0.6580261	0.74901485	0.8591231	0.7095124	0.82168263	0.9791621	0.89677745	0.9829039	0.7501674	0.0	0.80619323	0.7314136	0.8612739	0.8983218	0.8185035	0.9489006	0.82424736	0.8723004	0.8738148	0.93323725	0.9641184	0.9829947	0.7485285	0.98387426	0.8088137	0.83810544	0.78267413	0.90460074	0.7486676	0.7691966	0.86587983	0.9869009	0.7976673	0.5984031	0.9856445	0.9748823
veel/noun	0.8259033	0.86404246	0.9524672	0.9501377	0.9643887	0.8661875	0.9307786	0.8631294	0.96231765	0.86860037	0.9155999	0.92847764	0.8950838	0.98946655	0.9051651	0.97583544	0.93711925	0.83298284	0.99390984	0.8127761	0.88373625	0.9103127	0.93552744	0.80575395	0.88607645	0.72694796	0.61650836	0.8327545	0.88857245	0.81130624	0.88325185	0.97092915	0.593316	0.7631355	0.8302717	0.8668374	0.87710327	0.62322587	0.5604889	0.7932963	0.82058525	0.7394769	0.88554734	0.9753728	0.74743676	0.9580889	0.76679873	0.60677445	0.6732844	0.900958	0.78577834	0.77990574	0.6892494	0.69928235	0.8011414	0.90097857	0.7731912	0.82837105	0.9695405	0.77207655	0.79457474	0.84046936	0.65780133	0.75248975	0.87280685	0.8910019	0.75418574	0.7701658	0.72498393	0.9305345	0.9177544	0.7316447	0.6752467	0.6147865	0.90613467	0.9178123	0.9924487	0.8710529	0.7427716	0.7373504	0.8017727	0.6480381	0.750484	0.8472018	0.9458004	0.6876584	0.689572	0.77184695	0.95081514	0.69675076	0.9274633	0.7123878	0.8314737	0.6758786	0.7618237	0.8016607	0.790435	0.8426738	0.7933724	0.9376256	0.82306707	0.6814389	0.68082595	0.96473414	0.80270374	0.90051794	0.71917737	0.94269806	0.77984595	0.7069989	0.7068315	0.9135161	0.91934556	0.72505426	0.9648156	0.71735644	0.8267443	0.774545	0.9087252	0.8981464	0.96861225	0.79578567	0.7346121	0.818164	0.85054904	0.8357061	0.86995447	0.7096827	0.7656129	0.9371126	0.78448397	0.8566127	0.87748796	0.80619323	0.0	0.8230969	0.891176	0.89354366	0.7436886	0.9331701	0.77242494	0.8050381	0.8821802	0.77148205	0.91061234	0.77701414	0.7358719	0.9986894	0.89277977	0.65711963	0.6843927	0.6973127	0.6683845	0.75511044	0.96958965	0.7986995	0.78078985	0.8491427	0.618868	0.9529231
verandering/noun	0.95052516	0.88952863	0.91289926	0.9988829	0.99598557	0.9982395	0.989978	0.8748942	0.92915773	0.6731459	0.9692636	0.9782657	0.9632584	0.8643789	0.7995378	0.9946004	0.7379484	0.9797579	0.97289	0.98715603	0.98440677	0.94335604	0.99681747	0.8070425	0.9619633	0.99019754	0.92056084	0.9012198	0.96435225	0.7516424	0.982177	0.9391228	0.8977161	0.725019	0.9532735	0.9327511	0.6964936	0.85681665	0.7864207	0.8718382	0.98991156	0.7741482	0.9341425	0.99293315	0.83876455	0.91724646	0.9461777	0.85662156	0.9055178	0.94965386	0.9654144	0.7032491	0.7162398	0.9472176	0.98312086	0.7419543	0.8483993	0.64403534	0.9565145	0.9384476	0.80096805	0.9457217	0.79206365	0.96089965	0.9746655	0.96492755	0.71350765	0.9169181	0.77473044	0.7334522	0.85502267	0.896582	0.75161994	0.76477534	0.80281365	0.87954766	1.0	0.6230993	0.7901496	0.92749864	0.91435397	0.8968184	0.8804911	0.59307575	0.5752902	0.90429467	0.71001047	0.89430004	0.5558595	0.8927194	0.6391844	0.8877045	0.7565688	0.97188973	0.9008885	0.7778717	0.8958622	0.9928287	0.83025384	0.95010567	0.49139106	0.8654517	0.92386556	0.7354874	0.8977733	0.66939366	0.7809166	0.8891078	0.5926151	0.65424275	0.7700809	0.86114883	0.80582476	0.7171012	0.9502587	0.93529636	0.9633378	0.56116045	0.7776132	0.67630965	0.81873155	0.9482702	0.8896517	0.5797962	0.56068784	0.8531532	0.7188852	0.93370086	0.6082386	0.9571194	0.87993664	0.9579255	0.86285657	0.7314136	0.8230969	0.0	0.8558242	0.8846202	0.7034509	0.94635415	0.7948383	0.61059153	0.7822359	0.9129289	0.8571468	0.89625835	0.6741984	0.79377025	0.9667983	0.89776057	0.5785564	0.794821	0.72308016	0.6943667	0.9600712	0.8870948	0.66468465	0.86346865	0.8342482	0.9800302
verklaring/noun	0.8807391	0.7750169	0.8644953	0.79356384	0.9842026	0.95704716	0.91890895	0.8855306	0.8467063	0.93536305	0.7506371	0.9411797	0.67280865	0.85100406	0.7750131	0.9932897	0.8430377	0.83640224	0.5991252	0.8164903	0.8807792	0.92746073	0.82525903	0.5921973	0.80551696	0.8517988	0.828831	0.9808287	0.9583383	0.93257153	0.9289675	0.9020611	0.58793944	0.6389147	0.7883167	0.8376833	0.9294903	0.77374715	0.74821746	0.78288853	0.86414254	0.6953136	0.6598878	0.9862478	0.75411654	0.6127876	0.7459136	0.51529026	0.84229136	0.9614319	0.9723006	0.61766136	0.84711987	0.94152546	0.83435154	0.6056098	0.90078	0.86347866	1.0	0.84823275	0.928193	0.9186063	0.8104022	0.8487661	0.98681915	0.8013932	0.8176029	0.89007276	0.718718	0.8649321	0.865634	0.5596061	0.8309413	0.8897624	0.983675	0.9631604	1.0	0.7898976	0.8410113	0.5666306	0.7669071	0.7504851	0.83281684	0.8362735	0.86551803	0.95699775	0.8721899	0.7431587	0.9514241	0.78019255	0.87847006	0.8320651	0.735725	0.7472464	0.86212826	0.8618249	0.83676887	0.7984899	0.911857	0.93400604	0.6958259	0.8698293	0.8128296	0.72004867	0.90624756	0.7793429	0.61532456	0.786712	0.8621428	0.66592634	0.49032587	0.8737878	0.926164	0.7813425	1.0	0.713374	0.9514159	0.7438218	0.76991785	0.91992897	0.9240171	0.8704465	0.7807523	0.73459303	0.8503897	0.5740446	0.87227654	0.86635876	0.7816311	0.8411966	0.82040495	0.9100986	0.5886027	0.8612739	0.891176	0.8558242	0.0	0.9597614	0.79510456	0.7069991	0.7698671	0.88199073	0.8596638	0.881901	0.8768982	0.76678777	0.85171086	0.9794041	0.8605318	0.8353185	0.8038007	0.8375265	0.8673012	0.7521968	0.8113569	0.7781419	0.68173003	0.9334798	0.8399319	0.99971896
vermager/verb	0.9545228	0.9719456	0.9625461	1.0	0.98508835	0.99977195	1.0	0.9269181	0.9958015	0.9424565	0.9526216	0.99818766	0.9769702	0.98791766	0.9308775	0.9667512	0.94261456	0.97910845	0.98160434	1.0	0.9304498	0.909802	1.0	0.95682746	0.9907254	0.9991681	0.9692384	0.83887786	0.9601434	0.920484	0.7133828	0.9341662	0.93643594	0.8991398	0.9910026	0.86606556	0.92759997	0.8998611	0.9146	0.9599318	0.9105315	0.741603	0.9288864	0.9650059	0.918729	0.95061225	0.9964537	0.95886415	0.97324175	0.7844141	0.81061006	0.6894605	0.6816265	0.97542065	0.99097973	0.9298921	0.83276594	0.87693626	1.0	0.9113187	0.650578	0.8414105	0.6676888	0.81491965	0.8188774	0.917999	0.92029965	0.8822821	0.92817295	0.8746238	0.91118336	0.91287774	0.9434225	0.8186016	0.87744	0.89744425	0.90821487	0.9074053	0.7402042	0.6947784	0.84654343	0.8938646	0.558251	0.8974252	0.93014157	0.926373	0.9296832	0.87150156	0.95898736	0.9207287	0.95863664	0.6292671	0.7469406	0.9377914	0.72075176	0.6013365	0.90187806	0.9670613	0.74100673	0.9565874	0.9255902	0.57296836	0.91278356	0.5321932	0.9010857	0.98002005	0.7956699	0.86403817	0.7260866	0.84572285	0.90668	0.9007153	0.97102654	0.79626465	1.0	0.830878	0.7925645	0.9362563	0.7098402	0.8753062	0.6874478	0.9812071	0.8569381	0.95526797	0.87726	0.9326499	0.9271655	0.948395	0.8740026	0.9330718	0.85800725	0.5793394	0.98062813	0.8983218	0.89354366	0.8846202	0.9597614	0.0	0.90274435	0.88836986	0.8249621	0.8676542	0.950679	0.8814665	0.98225504	0.6976184	0.75104046	0.95883864	0.70468485	0.9831424	0.7370906	0.61404884	0.87009275	0.7732165	0.99764496	0.543769	0.9222183	0.97158366	0.67842317	0.81814295
vertrouwen/noun	0.9407709	0.7784455	0.93490535	0.9477543	0.95275986	0.9573704	0.89603186	0.8621415	0.6950128	0.7395749	0.9038465	0.9000674	0.57981944	0.92441285	0.6932675	0.97937703	0.8057141	0.8314287	0.9648336	0.8979687	0.91004705	0.9360184	0.89584273	0.76195985	0.88863313	0.9338597	0.6080654	0.9002367	0.9122281	0.85162425	0.94013953	0.8794792	0.6226829	0.7291289	0.9439152	0.86018425	0.7455643	0.8196332	0.72377485	0.8622114	0.9272723	0.8440025	0.95966744	0.8953504	0.893317	0.96906364	0.59421986	0.78195477	0.7691764	0.8966195	0.95527786	0.5972625	0.7294494	0.78927904	0.97872746	0.7164102	0.86818653	0.90467656	0.92557454	0.882103	0.72634864	0.95850134	0.7748402	0.77430594	0.9580509	0.97389984	0.8244123	0.67785037	0.8903903	0.7502872	0.9606158	0.8078128	0.75412214	0.8527178	0.7233985	0.96298623	0.99783397	0.58346	0.72451824	0.734377	0.7187085	0.7963941	0.7181282	0.5742556	0.7752839	0.70373935	0.88178587	0.76775587	0.8576317	0.888576	0.71757483	0.7150229	0.67469704	0.8371476	0.70872104	0.8097501	0.87073326	0.874982	0.71572906	0.9609282	0.77328503	0.74662364	0.80434495	0.88910645	0.7024549	0.82123077	0.5778079	0.9205225	0.60019946	0.65909296	0.8379681	0.8762617	0.77457637	0.84859127	0.9287908	0.8372587	0.73175496	0.53475213	0.7071846	0.58323216	0.96724916	0.5989919	0.81604064	0.56452227	0.7763673	0.88413846	0.76968265	0.7028239	0.7274569	0.9235759	0.8411133	0.86169773	0.8819236	0.8185035	0.7436886	0.7034509	0.79510456	0.90274435	0.0	0.8396343	0.6724674	0.77581537	0.90290517	0.8673827	0.83258986	0.71915543	0.7056285	0.9374655	0.7597728	0.7753011	0.74572825	0.76628476	0.8173329	0.7486428	0.98910856	0.77804404	0.6931058	0.69667083	0.73344505	0.8878435
vertwijfeld/adj	0.9266339	0.9205682	0.84313786	0.9027915	0.9473879	0.91698927	0.9317572	0.82493824	0.8276076	0.93190557	0.86679566	0.9320069	0.82266605	0.96644866	0.92585397	0.98253274	0.93991154	0.90882057	0.53908956	0.8226652	0.9557415	1.0	0.7382004	0.978875	0.8032918	0.86284655	0.79503584	0.90966505	0.86511207	0.8856419	0.97806305	0.902505	0.82528174	0.9560453	0.87596375	0.97775537	0.94491184	0.7648798	0.8749711	0.7563037	0.9290358	0.8884044	0.73224735	0.97808695	0.89633745	0.5988462	0.86901885	0.8646945	0.84530216	0.91660005	0.9250941	0.77820873	0.81988096	0.8961093	0.77078474	0.9022545	0.90410775	0.9148534	1.0	0.74374264	0.8436996	0.9737141	0.85101175	0.683844	0.6799363	0.8474135	0.97938144	0.9109353	0.9576057	0.6986598	0.9112109	0.83489686	0.9327198	0.95337003	0.91190416	0.9366831	0.8124861	0.9770878	0.8731715	0.7285274	0.61325854	0.8955789	0.81322473	0.97541827	0.8382809	0.9301832	0.96233386	0.98368746	0.93189156	0.8601173	0.9608064	0.76577413	0.78299737	0.8332743	0.7654549	0.9373376	0.9518836	0.7482202	0.87003124	0.935272	0.9229252	0.8327601	0.73404086	0.72101	0.92128927	0.9425967	0.85162777	0.773962	0.8828122	0.8727044	0.8541862	0.8925961	0.99228895	0.9297343	0.9843263	0.6357723	0.9583579	0.76978743	0.905041	0.88338506	0.91444796	0.91639507	0.89421654	0.9733668	0.9486495	0.731557	0.91657937	0.9145004	0.81532604	0.817365	0.9508163	0.83872837	0.85920346	0.9489006	0.9331701	0.94635415	0.7069991	0.88836986	0.8396343	0.0	0.9830156	0.9559388	0.8081769	0.8343129	0.7377763	0.85422266	0.8471006	0.81503755	0.9445911	0.9602259	0.8762346	0.8519484	0.8555703	0.8604506	0.8435687	0.7346266	0.8375351	0.92992496	0.9059829	0.92839825
verwachting/noun	0.91480505	0.7846448	0.92197025	0.9774793	0.97724086	0.99278975	0.9465966	0.86928034	0.9706373	0.7191732	0.88552797	0.9107365	0.8440206	0.9332631	0.36990368	0.983044	0.8124233	0.8794795	0.99881923	0.9549611	0.9708494	0.80438006	0.9578848	0.4349962	0.7830578	0.96912926	0.80500364	0.8553487	0.9383686	0.8839922	0.82590514	0.9367901	0.78932464	0.34914953	0.93507016	0.7552444	0.8469037	0.75631064	0.7842056	0.90724444	0.9408314	0.74563694	0.9486057	0.94737893	0.7121521	0.909359	0.8733275	0.7496708	0.8725803	0.8388828	0.9245722	0.76573527	0.9154358	0.8527166	0.9504593	0.88902074	0.6680199	0.7025578	0.96286523	0.83884794	0.7966386	0.75277144	0.745347	0.8597635	0.9079086	0.8639723	0.81295	0.79142	0.66038287	0.85049736	0.92871135	0.80193436	0.42070764	0.85222393	0.8162674	0.97403336	0.9790914	0.46299428	0.8736476	0.7787071	0.8580793	0.45678145	0.81170946	0.53795743	0.81542575	0.90902346	0.77950746	0.36036915	0.8224988	0.8500217	0.5926296	0.8931292	0.7852396	0.90414864	0.88958085	0.6167624	0.87469053	0.91056514	0.83435076	0.9858251	0.6188749	0.8613281	0.65164816	0.8895814	0.78225476	0.92541254	0.5166646	0.9693519	0.66819024	0.5558636	0.7715051	0.8371102	0.7561564	0.4752608	0.98451495	0.8578952	0.77603614	0.51838106	0.8264555	0.7578211	0.93920803	0.881337	0.86502874	0.64514494	0.6947777	0.68947065	0.8406312	0.8698828	0.74845076	0.9439308	0.9007915	0.8700938	0.73274505	0.82424736	0.77242494	0.7948383	0.7698671	0.8249621	0.6724674	0.9830156	0.0	0.7955141	0.8824268	0.787661	0.92675114	0.9123752	0.7703444	0.915802	0.7391569	0.8041576	0.7726668	0.8306219	0.8182385	0.8261277	0.90909714	0.8583385	0.66260326	0.88581425	0.8527545	0.96438855
vlak/noun	0.9393319	0.90461683	0.95448583	0.98682606	0.99717253	0.96414363	0.9787564	0.9319856	0.8189658	0.5572268	0.98901206	0.93895566	0.9385121	0.96050656	0.9009146	0.88622165	0.647894	0.7321173	0.8800669	0.9262189	0.99577034	0.90390843	0.9782271	0.8647005	0.9674208	0.94890445	0.9507296	0.89798504	0.9993831	0.6720998	0.97411674	0.9713204	0.8403494	0.86882377	0.9536385	0.86508113	0.79007834	0.8494	0.7559123	0.86062884	0.92431164	0.8148371	0.96295726	0.9863442	0.79090595	0.9183848	0.888449	0.87340784	0.89884883	0.97020316	0.8246607	0.8092466	0.75054437	0.8526041	0.9059587	0.67374766	0.84397584	0.61623627	0.95130306	0.88995826	0.69744426	0.9546758	0.7973561	0.8914279	0.9427665	0.89128757	0.6863048	0.87082464	0.87982565	0.658924	0.8266591	0.91128194	0.853841	0.57648766	0.8151213	0.9701936	0.9922125	0.83136535	0.84517604	0.87809753	0.935287	0.9330403	0.8780396	0.58847845	0.44848144	0.92504865	0.8379265	0.84914404	0.5389594	0.86577016	0.5949825	0.8126928	0.7580835	0.9063886	0.8232977	0.76745605	0.6859547	0.83898044	0.8558932	0.97060263	0.5562619	0.8640363	0.92002785	0.77953684	0.92159086	0.88662624	0.7454325	0.89372665	0.4954087	0.7039257	0.85906017	0.761704	0.92464495	0.75378186	0.898248	0.9330024	0.80254614	0.7531853	0.8022065	0.9142527	0.96328	0.87061405	0.83641267	0.74295056	0.5690222	0.91600025	0.84479994	0.7802292	0.82231164	0.95196754	0.8535307	0.9318548	0.94534004	0.8723004	0.8050381	0.61059153	0.88199073	0.8676542	0.77581537	0.9559388	0.7955141	0.0	0.6409769	0.9155066	0.99780446	0.7680952	0.7690369	0.64552367	0.9321464	0.8297082	0.68357664	0.75499666	0.8290181	0.7441801	0.9731397	0.8676136	0.72939193	0.97297674	0.7639256	0.9345101
voorbeeld/noun	0.8847237	0.9222763	0.96564126	0.9429224	0.9981415	0.9027844	0.8989284	0.94412863	0.8703298	0.5958795	0.95673466	0.88356805	0.96313536	0.67479074	0.9596593	0.97378665	0.65901124	0.83630806	0.80471677	0.7438871	0.9204759	0.72107375	0.8128978	0.86162513	0.87092733	0.96510863	0.88346916	0.86642927	0.980587	0.7508961	0.90542495	0.8000064	0.83976924	0.93191755	0.8783759	0.82236254	0.7792914	0.8054844	0.81497705	0.8643269	0.8409051	0.8860214	0.9365188	0.961913	0.8709273	0.8534515	0.8631292	0.8398373	0.83317924	0.8120235	0.8997786	0.82404673	0.88009787	0.79239285	0.91587734	0.74817985	0.8995655	0.82104135	0.9860779	0.8164419	0.9181293	0.81620735	0.8218572	0.9498711	0.89772886	0.8510327	0.8910059	0.8879001	0.8850209	0.65632284	0.70320344	0.82526577	0.9257897	0.823779	0.87951416	0.9858169	1.0	0.93138784	0.92594874	0.95983285	0.88704586	0.9252312	0.9294545	0.735108	0.60853213	0.8624955	0.7334595	0.9345436	0.731751	0.8250852	0.7277107	0.90105736	0.85523474	0.91542506	0.831066	0.7898374	0.78329194	0.823385	0.9552338	0.9217981	0.70062435	0.93088305	0.9065652	0.7682446	0.87706685	0.93502265	0.7798212	0.90810645	0.74773896	0.8204923	0.8425267	0.7723152	0.84926146	0.73124135	0.9482105	0.84035635	0.8263128	0.7628746	0.85104036	0.9662071	0.9091992	0.8732308	0.8225638	0.8098322	0.6765356	0.94275564	0.7172138	0.96665865	0.8606212	0.95406425	0.9530986	0.8105682	0.8107302	0.8738148	0.8821802	0.7822359	0.8596638	0.950679	0.90290517	0.8081769	0.8824268	0.6409769	0.0	0.82186	0.93689513	0.8810593	0.89936596	0.8480977	0.9596688	0.79957956	0.85705674	0.8993328	0.8518463	0.75778216	0.7219533	0.9785385	0.83679926	0.9168351	0.891968	0.9792995
vrolijk/adj	0.9456454	0.92313987	0.9389149	0.9260735	0.9777113	0.9688851	0.90144897	0.8359157	0.9778329	0.91840327	0.9365411	0.8052097	0.91616714	0.98977256	0.8627587	0.98053646	0.90919214	0.9106638	0.9849345	0.869081	0.95147395	0.7095374	0.9487951	0.59616673	0.89138675	0.9052243	0.89421314	0.4892289	0.8423841	0.6715616	0.79803395	0.97445995	0.73432267	0.777543	0.742234	0.94296277	0.88498193	0.75188637	0.45145142	0.6236621	0.7402741	0.426194	0.90010554	0.82971996	0.65936214	0.8846464	0.9382304	0.6796093	0.64527404	0.82008183	0.81826645	0.8523818	0.784947	0.7678876	0.803802	0.8968501	0.8533439	0.87334055	0.7341547	0.5436002	0.8144324	0.8915293	0.46381176	0.5633008	0.81054586	0.5921352	0.9283	0.8575022	0.58244866	0.86137736	0.756207	0.70603156	0.67919385	0.8666615	0.7284131	0.8680268	0.89747214	0.8172174	0.76283085	0.73896813	0.7018932	0.5010488	0.7559371	0.9455622	0.9259042	0.93292606	0.65623975	0.9110212	0.97524136	0.4986151	0.7516003	0.70295215	0.80934495	0.7762843	0.66453576	0.6645217	0.7483867	0.59807897	0.8573456	0.8105692	0.8554153	0.6632111	0.2599283	0.9360464	0.8786307	0.9236813	0.50811106	0.83240473	0.7830595	0.65222234	0.8576876	0.7243123	0.7926345	0.7149601	0.88149315	0.8171817	0.98852515	0.8427564	0.76468813	0.977374	0.9548328	0.9600417	0.45559478	0.91454995	0.8497049	0.8013791	0.8838389	0.9071485	0.77078736	0.8140833	0.8549842	0.7590965	0.7824968	0.93323725	0.77148205	0.9129289	0.881901	0.8814665	0.8673827	0.8343129	0.787661	0.9155066	0.82186	0.0	0.6723547	0.84141505	0.8300605	0.91540205	0.9280688	0.79932445	0.73800373	0.783039	0.7209018	0.80516726	0.81525815	0.70496297	0.4906866	0.9768322	0.5553835	0.7462962
wanhoop/noun	0.8670801	0.97279394	0.9867556	0.8613659	0.9226766	0.8858965	0.6579305	0.944764	0.8597614	0.97497684	0.8561629	0.782664	0.7906008	0.88865745	0.8507184	0.8801996	0.8242682	0.9752265	0.92921877	0.93624026	0.9869356	0.8856771	0.8997989	0.9236549	0.9365017	0.8309394	0.9468041	0.7330271	0.91738415	0.9632216	0.93106437	0.7736596	0.8383565	0.8904454	0.91562855	0.99306047	0.9190948	0.88437	0.90933466	0.7469153	0.94888556	0.8853089	0.86375093	0.86599076	0.92392164	0.7251099	0.86077577	0.93556803	0.87813133	0.9626439	0.83272666	0.80255085	0.8837965	0.9141079	0.6853957	0.95408547	0.9294114	0.89605284	0.8318409	0.7349346	0.86190486	1.0	0.8307826	0.7647205	0.74162805	0.92768097	0.9954695	0.9484542	0.8130274	0.8544713	0.91115904	0.8171128	0.8223111	0.9926569	0.90132576	0.9544289	0.86335707	0.8306664	0.87381065	0.8099665	0.8676343	0.8536942	0.90889543	0.93577176	0.8762783	0.9401973	0.84787893	0.9579501	0.92276657	0.77893066	0.94871664	0.83184445	0.9072834	0.84926254	0.8457254	0.8723587	0.8628395	0.8056736	0.92766607	0.9424435	0.89238095	0.79891247	0.71688914	0.8923658	0.8889036	0.9555492	0.82968664	0.5252321	0.8252788	0.9176841	0.90083635	0.8635812	0.89229196	0.9754147	0.94636565	0.9077249	0.9569161	0.84014726	0.8112571	0.7687341	0.836554	0.89541304	0.70294034	0.7602196	0.9653251	0.8918892	0.9085857	0.8911463	0.8613582	0.6623124	0.8647046	0.9609387	0.8887641	0.9641184	0.91061234	0.8571468	0.8768982	0.98225504	0.83258986	0.7377763	0.92675114	0.99780446	0.93689513	0.6723547	0.0	0.9531308	0.94549584	0.8689239	0.98524725	0.9620024	0.8517213	0.94940233	0.86122596	0.9477917	0.97191846	0.76229644	0.8759578	0.9616488	0.9013486	0.91550726
