	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
alternatief/noun	0.9378025	0.9074578	0.97160614	0.9834791	0.96077937	0.96439165	0.922209	0.9196078	0.96992576	0.911998	0.0	0.9649194	0.990598	0.97054076	0.9696463	0.9931061	0.9060579	0.90622795	1.0	0.90272796	0.94293207	0.9321871	0.92319226	0.92475295	0.94010925	0.993747	0.92689586	0.9637615	0.9920629	0.94536555	0.9407957	0.9519248	0.9503223	0.8887898	1.0	0.9708717	0.85628766	0.901156	0.96787775	0.9423788	0.94823974	0.9461099	0.9875871	0.9295168	0.93050975	0.9772917	0.93600416	0.9602501	0.9952973	0.9273422	0.9851272	0.98942983	0.91212755	0.99893683	0.9367811	0.95228815	0.9495175	0.9286657	0.958571	0.9754388	0.9808075	0.94710034	0.9923516	1.0	0.90161484	0.8995142	0.9598479	0.96806735	0.9606535	0.97164077	0.9533274	0.9484508	0.9256869	0.9572632	0.94765687	0.98750263	0.96715695	0.94220376	0.97229534	0.88285387	0.96997535	0.98104876	0.92272985	0.8983599	0.9527435	0.9791076	0.9345824	0.9782593	0.9066088	0.9002479	0.93067205	0.9221289	0.9565636	0.9589386	0.98644984	0.89851445	0.9555464	0.9513226	0.9420078	0.9325116	0.97317153	0.9596754	0.9130759	0.9230833	0.9250151	0.8936688	0.9536699	0.9277978	0.99808043	0.9679487	0.9975627	0.9458082	0.98526186	0.9732286	0.99658674	0.99824774	0.93501925	0.9857448	0.95965946	0.9102211	0.9553076	0.92325616	0.9101025	0.96812487	0.97318643	0.9674731	0.96843195	0.95700014	0.9919452	0.92069113	0.92604965	0.95916903	0.9115613	0.89177173	0.90944105	0.90319926	0.9122008	0.9360194	0.95834994	0.9269756	0.8763456	0.9075862	0.9632056	0.96540457	0.8969399	0.91821164	0.93371093	0.98915106	0.9544784	0.9606464
amusement/noun	0.97626984	0.90170944	0.9709123	0.9108325	0.98776835	0.98135626	0.97640264	0.9687109	0.98161817	0.9376243	0.9649194	0.0	0.99124634	0.9872603	0.98719805	0.99219346	0.968142	0.97720224	0.9959528	0.9363615	0.9915772	0.968881	0.97594506	0.9668819	0.9822124	0.9751842	0.98428994	0.9934978	0.98809755	0.99315816	0.9872279	0.9565653	0.9800423	0.97247523	0.99695086	0.9909071	0.93964577	0.9531573	0.9520777	0.9853396	0.95258915	0.9659586	0.9889672	0.98024523	0.95408237	0.9851389	0.96945775	0.96317416	0.9586998	0.9778231	0.994126	0.99559414	0.9862496	0.991965	0.98169565	0.9711762	0.98585784	0.95629096	1.0	0.9862411	0.9903014	0.9898639	0.9695056	1.0	0.9588177	0.9808225	0.9808852	0.98717797	0.96494293	0.99405324	0.9836431	0.9843882	0.9583365	0.9674486	0.9920016	0.9939002	0.9940173	0.99174976	0.9740485	0.9808266	0.9817657	0.9669088	0.98759	0.9764819	0.9812717	0.9811379	0.9876235	0.9664767	0.9678352	0.99215275	0.9894408	0.9887536	0.9851855	0.8963772	0.97786945	0.9737033	0.99525493	0.9690707	0.9741433	0.97940576	0.9703997	0.95406437	0.97467375	0.9723924	0.95999444	0.80422986	0.9215733	0.9817966	0.9992644	0.9801898	0.96718353	0.9609873	0.99200153	0.9789559	0.9898161	0.99993616	0.98622423	0.9867948	0.983829	0.98371565	0.99430496	0.9796711	0.99061656	0.9844129	0.99823	0.9699522	0.9687153	0.9754547	0.99770504	0.9745868	0.9765993	0.9675404	0.9700954	0.9701034	0.9316318	0.98074085	0.98041826	0.9841024	0.96472067	0.9848821	0.97063905	0.98332036	0.9769757	0.96465564	0.98039937	0.9807641	0.99024755	1.0	0.84462285	0.9215746
antibioticum/noun	0.9573541	0.97148466	0.9793527	0.95599926	0.9836452	0.9230914	0.9164127	0.98323286	0.9431798	1.0	0.990598	0.99124634	0.0	0.95865494	0.9550784	0.92702144	0.9427156	0.8928711	0.99885625	0.95894635	0.9845587	0.9534763	0.92479104	0.95949817	0.9750981	0.9867428	0.9417158	0.9842801	0.97352695	0.99037474	0.91778547	0.9967415	0.8886538	0.9965098	1.0	0.9582572	0.96590894	0.9835082	0.96092266	0.8953849	0.9407387	0.93457043	0.9726226	0.98595625	0.98469746	0.96169543	0.964759	0.938531	0.9738535	0.9364067	0.9576408	0.9929479	0.9956166	0.9935972	0.986832	0.9995898	0.9605381	0.9493428	1.0	0.9604449	0.94054985	0.9961134	0.9783099	0.9954986	0.95602936	0.9538971	0.9387442	0.8731951	0.9862328	0.9447902	0.9673891	0.9175357	0.98970145	0.99491924	0.92204237	0.9754825	0.9632437	0.93795836	0.9147825	0.97439766	0.9453408	0.90114355	0.97018546	0.9665636	0.9631283	0.89845335	0.9486342	0.9813482	0.9690209	0.9881347	0.9571098	0.96080613	0.9855997	0.9733217	0.9799727	0.9891943	0.9460263	0.9681755	0.95192313	0.93818253	0.9983948	0.9768519	0.9216104	0.94743323	0.950909	0.97936577	0.9805752	0.9694045	0.92907107	0.9683353	0.986218	0.9813385	0.98667306	0.9721147	0.99672925	0.9932103	0.9690465	0.96512824	0.93971914	0.92908704	0.96792656	0.996481	0.9959233	0.98081374	0.98201704	0.93341744	0.968701	0.99997765	0.97131985	0.9608615	0.95653975	0.9343248	0.9809681	0.9873374	0.9660454	0.9663835	0.9767742	0.9822117	0.9473191	0.9443179	0.9898537	0.9926427	0.9132057	0.97825927	0.99198925	0.95146966	0.9430045	0.99354684	0.9956561	0.9999433
appartement/noun	0.8775197	0.8556044	0.96332633	0.93048596	0.9307452	0.8971072	0.81035995	0.8922145	0.85386795	0.93174165	0.97054076	0.9872603	0.95865494	0.0	0.9192672	0.897878	0.8167398	0.8155979	0.95812744	0.8949465	0.9631378	0.8914254	0.8085199	0.78570193	0.9564092	0.925054	0.9215071	0.9337969	0.9624726	0.96713245	0.8597113	0.9486914	0.69340503	0.96845067	1.0	0.8755026	0.8745837	0.9498191	0.91823643	0.7049024	0.94367605	0.9365192	0.872848	0.9335516	0.95299584	0.95780194	0.91204506	0.92017233	0.94737065	0.8768229	0.9530654	0.91367614	0.9316707	0.97561145	0.98153436	0.97064126	0.87849104	0.77438736	0.977922	0.9344677	0.8106929	0.9425762	0.94168216	0.971475	0.9320271	0.94985247	0.74019027	0.8550813	0.92846465	0.94736016	0.9696331	0.88125885	0.96689636	0.94992495	0.83285487	0.955405	0.93734884	0.8866782	0.87337047	0.9251788	0.9196132	0.91492367	0.93084216	0.9099374	0.9415238	0.9045726	0.9341055	0.91835934	0.9116014	0.99664783	0.890853	0.95051616	0.9031846	0.9456346	0.89570224	0.93241	0.88820803	0.9601063	0.89440423	0.89606994	0.94349784	0.9652694	0.82594264	0.9016733	0.87857646	0.9351057	0.88229156	0.9167126	0.93131423	0.9698395	0.9741564	0.9407687	0.94084466	0.9284746	0.9648226	0.9709892	0.9067418	0.9902934	0.8740507	0.79349947	0.89403933	0.98576856	0.9461974	0.96232265	0.98178166	0.8030526	0.89884895	0.97113025	0.9348049	0.89751047	0.8676051	0.8758985	0.9225052	0.96612304	0.92322904	0.9148364	0.91011447	0.9236721	0.90555066	0.80819863	0.92761576	0.93763584	0.92832524	0.98190504	0.94882655	0.7772505	0.64102495	0.9743206	0.97638214	0.9911613
arbeid/noun	0.93907017	0.9368435	0.9760576	0.9489084	0.8809463	0.9501004	0.9126172	0.95535254	0.94087714	0.9590874	0.9696463	0.98719805	0.9550784	0.9192672	0.0	0.95302004	0.9175462	0.9378935	0.97592616	0.9638376	0.97672695	0.94332606	0.9098584	0.94575214	0.9537253	0.9720866	0.9568254	0.9626081	0.96193534	0.9831852	0.9632277	0.9733604	0.90715873	0.967432	1.0	0.96541154	0.900192	0.9490279	0.9790419	0.9165056	0.98214316	0.9458699	0.9630133	0.95611465	0.98394626	0.97790337	0.9654303	0.95700306	0.9514192	0.9560169	0.97924167	0.9920896	0.9556044	0.91893494	0.96792746	0.9854863	0.9553572	0.95849127	0.99539125	0.9529238	0.947744	0.99002695	0.97955185	0.9988331	0.95466566	0.9763165	0.93010676	0.97841656	0.9575424	0.99727404	0.9672328	0.9276328	0.9491436	0.9669517	0.93813294	0.96536046	0.9873856	0.96800065	0.94574267	0.95668334	0.94469124	0.97010046	0.97546816	0.95414144	0.9721496	0.9787068	0.98484415	0.94324785	0.9371263	0.9730257	0.9566392	0.9720682	0.9232623	0.96557546	0.9195192	0.91628164	0.97563577	0.990329	0.9627532	0.98262113	0.99139786	0.97121894	0.9189205	0.9594942	0.9318405	0.95951	0.93969655	0.9616685	0.9510874	0.9620859	0.99840814	0.97339594	0.98085046	0.9693392	0.99999887	0.99809265	0.97644603	0.99980253	0.9671898	0.9337172	0.9199126	0.97635645	0.95987964	0.96180683	0.9982199	0.961783	0.9347249	0.9704662	0.9866118	0.9632645	0.92359537	0.933402	0.9454644	0.9590334	0.9545833	0.9564525	0.89879316	0.9583985	0.97361416	0.94537014	0.92063636	0.96259356	0.9264665	0.9921229	0.9564914	0.95315135	0.92619795	0.99206835	0.9864372	0.9938196
arbeid_kracht/noun	0.9490066	0.95100915	0.99538815	0.97336155	0.96658134	0.9229968	0.90407187	0.92015517	0.845394	0.9987321	0.9931061	0.99219346	0.92702144	0.897878	0.95302004	0.0	0.94250274	0.8586087	0.967508	0.9760091	0.9713437	0.9438315	0.9442386	0.9389851	0.9941905	0.8970616	0.9199293	0.9328305	0.95257497	0.9771386	0.8607922	0.99775654	0.81960034	0.99767244	0.9990082	0.85280466	0.93393177	0.99858326	0.96714133	0.8126858	0.91641605	0.954941	0.8801416	0.95791036	0.97718865	0.9623336	0.95549536	0.9288401	0.968809	0.9220376	0.9075529	0.95218444	0.98728466	0.9861901	0.9964082	0.9731334	0.91602945	0.9396228	0.97319543	0.95372695	0.8107468	0.9883608	0.9531531	0.95497894	0.95587385	0.97750974	0.92710865	0.7594884	0.93339515	0.9643501	0.96006846	0.89993	0.96567583	0.9759654	0.8766928	0.9556112	0.9369575	0.9111312	0.88927054	0.95087224	0.9633289	0.91094136	0.97363645	0.94231474	0.9507422	0.84063816	0.97228837	0.9875956	0.9208754	1.0	0.8934803	0.9666943	0.97783035	0.98187953	0.8956142	0.96539307	0.9188839	0.9611614	0.88243544	0.91093785	0.9514029	0.99990183	0.86548984	0.95843494	0.8786341	0.9832084	0.91631544	0.9353347	0.9858476	0.99390733	0.9861332	0.9479775	0.95203286	0.96901447	0.9772982	0.9560172	0.9687543	1.0	0.85646963	0.81183445	0.95073265	0.981672	0.9792437	0.9825892	0.9885786	0.8330988	0.9024487	0.98280954	0.95559657	0.96775174	0.94377816	0.93611157	0.97981733	0.9773912	0.97540325	0.9488401	0.96213526	0.9642759	0.960119	0.883422	0.9603891	0.9783875	0.90572566	0.95517516	0.9935286	0.9078394	0.8361602	1.0	0.9897976	0.99802214
artikel/noun	0.89769435	0.82927716	0.97240704	0.9366585	0.89014065	0.9108146	0.8249439	0.888171	0.85083693	0.9404157	0.9060579	0.968142	0.9427156	0.8167398	0.9175462	0.94250274	0.0	0.78962165	0.9848074	0.88503724	0.9263629	0.909632	0.7487073	0.83414966	0.95732856	0.9047183	0.9029631	0.93629885	0.9660015	0.9393074	0.8827015	0.91895795	0.65704095	0.9504307	0.99923086	0.92467886	0.84354144	0.91481066	0.95401925	0.6694076	0.9296895	0.90669703	0.93940187	0.92711467	0.9183523	0.9322526	0.91377854	0.86988395	0.9139246	0.8484784	0.9514984	0.93008554	0.9375741	0.92366445	0.9294076	0.94929296	0.90015996	0.82312936	0.9645996	0.9374765	0.86286056	0.94566387	0.9627432	0.97978574	0.86346525	0.90972465	0.7487861	0.93345666	0.9191901	0.9441765	0.91727376	0.90002054	0.9153151	0.92237806	0.8374105	0.93692183	0.95494395	0.8927299	0.9082613	0.89596283	0.931773	0.92230517	0.93166196	0.905081	0.9641556	0.9510174	0.9148541	0.9067285	0.8685688	0.9505052	0.9240224	0.96548724	0.8724839	0.9342322	0.9275367	0.84949434	0.9137237	0.952542	0.90033317	0.90107864	0.95739836	0.97438174	0.82442844	0.8766788	0.8783637	0.8713251	0.88439107	0.891411	0.9664767	0.9602961	0.9774759	0.895445	0.9681628	0.92118734	0.9645023	0.98455167	0.8969209	0.9822886	0.90717894	0.7884731	0.9033256	0.98094153	0.9429342	0.9426973	0.97553706	0.828326	0.939003	0.95769364	0.96717876	0.8619934	0.8426883	0.83935624	0.93921125	0.95293367	0.84253746	0.92690593	0.9043877	0.90553015	0.93037885	0.8185804	0.8965268	0.92555094	0.91106224	0.9626069	0.9369204	0.7681792	0.7664437	0.9633802	0.9594915	0.9749722
bedrijf/noun	0.8373605	0.8425274	0.9792746	0.88397366	0.94526035	0.8047682	0.5238121	0.838049	0.7891135	0.91432023	0.90622795	0.97720224	0.8928711	0.8155979	0.9378935	0.8586087	0.78962165	0.0	0.9621591	0.89803267	0.9613873	0.8590493	0.62127674	0.8552483	0.9548151	0.926997	0.81053734	0.8880699	0.9468852	0.9306756	0.844405	0.9474142	0.56805956	0.956919	0.98307437	0.8350382	0.7976322	0.91296554	0.9331026	0.5816767	0.92703545	0.64919853	0.8136379	0.744558	0.9191805	0.85781664	0.8797435	0.8926001	0.9427797	0.7720769	0.8445325	0.9418151	0.9169971	0.97421277	0.9398632	0.9335843	0.8687082	0.8344116	0.97652644	0.9355895	0.81861883	0.9439445	0.9193639	0.9790202	0.80515856	0.85548073	0.7883312	0.8013685	0.8611795	0.9089406	0.9527283	0.83349735	0.9358745	0.9433816	0.7311799	0.9222255	0.9611437	0.8086539	0.8567795	0.79899013	0.89584243	0.8433044	0.9250605	0.775852	0.9699195	0.88874394	0.8377899	0.93075323	0.86227536	0.97512144	0.8027101	0.8752965	0.86357486	0.9489005	0.8933085	0.7852872	0.8617002	0.91210145	0.8131745	0.85284615	0.9468187	0.99057955	0.7064104	0.66990566	0.75734186	0.91181034	0.8793062	0.8156418	0.9441393	0.9808935	0.9687802	0.9059754	0.93589735	0.9022591	0.9498086	0.963113	0.9781549	0.9953052	0.8190918	0.6974176	0.8192389	0.94043267	0.8661192	0.793161	0.8852025	0.76749766	0.9028795	0.9245009	0.9683687	0.85885614	0.7905972	0.81537944	0.92568284	0.93919915	0.8831744	0.9573997	0.8770011	0.8995501	0.8746017	0.7849755	0.80510247	0.909677	0.91542786	0.9612124	0.9034312	0.7107433	0.6895311	0.996372	0.9739692	0.97359705
bedrijf_investering/noun	0.93724287	0.97817266	0.954298	0.90591425	0.9733486	0.8742386	0.8365959	0.93449247	0.95864683	0.9974401	1.0	0.9959528	0.99885625	0.95812744	0.97592616	0.967508	0.9848074	0.9621591	0.0	0.9974876	0.99378246	0.9587986	0.8541316	0.9877568	0.9950304	0.95836055	0.88582295	0.9537022	0.9209577	1.0	0.89883155	1.0	0.87208384	1.0	1.0	0.9635448	0.9802707	0.99989384	0.9941708	0.87999606	0.9905085	0.94301605	0.9475339	0.9709524	0.97934175	0.9689499	0.98870105	0.9571634	0.95898575	0.99812293	0.9452869	0.96614385	0.97145325	0.9975401	1.0	0.9972282	0.9594642	0.98598474	1.0	0.98234713	0.9739711	0.9997294	0.90621907	0.95888937	1.0	0.98020154	0.9894699	0.9474736	0.9805808	0.96078986	0.9722698	0.93425936	1.0	1.0	0.87606156	0.9651417	0.9451453	0.9399499	0.9860575	0.97243583	0.98003405	0.97498935	0.9996195	0.9828743	0.96486175	0.99176913	1.0	0.99205023	0.9840864	1.0	0.9609755	0.9988083	0.97166365	0.9992902	0.99312854	0.9986495	0.9711349	0.99609435	0.9846805	0.99759924	0.95803124	0.9886039	0.9378632	0.8657818	0.91302896	0.98731023	0.9808949	0.9736409	0.9950173	0.977098	0.99024636	0.9814156	0.95194477	0.9899079	0.9735845	0.9919711	0.98591346	1.0	0.9801983	0.9633995	0.9107378	1.0	0.9846084	0.9905058	0.92487544	0.9695015	0.9759964	0.99765784	0.9863112	0.9982435	0.94365084	0.9290051	1.0	0.9966889	0.9873048	0.99688214	0.99249095	0.98081845	0.9617197	0.9845525	0.9767296	0.99973696	0.9563054	0.97822183	1.0	0.9852742	0.993414	0.9973109	0.98631215	0.99047923
bel/verb	0.9338867	0.8163042	0.97093934	0.95590365	0.9551067	0.9598468	0.89430994	0.91259485	0.9057544	0.9119322	0.90272796	0.9363615	0.95894635	0.8949465	0.9638376	0.9760091	0.88503724	0.89803267	0.9974876	0.0	0.9166227	0.9336828	0.8815924	0.8559598	0.9485119	0.97844976	0.9178231	0.9366741	0.98682797	0.93088686	0.9504721	0.912904	0.864795	0.91741085	0.9888778	0.9336652	0.80544645	0.92831445	0.94464	0.8582209	0.94936043	0.9662063	0.94087327	0.9107677	0.91495323	0.9316924	0.9493503	0.9249748	0.9440249	0.906252	0.9412191	0.96265626	0.9161109	0.951734	0.9263248	0.9183457	0.93473566	0.90053123	0.98610395	0.9718245	0.9451256	0.93127364	0.9699015	0.9709423	0.85760725	0.90296423	0.8681395	0.9523717	0.9405639	0.9381167	0.9385902	0.9383784	0.94033235	0.91554046	0.92774546	0.9764064	0.97130525	0.9264819	0.9253521	0.9335031	0.93679726	0.9315661	0.9116095	0.92432386	0.9825112	0.9703465	0.92822766	0.91744006	0.91869855	0.9150083	0.92934537	0.9666244	0.93416035	0.9201597	0.916392	0.868459	0.941944	0.93912566	0.9634296	0.93565726	0.9615191	0.9795894	0.86489797	0.9392479	0.919618	0.82867694	0.912291	0.90813756	0.96355706	0.9786437	0.97062534	0.9433505	0.97082794	0.9224247	0.9628243	0.9910455	0.9633819	0.9722415	0.94293535	0.88000923	0.8913784	0.95750684	0.928844	0.97217906	0.97168905	0.84299725	0.93575263	0.94434845	0.9916495	0.90127754	0.93240166	0.91786623	0.91954434	0.95916927	0.87819856	0.956975	0.93441767	0.91370386	0.93251526	0.8867707	0.8993626	0.9131155	0.9690601	0.9827296	0.9450603	0.87186086	0.8757144	0.94994843	0.87327075	0.90228146
bewering/noun	0.9806264	0.953802	0.97771615	0.98291135	0.9634232	0.97138774	0.97449833	0.93349516	0.97701526	0.9644493	0.94293207	0.9915772	0.9845587	0.9631378	0.97672695	0.9713437	0.9263629	0.9613873	0.99378246	0.9166227	0.0	0.97457296	0.97047734	0.9790189	0.98838854	0.9669706	0.97251934	0.9920745	0.9977942	0.981315	0.9897486	0.96091527	0.979185	0.96404105	0.9991283	0.98146826	0.90466523	0.96884984	0.9848345	0.9850822	0.93802863	0.9625696	0.9722403	0.9571815	0.9781468	0.97885144	0.9345993	0.9727947	0.9833712	0.9658692	0.9721279	0.9776661	0.9670827	0.9848636	0.91467345	0.95401746	0.9521709	0.9727173	0.99295497	0.9762905	0.972803	0.975062	0.971558	0.9894219	0.9728423	0.93342143	0.9564979	0.98523545	0.96193194	0.9970095	0.9762654	0.9113145	0.9798644	0.98006797	0.9776671	0.9623633	0.99145347	0.983824	0.9521057	0.9611153	0.9752243	0.98352206	0.9717292	0.9679255	0.9882883	0.9736552	0.9269199	0.9799566	0.954539	0.93806857	0.9804419	0.91977036	0.984071	0.9780928	0.98003376	0.9308162	0.9751873	0.9741635	0.9792691	0.9649618	0.9750455	0.9419933	0.97261906	0.97504807	0.972763	0.94278246	0.94210196	0.9684033	0.98871505	0.9481362	0.978639	0.9599364	0.9715132	0.9856857	0.9758235	1.0	0.9719405	0.99341613	0.94858956	0.9599381	0.9887178	0.89583063	0.96779937	0.97676367	0.9992488	0.97714895	0.97031397	0.91613626	0.9909092	0.97140455	0.95098174	0.96244794	0.9858111	0.94294834	0.95297974	0.9459859	0.9776316	0.9387553	0.99435174	0.9380373	0.9427791	0.9377266	0.9856502	0.99415267	0.97773236	0.9823933	0.97145104	0.9967452	0.9692812	0.98545283
bier/noun	0.8850279	0.9002441	0.9922828	0.952755	0.9667845	0.8428455	0.7910574	0.9477155	0.88232344	0.9625068	0.9321871	0.968881	0.9534763	0.8914254	0.94332606	0.9438315	0.909632	0.8590493	0.9587986	0.9336828	0.97457296	0.0	0.8185005	0.89839643	0.9640985	0.96206576	0.906155	0.89577764	0.9725291	0.966339	0.86595255	0.9498006	0.76621723	0.9256721	1.0	0.9172345	0.88389724	0.93328065	0.9466519	0.76585144	0.9498739	0.90928197	0.92046607	0.9193975	0.9586092	0.9424363	0.93855155	0.93477184	0.95931685	0.9147445	0.94283164	0.963593	0.95075	0.97740024	0.9780386	0.92813635	0.9484401	0.8819151	0.99488723	0.93454117	0.88914144	0.92154056	0.9175756	0.98382694	0.9315272	0.9611111	0.9010921	0.9076621	0.94414777	0.92705154	0.95374	0.8917941	0.9418571	0.91171515	0.8158346	0.92470396	0.9827724	0.9294326	0.9090172	0.95211715	0.9377665	0.91945887	0.91148204	0.80957353	0.97976	0.9407967	0.94031	0.9614722	0.93491703	0.9892764	0.90788317	0.98096645	0.89630723	0.94692945	0.9357268	0.9298384	0.9126223	0.96586716	0.93267626	0.90185446	0.9549311	0.9800765	0.8012904	0.86020434	0.85232806	0.93052375	0.91686904	0.92423046	0.96686494	0.9682983	0.9769931	0.9014297	0.9836195	0.97044826	0.9881089	0.97877413	0.96363306	0.99710155	0.9028969	0.8240193	0.8752633	0.98818094	0.96629816	0.97043926	0.9506838	0.8468678	0.8999101	0.98014355	0.9760696	0.90633786	0.89684474	0.8935143	0.9438743	0.95555407	0.91305524	0.9705685	0.9447451	0.9512838	0.90962553	0.89189327	0.92437863	0.9301794	0.95231533	0.98408675	0.8913565	0.8754891	0.85079116	0.96903193	0.9674111	0.980386
boek/verb	0.7742872	0.84586746	0.96364605	0.86813223	0.931574	0.6925784	0.39415944	0.8034861	0.8472545	0.93942213	0.92319226	0.97594506	0.92479104	0.8085199	0.9098584	0.9442386	0.7487073	0.62127674	0.8541316	0.8815924	0.97047734	0.8185005	0.0	0.84587204	0.96558267	0.8974634	0.80267656	0.81908876	0.956892	0.9552255	0.7466061	0.94740725	0.3950078	0.9480698	0.9748927	0.8723029	0.82186615	0.9215734	0.935177	0.41201985	0.92887473	0.7666307	0.8453015	0.74904007	0.8997846	0.8630563	0.9380317	0.8646289	0.9045984	0.8593668	0.92366695	0.9355234	0.88691473	0.9367761	0.96883315	0.96792823	0.8845869	0.8413625	0.9680676	0.9098014	0.8437327	0.9387565	0.88405365	0.9766572	0.8630126	0.86417574	0.7893686	0.87468195	0.91078836	0.8974994	0.9054195	0.7429898	0.92916363	0.9241177	0.62008023	0.9236531	0.9473005	0.787586	0.8954083	0.85223544	0.91473913	0.8747654	0.9256302	0.8714523	0.95435727	0.93947387	0.8582637	0.95022523	0.89670116	0.95441836	0.7834179	0.959325	0.8517833	0.95910174	0.92456996	0.8126439	0.8465212	0.9497857	0.8483453	0.9114693	0.9410487	0.968598	0.69084644	0.75136924	0.74034685	0.8906048	0.86469644	0.79503506	0.955028	0.97978705	0.9778915	0.89059156	0.9591468	0.92777157	0.97167915	0.97726905	0.8753343	0.9631735	0.8770463	0.73392904	0.7483369	0.9756989	0.9309284	0.902103	0.86039495	0.8213254	0.8980028	0.94073606	0.97058344	0.8807181	0.70655465	0.70337355	0.93271446	0.9300775	0.8928968	0.9205849	0.8622047	0.9185308	0.8916069	0.79810745	0.8520694	0.8878385	0.8765808	0.9516176	0.92226315	0.7685701	0.77030224	0.9716401	0.9728171	0.9835922
bus/noun	0.8496217	0.7938191	0.9804468	0.940526	0.96605814	0.93444943	0.870296	0.9049859	0.8722628	0.92793614	0.92475295	0.9668819	0.95949817	0.78570193	0.94575214	0.9389851	0.83414966	0.8552483	0.9877568	0.8559598	0.9790189	0.89839643	0.84587204	0.0	0.9640146	0.90654016	0.9067366	0.9637474	0.9844425	0.9533452	0.8751463	0.9366369	0.7680206	0.9509784	0.99359137	0.8952809	0.849013	0.9270046	0.92226344	0.7633694	0.9539667	0.95262176	0.9396789	0.9030727	0.9324323	0.9418967	0.94906354	0.9311893	0.9423523	0.8585594	0.9440184	0.9351773	0.94027823	0.9914272	0.95838475	0.9696308	0.9094396	0.8064586	0.9971828	0.92922956	0.8427264	0.9375949	0.97762465	0.9926425	0.9100857	0.956943	0.8035774	0.9183895	0.9045248	0.970853	0.91830647	0.91646004	0.96331507	0.9597218	0.9047847	0.97484714	0.9545773	0.91170347	0.9243713	0.9233856	0.9268575	0.9280448	0.92076695	0.92463756	0.96862394	0.9371784	0.93814605	0.9149659	0.9085877	0.99221414	0.90244246	0.9575057	0.9230981	0.95416	0.8367258	0.933582	0.92620736	0.9781017	0.8884221	0.912078	0.94662005	0.98666555	0.84315187	0.91444933	0.8996042	0.89256454	0.8933141	0.94508445	0.96179867	0.9906034	0.98853564	0.92810225	0.9732696	0.9384537	0.96626616	0.97330564	0.93464285	0.9851748	0.89483935	0.8283289	0.9008026	0.9662912	0.96836805	0.9688243	0.99101233	0.7675148	0.9058905	0.97643477	0.966309	0.8880283	0.89938504	0.8975629	0.931603	0.94783384	0.91409737	0.9409923	0.82914525	0.92302567	0.9322854	0.8229019	0.9011182	0.901279	0.9681269	0.9722811	0.91324705	0.7576252	0.7022902	0.93534225	0.9268185	0.95931286
