	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
arbeid/noun	0.96328413	0.97180295	0.8909269	0.98057055	0.8641999	0.80998063	0.9066904	0.7048749	0.8937025	0.886306	0.89644516	0.8661684	0.7679293	0.92973125	0.0	0.41447616	0.9574661	0.7257042	0.8606446	0.9401008	0.94009197	0.77704954	0.94739723	0.95197654	0.9006683	0.9629447	0.7895764	0.93600416	0.9238868	0.75073546	0.8180839	0.92816466	0.93000597	0.9423435	0.9132416	0.7898303	0.68353856	0.92009884	0.8872255	0.95667005	0.775836	0.8235024	0.88184536	0.89276445	0.8807845	0.70350516	0.89355797	0.77067125	0.82389504	0.7366934	0.6053808	0.81225467	0.89020765	0.9882919	0.9196728	0.93165123	0.7511717	0.9502605	0.5049887	0.7867012	0.77129066	0.91626996	0.7452337	0.8798201	0.913198	0.7402735	0.927392	0.8621681	0.863736	0.70803624	0.863328	0.8550227	0.507933	0.93176347	0.9020725	0.7400167	0.93278295	0.9152666	0.7040942	0.8127414	0.8653523	0.7894861	0.8397988	0.8499692	0.88633096	0.63484323	0.73684514	0.9397592	0.89674246	0.9510052	0.8853644	0.7306452	0.49576163	0.9713948	0.6727887	0.85258865	0.9629604	0.96636343	0.91073817	0.83816814	0.94755423	0.96551603	0.70028853	0.5938889	0.6941445	0.87967044	0.96125704	0.62507075	0.9152142	0.93333876	0.8025518	0.94992805	0.7966666	0.8695898	0.91491604	0.9102564	0.8763253	0.97588325	0.7639015	0.9088737	0.84941953	0.80334705	0.735636	0.69335055	0.833275	0.9533427	0.9330115	0.9098606	0.9125532	0.8367191	0.9575094	0.8328937	0.8000713	0.7197193	0.98072124	0.75715435	0.66227007	0.9500707	0.76347876	0.883583	0.68004864	0.5846786	0.7384305	0.7484073	0.76796365	0.92566204	0.87656254	0.96174747	0.9375039	0.90382767
arbeid_kracht/noun	0.95715374	0.9313451	0.8641312	0.967237	0.926729	0.71799684	0.8232844	0.6602163	0.8352864	0.85211766	0.7842511	0.8732231	0.8471416	0.95558906	0.41447616	0.0	0.89363223	0.5745693	0.8675608	0.9592205	0.80087054	0.8336883	0.879754	0.82069474	0.91658694	0.8982139	0.7108761	0.87576574	0.90809107	0.7908656	0.7945634	0.9060903	0.91474473	0.94077086	0.9624176	0.7150764	0.70573604	0.9078052	0.92538184	0.94569784	0.7462139	0.81390655	0.7673141	0.87478036	0.9314427	0.7758752	0.93803644	0.77512336	0.7713847	0.86296237	0.62305325	0.8454865	0.9137324	0.88195175	0.8715326	0.9299193	0.7796702	0.93994033	0.5777564	0.89055085	0.7902327	0.9315255	0.6322714	0.96159387	0.838579	0.7624122	0.9551635	0.8389825	0.9115893	0.72437465	0.91440547	0.81618345	0.6095703	0.91139984	0.88984644	0.6638701	0.918893	0.9524663	0.77836823	0.8395833	0.9720938	0.7826764	0.871484	0.83332306	0.86865485	0.67703545	0.69400537	0.9324907	0.90006995	0.92332244	0.8848	0.7152219	0.54916775	0.97045594	0.5280422	0.8107206	0.9745922	0.95894694	0.8516173	0.5149009	0.9334965	0.93694	0.7140924	0.6239208	0.6489812	0.9126962	0.9224324	0.62081254	0.9290269	0.87565964	0.8364943	0.96627986	0.8338721	0.87558013	0.90758204	0.99920124	0.9606355	0.99370426	0.49660164	0.8945384	0.758928	0.74281114	0.83012617	0.68318105	0.7895901	0.9633841	0.90830326	0.89143443	0.9061152	0.8701364	0.88938636	0.8275679	0.74912363	0.7780229	0.97565246	0.8448337	0.63971806	0.9810544	0.82944864	0.9454224	0.6502453	0.6182052	0.5344703	0.7376848	0.81895065	0.929912	0.84079826	0.9577328	0.9065554	0.88526237
artikel/noun	0.8928168	0.7366377	0.9897399	0.89447993	0.57444406	0.6276674	0.7145821	0.88991904	0.88758665	0.9273149	0.8997854	0.7552891	0.8949498	0.9039643	0.9574661	0.89363223	0.0	0.76598024	0.9739234	0.89444584	0.66069794	0.7893931	0.75662476	0.9564432	0.95052433	0.9866949	0.5660245	0.9840171	0.947934	0.7914151	0.9329803	0.9605403	0.90379757	0.97037303	0.9162672	0.75865275	0.60533565	0.9303178	0.7473066	0.9307198	0.9331682	0.58984774	0.8131245	0.93467844	0.52920413	0.7181751	0.7460191	0.84746313	0.5568645	0.9094264	0.6808632	0.96993184	0.94852984	0.85306686	0.93718	0.90781385	0.698849	0.8315128	0.94677764	0.89593834	0.9773572	0.9395003	0.74759996	0.98989385	0.7330574	0.85550785	0.92018676	0.9055679	0.5484352	0.7711954	0.8952972	0.9032048	0.7790979	0.9596865	0.9747115	0.53912425	1.0	0.98829865	0.78461355	0.9627503	0.96510935	0.65018797	0.8014021	0.5925549	0.89666337	0.9500224	0.8449791	0.61146766	0.69357	0.9508897	0.9730781	0.85905325	0.95681864	0.96720487	0.91169405	0.8367028	0.74315256	0.9233884	0.7509128	0.65667915	0.91629195	1.0	0.6735505	0.5363824	0.64452577	0.91506946	0.8559067	0.7391573	0.99272436	0.98590285	0.846831	0.9681071	0.979174	0.6159569	0.802256	0.9253323	1.0	1.0	0.61368096	0.8749802	0.9206008	0.86691356	0.7951802	0.8222002	0.97712284	0.9182218	0.9949316	0.9555446	0.9783798	0.8351827	0.903323	0.6853075	0.8130444	0.90775746	0.84457636	0.88701516	0.8139306	0.9123017	0.79569834	0.97125286	0.710754	0.73039126	0.9374054	0.6817405	0.971178	0.5448296	0.920423	0.89137805	0.9211957	0.95929456
bedrijf/noun	0.8353496	0.8776975	0.8151217	0.8334831	0.8008137	0.40283936	0.5037302	0.5732434	0.74895906	0.9198019	0.7973849	0.8070071	0.69064975	0.82540214	0.7257042	0.5745693	0.76598024	0.0	0.7073169	0.8403574	0.8641052	0.7525408	0.63073933	0.7121562	0.9221863	0.959748	0.47515464	0.93851614	0.846968	0.7691809	0.81093115	0.933718	0.5052892	0.96042144	0.93790096	0.55751956	0.612574	0.9642843	0.8963866	0.5477618	0.8408618	0.52787596	0.62005985	0.65772855	0.80452836	0.60844994	0.8951907	0.8113911	0.79943794	0.76490563	0.4885382	0.9178029	0.9528284	0.8724314	0.9012339	0.8810964	0.57738423	0.8183678	0.824216	0.8632972	0.85053873	0.95786124	0.44045448	0.92023367	0.56686336	0.7859399	0.88331103	0.8164864	0.7046534	0.6855549	0.85335964	0.49279916	0.7014563	0.93589026	0.51184165	0.55782753	0.8835749	0.6798345	0.8465172	0.69577134	0.6812246	0.646243	0.767017	0.646659	0.7736969	0.6861366	0.72420454	0.88170266	0.8579024	0.95520467	0.8428242	0.65781295	0.85687196	0.93426085	0.79437816	0.79983497	0.87817174	0.8946758	0.6812991	0.77692866	0.84638023	0.99473476	0.5849899	0.45506096	0.5308784	0.8620968	0.7109386	0.4871782	0.94549716	0.8833209	0.86782116	0.9553009	0.8690381	0.69719094	0.8925413	0.9985098	1.0	1.0	0.5172968	0.8971112	0.6008296	0.66547465	0.7088955	0.5320703	0.57084954	0.7901546	0.84168917	0.8398637	0.94553626	0.81764776	0.72629607	0.5582583	0.76595455	0.7377726	0.85951144	0.78113836	0.66849566	0.9253082	0.71634007	0.80885637	0.61815006	0.7092985	0.7798443	0.64758486	0.81231326	0.67544496	0.7858149	0.936176	0.9094442	0.91504323
bedrijf_investering/noun	0.90887177	0.92556185	0.9895651	0.9235267	0.9185912	0.760666	0.7299067	0.78526086	0.93300736	0.9852117	0.8639346	0.9184026	0.97060347	0.9955571	0.8606446	0.8675608	0.9739234	0.7073169	0.0	0.95484984	0.9232404	0.91180736	0.78587765	0.98411924	0.79345596	0.9344587	0.78391826	0.84375	0.80863035	0.8619554	0.94771504	0.88645065	0.7120892	0.9624334	0.8323803	0.9145048	0.9321432	0.90158486	0.9645841	0.75678736	0.8882837	0.9035002	0.88695776	0.8052531	0.9048407	0.9683259	0.9970935	0.9907747	0.8985127	0.93339795	0.91814953	0.95082384	0.809235	0.9771002	0.87240493	0.9210523	0.8757343	0.9163962	0.92098224	0.9373761	0.8832026	0.9689406	0.74657094	0.9991744	0.8913406	0.8975419	0.981918	0.9339356	0.94089127	0.9577349	0.95397204	0.5833808	0.83651537	0.9153977	0.6042837	0.92852676	0.7789003	0.7499232	0.9045365	0.7765317	0.81867915	0.973305	0.895333	0.9080616	0.8944475	0.9410828	0.891932	0.9680979	0.9759428	0.89439774	0.7772739	0.84963846	0.8144146	0.99761283	0.92226875	0.8476098	0.949293	0.989796	0.91309863	0.97536	0.88985574	0.97552437	0.8515987	0.882265	0.95697606	0.9998067	0.9532978	0.8250598	0.95655614	0.91998184	0.93305326	0.9630661	0.9958449	0.85737073	0.8969611	0.99593014	0.9601035	0.9723024	0.87196535	0.80284345	0.70673776	0.8987672	0.9200673	0.86501104	0.72498024	0.8836217	0.9924731	0.96669865	0.99921304	0.8226472	0.83796453	0.75392014	0.88655525	0.77288735	0.9836948	0.9163784	0.87823445	0.9809135	0.8737428	0.79813343	0.84380037	0.83410895	0.8942326	0.9422495	0.8889738	0.9338313	0.99772286	0.9843762	0.9585296	0.8328348
bel/verb	0.98133945	0.76379097	0.98622406	0.8890788	0.93066204	0.8977265	0.95527965	0.8593473	0.45605695	0.8669429	0.8781327	0.8967955	0.94799626	0.81792784	0.9401008	0.9592205	0.89444584	0.8403574	0.95484984	0.0	0.9044267	0.9054918	0.8371321	0.6573099	0.9502695	0.9059805	0.6819258	0.86856544	0.98286444	0.8390403	0.91183776	0.7521087	0.92000663	0.89087987	0.9383126	0.7502325	0.79751986	0.8741616	0.889008	0.74200535	0.7821541	0.80347866	0.6894059	0.77565366	0.76136863	0.9106776	0.8945497	0.9691669	0.9588667	0.9164662	0.9102039	0.9842711	0.8959275	0.9955135	0.796415	0.7304342	0.88497186	0.8077365	0.9560812	0.8195984	0.90431523	0.707731	0.8935317	0.9632438	0.694561	0.92717165	0.78868747	0.80084676	0.8647315	0.98166126	0.9679549	0.790697	0.8981367	0.8080674	0.7549542	0.86916244	0.80020374	0.7714522	0.90734273	0.78806233	0.46881866	0.86982363	0.7576597	0.8254792	0.91292644	0.9783772	0.8238131	0.9778191	0.95482916	0.79454076	0.7858781	0.7514067	0.96793634	0.93529487	0.8547328	0.7423015	0.77211	0.9813581	0.7372916	0.8813809	0.6996232	0.983378	0.6977805	0.7717097	0.89829415	0.9123314	0.81312764	0.79465127	0.95522565	0.6228937	0.80651987	0.7699963	0.8642803	0.723078	0.8638283	0.9414443	0.9731708	0.9587006	0.8415549	0.9488025	0.5183953	0.6701734	0.9411832	0.8483961	0.9819741	0.6192903	0.9106535	0.81841975	0.93872	0.87468517	0.79076385	0.91931146	0.749107	0.83250195	0.82211024	0.9342736	0.721696	0.97050905	0.8461957	0.79834795	0.9202423	0.8447283	0.9447856	0.9167744	0.9184529	0.83712053	0.83814645	0.6373837	0.82153004	0.80577034
bewering/noun	0.9552096	0.9547766	0.96546715	0.9724838	0.89884603	0.9350151	0.9918973	0.8681893	0.90268016	0.9351596	0.9142065	0.94152564	0.9318598	0.96932316	0.94009197	0.80087054	0.66069794	0.8641052	0.9232404	0.9044267	0.0	0.94859004	0.96098876	0.8853837	0.94834685	0.964192	0.8111462	0.90043443	0.9536117	0.60097843	0.9606542	0.8335202	0.9974871	0.86574876	0.92577344	0.8686006	0.9246281	0.86154884	0.9293661	0.93547	0.9305966	0.88351715	0.7425151	0.94956475	0.941636	0.9525148	0.87974936	0.9592275	0.802135	0.84491974	0.90219384	0.9433237	0.9070852	0.8394216	0.8639009	0.84128124	0.90158105	0.99096614	0.98485184	0.9479242	0.94429046	0.90302676	0.8182286	0.99251634	0.8709843	0.83922565	0.97573036	0.97042483	0.8914767	0.9182529	0.9148846	0.91350794	0.93055034	0.89639574	0.9478795	0.8695685	0.9970713	0.9826475	0.94865483	0.9587454	0.8755896	0.94502383	0.84598225	0.90713257	0.94001377	0.8859966	0.91722715	0.85968035	0.90847963	0.77109003	0.8406436	0.84688425	0.9106813	0.97229004	0.8904596	0.7319684	0.9401787	0.9778666	0.8518373	0.8097776	0.8783747	0.9790411	0.89314175	0.88220906	0.9369856	0.9854677	0.93239635	0.9017195	0.9491878	0.94249326	0.77915084	0.94352525	0.96810776	0.8437984	0.9025306	0.8845338	0.95726436	1.0	0.7401898	0.83031446	0.9112939	0.807155	0.9025572	0.905036	0.92607784	0.99793893	0.8894625	0.80139303	0.9064927	0.88025165	0.79874516	0.87533164	0.8177203	0.89255834	0.92706007	0.94313043	0.9518256	0.94974214	0.88654697	0.9723154	0.90375924	0.9270751	0.7141714	0.9041055	0.8786102	0.8919987	0.91413164	0.9379056	0.8925681	0.8749204
bier/noun	0.8699622	0.9378351	0.94636846	0.9433805	0.6347295	0.68267834	0.88260424	0.8229531	0.921118	0.8607196	0.8545638	0.64935327	0.6869595	0.9294716	0.77704954	0.8336883	0.7893931	0.7525408	0.91180736	0.9054918	0.94859004	0.0	0.8630394	0.92552686	0.791629	0.5715989	0.6130947	0.8430648	0.92881155	0.83855075	0.801041	0.8613423	0.93281275	0.7074399	0.9249604	0.67603356	0.4592864	0.8408353	0.44187427	0.9062177	0.8390132	0.6720573	0.7733285	0.733773	0.8085793	0.69717896	0.44089985	0.6127127	0.9293351	0.89362687	0.53161466	0.417772	0.8391932	0.8885719	0.9314475	0.8480334	0.6393995	0.81950915	0.7370416	0.9236147	0.9336076	0.8859496	0.6935969	0.8115965	0.7718877	0.7353046	0.7865584	0.91496825	0.59082645	0.4938181	0.64364547	0.8956579	0.49880403	0.37312996	0.9473723	0.54257673	0.9906267	0.92084765	0.49771082	0.96318203	0.9172547	0.5905116	0.6890466	0.59991455	0.91701865	0.73530143	0.85345566	0.8577745	0.8245699	0.78928083	0.85633516	0.78523153	0.92560655	0.9577932	0.89205486	0.87229294	0.53017527	0.7261597	0.94426376	0.79534435	0.7911785	0.97662324	0.59259254	0.5435751	0.55916154	0.8731277	0.8669487	0.75428206	0.9032297	0.5932068	0.8413671	0.38874322	0.7235205	0.5696784	0.8675744	0.7123307	0.9965133	0.9819431	0.7328569	0.7342341	0.90179706	0.77829456	0.8373326	0.80187786	0.91249907	0.93032616	0.96436244	0.9490553	0.9037217	0.8096737	0.82745993	0.8244816	0.7586684	0.71848166	0.8239401	0.75554115	0.6584549	0.93306214	0.31232935	0.8799137	0.63281786	0.91416013	0.97077435	0.5753753	0.8677933	0.6151154	0.93240684	0.6955744	0.8274295	0.8075639
boek/verb	0.8772648	0.64119333	0.9834149	0.6624626	0.89217585	0.60412586	0.47752023	0.8272095	0.7495531	0.9459944	0.9003509	0.7516534	0.90311384	0.83290553	0.94739723	0.879754	0.75662476	0.63073933	0.78587765	0.8371321	0.96098876	0.8630394	0.0	0.64224005	0.89077336	0.86870575	0.75001794	0.94607395	0.7311456	0.85812867	0.9161883	0.9688564	0.60174894	0.95080405	0.8791828	0.8205099	0.7183541	0.8992145	0.8773267	0.5698501	0.93409693	0.7933022	0.774997	0.7477087	0.7974627	0.8038514	0.9036113	0.90569687	0.7626647	0.9375882	0.8026005	0.9760689	0.9110872	0.8996654	0.944446	0.9304709	0.7671026	0.6256392	0.95781463	0.91315174	0.82980275	0.95887625	0.73846304	0.95245653	0.6807064	0.9237684	0.7359023	0.8103368	0.7827134	0.79718167	0.9059254	0.6965233	0.8857263	0.9493139	0.67011833	0.7919827	0.5634684	0.4857455	0.7080722	0.5419775	0.9211809	0.80899775	0.8364871	0.8267829	0.9052456	0.9226649	0.8807918	0.8361438	0.8578428	0.9741065	0.8440896	0.88705325	0.932292	0.9808842	0.9388817	0.7858653	0.84842265	0.9415391	0.78994507	0.7892278	0.8963201	0.9722331	0.66181654	0.7992724	0.82171214	0.84184754	0.5170412	0.6867002	0.9106519	0.94062597	0.9139999	0.928136	0.95442253	0.77226925	0.89496297	0.917464	0.9934889	0.9910791	0.83938444	0.79222715	0.66148	0.9025544	0.85838276	0.688812	0.75523347	0.4579032	0.53980637	0.9118211	0.8666536	0.8872101	0.9010456	0.6800406	0.84512025	0.940438	0.9225441	0.8338439	0.7468685	0.9650211	0.8921007	0.4879654	0.65795696	0.7735418	0.87011886	0.820678	0.9461372	0.81826454	0.90629363	0.9268221	0.9176555	0.95674145
bus/noun	0.8664764	0.6543487	0.97857606	0.8887355	0.9833178	0.94599	0.9076242	0.87999535	0.4795249	0.9765736	0.7329446	0.8773963	0.98287326	0.90315473	0.95197654	0.82069474	0.9564432	0.7121562	0.98411924	0.6573099	0.8853837	0.92552686	0.64224005	0.0	0.89562786	0.95723593	0.82604474	0.9455047	0.99174255	0.8357742	0.72581077	0.89741665	0.8947925	0.95295864	0.98450077	0.67671466	0.7520742	0.98848486	0.9117211	0.7296292	0.89163053	0.89164984	0.55928445	0.9248715	0.8892216	0.9045227	0.91666496	0.95715714	0.9772822	0.96709275	0.8190315	0.95041865	0.9875655	0.97735864	0.92436844	0.9606058	0.82033575	0.7384198	0.9926617	0.9340079	0.95434207	0.9620544	0.84362805	0.96818495	0.81426316	0.9176167	0.88122344	0.88316536	0.8404879	0.9071027	0.88707167	0.8969339	0.8971089	0.9051343	0.8645659	0.90143996	0.7261429	0.61205447	0.83534396	0.58917856	0.7986908	0.8510406	0.8014911	0.91807026	0.7947587	0.8722763	0.8875563	0.95287204	0.92260927	0.9403858	0.9093242	0.8597579	0.7960584	0.93446684	0.7328464	0.8265911	0.85499966	0.8604713	0.9024116	0.90936744	0.886963	0.983733	0.7343914	0.88303906	0.9033246	0.92114675	0.4634034	0.8432829	0.9677717	0.86535054	0.9003189	0.94889325	0.8955807	0.8325898	0.96820265	0.884763	0.99289936	0.9855222	0.79064757	0.9877851	0.61000323	0.8294627	0.93173397	0.94081897	0.9637924	0.5345841	0.5683548	0.86204946	0.8969873	0.88545364	0.85487664	0.83426154	0.881205	0.9524347	0.94910234	0.93942744	0.51793134	0.90945673	0.92819595	0.6605458	0.819931	0.89775467	0.9483217	0.93961215	0.8919348	0.8710456	0.9018176	0.9262632	0.9726261	0.97566867
charme/noun	0.9411273	0.90354645	0.95180565	0.9644416	0.84373647	0.9437597	0.9804668	0.88639444	0.92003953	0.9291253	0.9329011	0.80370474	0.9450481	0.7754707	0.9006683	0.91658694	0.95052433	0.9221863	0.79345596	0.9502695	0.94834685	0.791629	0.89077336	0.89562786	0.0	0.91559434	0.92254466	0.7237741	0.94270533	0.6479704	0.953116	0.76744866	0.9982556	0.8444551	0.84482217	0.9641674	0.7447284	0.8603061	0.84658056	0.9959143	0.84146905	0.9597126	0.9486612	0.90367216	0.7640742	0.9473233	0.913902	0.9715042	0.8653506	0.9618897	0.9237578	0.81961226	0.7624182	0.65103424	0.8377515	0.94395405	0.6936822	0.752591	0.88948745	0.96806335	0.71855366	0.9312311	0.92935944	0.98367316	0.9366157	0.6232057	0.7132792	0.7813852	0.8344419	0.9389843	0.92290646	0.9257498	0.8744135	0.8485053	0.9408164	0.8995945	0.9897184	0.9302862	0.85796654	0.9440905	0.95362806	0.9415364	0.8440029	0.8756334	0.9413098	0.94871813	0.92111367	0.89031684	0.72144586	0.85916626	0.8993816	0.910625	0.8867086	0.74548846	0.8941738	0.7952597	0.9591096	0.69344556	0.956343	0.95659727	0.9397029	0.96477807	0.91990596	0.8452004	0.9205609	0.77740073	0.91820484	0.88106686	0.5050014	0.9046543	0.93501294	0.9381899	0.94177467	0.8119311	0.93325007	0.88982964	0.9725171	0.93882716	0.9040106	0.90782	0.9438977	0.9366976	0.863248	0.9231963	0.911403	0.9695805	0.9362473	0.8582196	0.8906297	0.69456327	0.8706702	0.8601615	0.8423627	0.8195581	0.8457291	0.9264284	0.91974545	0.82332563	0.87559146	0.8764792	0.83451074	0.95156276	0.94788575	0.952974	0.841866	0.8408619	0.7503098	0.8733343	0.89980847	0.7459498
coke/noun	0.96672094	0.98772967	0.9365204	0.98455	0.93818986	0.95288587	0.9413525	0.78593075	0.9310783	0.792725	0.9725805	0.9113114	0.91597897	0.8870728	0.9629447	0.8982139	0.9866949	0.959748	0.9344587	0.9059805	0.964192	0.5715989	0.86870575	0.95723593	0.91559434	0.0	0.89430016	0.84912574	0.8625253	0.8603001	0.9043342	0.9170068	0.94906414	0.797001	0.9303436	0.93596876	0.73650485	0.8750068	0.71251595	0.9471609	0.9267273	0.86856097	0.88268435	0.80242604	0.97968256	0.92621374	0.8475584	0.6456926	0.8686775	0.9522912	0.85057807	0.72010916	0.8976589	0.9996788	0.9213371	0.9264108	0.9388958	0.89308953	0.9070872	0.9438052	0.934955	0.9699214	0.88855714	0.95346534	0.8945739	0.9487158	0.7130661	0.94756526	0.8905078	0.8662752	0.872312	0.94268775	0.9104509	0.61505896	0.9662599	0.8856316	0.95712847	0.93522906	0.80376095	0.9787403	0.96366155	0.8508922	0.8756906	0.8249371	0.92381173	0.95648813	0.77699375	0.9453126	0.9210318	0.8281939	0.846751	0.8049443	0.95321524	0.970263	0.9097198	0.8936036	0.4195326	0.91610616	0.9009357	0.69847393	0.9383964	0.9523715	0.8027246	0.94449776	0.8713454	0.9406159	0.81992835	0.925473	0.92779833	0.7602756	0.8913227	0.3766566	0.86659634	0.62361085	0.9093331	0.99661976	0.95271736	0.8705837	0.9013766	0.8074972	0.91840553	0.8375695	0.95738053	0.9593077	0.9345602	0.90205777	0.9432038	0.93104684	0.9269334	0.9673091	0.7291485	0.9382572	0.8734426	0.8480308	0.7490538	0.9754315	0.92382705	0.9696194	0.8263291	0.9440916	0.894647	0.9048747	0.8744267	0.7881316	0.93089294	0.88271797	0.8890274	0.6555777	0.85084236	0.8664676
consument/noun	0.76185656	0.9384726	0.88545144	0.96621805	0.5955303	0.4885425	0.65574026	0.63965476	0.6504362	0.8590452	0.762474	0.7286544	0.7456039	0.843666	0.7895764	0.7108761	0.5660245	0.47515464	0.78391826	0.6819258	0.8111462	0.6130947	0.75001794	0.82604474	0.92254466	0.89430016	0.0	0.83276075	0.8096416	0.6427328	0.7610982	0.87990147	0.6909443	0.8147753	0.90265894	0.58737147	0.56908655	0.8851416	0.73318815	0.6286876	0.79463524	0.47928345	0.5663656	0.6852086	0.6964356	0.5178062	0.77532893	0.82038105	0.8234631	0.8691598	0.52046245	0.83839595	0.8322444	0.82411325	0.824137	0.8092347	0.60431343	0.8804466	0.8397708	0.6484481	0.86385036	0.90679324	0.5513258	0.89311916	0.5171412	0.6912898	0.8196238	0.81043756	0.48713785	0.6783625	0.89020586	0.5364168	0.6009482	0.79978573	0.66937995	0.43678087	0.90831023	0.7824743	0.76028347	0.8568157	0.66447735	0.5732278	0.66330075	0.506251	0.74665284	0.79780793	0.7317497	0.7891607	0.7215959	0.82535124	0.77526045	0.5962267	0.73691314	0.9340175	0.8495315	0.7636912	0.7128141	0.88222164	0.5518742	0.7325063	0.61441755	0.9717278	0.45999956	0.34209746	0.53639054	0.8408978	0.8261691	0.51712036	0.88256156	0.77497554	0.6916736	0.8216894	0.88624406	0.52955425	0.74846494	0.9649281	0.95121646	0.89399517	0.5241183	0.7901095	0.53341806	0.5910236	0.7824743	0.59857583	0.8271992	0.8041252	0.9579221	0.87223095	0.8562199	0.7229967	0.7933549	0.6413523	0.6361088	0.6903639	0.78595376	0.693385	0.6038281	0.9056778	0.6271492	0.8729471	0.5642561	0.7588889	0.85508025	0.4930061	0.77887064	0.41882807	0.8156553	0.72605085	0.8807394	0.85708654
dat/det	0.9302862	0.96892536	0.89884883	0.92784756	0.92863286	0.9276755	0.9488494	0.9371427	0.9595347	0.62016404	0.8965799	0.88801587	0.88253796	0.9584886	0.93600416	0.87576574	0.9840171	0.93851614	0.84375	0.86856544	0.90043443	0.8430648	0.94607395	0.9455047	0.7237741	0.84912574	0.83276075	0.0	0.91458863	0.5243393	0.87485087	0.38091946	0.95588005	0.41487277	0.8158399	0.9760765	0.8926678	0.38670897	0.79128796	0.9545727	0.6452503	0.88805544	0.9296927	0.8520503	0.87884593	0.9287051	0.88381845	0.96973	0.9429925	0.91530704	0.94855434	0.89413047	0.4713596	0.8474192	0.20828992	0.6549252	0.9179405	0.9213228	0.8452001	0.9519429	0.9315043	0.6250566	0.91114575	0.91955024	0.9110394	0.6819085	0.92576844	0.96823126	0.8881556	0.9487477	0.93213975	0.9022362	0.88430893	0.5423702	0.91573274	0.9179894	0.9906371	0.97514397	0.9270919	0.89477247	0.9195854	0.88275915	0.65530294	0.87024164	0.88164324	0.94348556	0.8503456	0.79563385	0.8687592	0.39889258	0.48649567	0.7428997	0.9158548	0.93792903	0.9134642	0.60574067	0.90282476	0.8830616	0.97654015	0.9874657	0.8118113	0.92851007	0.9232914	0.9004012	0.9402313	0.9487648	0.9682131	0.8251027	0.83972144	0.68147326	0.8617611	0.82184637	0.91705406	0.81817925	0.8485631	0.9870845	0.9725412	0.9139664	0.9826055	0.8880226	0.9141186	0.79234385	0.8490324	0.9079945	0.84799415	0.9915226	0.9589865	0.80707467	0.83947664	0.8033751	0.8873929	0.9638515	0.4813462	0.53576595	0.90408725	0.93540055	0.96141267	0.97113943	0.8622007	0.97873664	0.84340835	0.86073786	0.84909534	0.9492182	0.34753424	0.8921387	0.9003118	0.37258512	0.53340125	0.44315863
