	1-1_gelijkspel/noun	Amerikaan/noun	Republikeins/adj	aanpak/noun	af/adv	alleen/adj	alleen/adv	allemaal/adv	alvast/adv	amateur_club/noun	ander/adj	arm/adj	baan/noun	bedwing/verb	begrijp/verb	bestuur_crisis/noun	bevrijd/verb	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	broer/noun	bruid/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	creativiteit/noun	daar/noun	dan/adv	designer/noun	dosis/noun	droog_leg/verb	drugsverslaafd/adj	duizenden/noun	dus/adv	en/adv	er/noun	even/adj	extra/adj	familie/noun	familie_lid/noun	fiets/noun	financier/verb	gang/noun	gedicht_DIM/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gestrand/adj	getroffen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	handjevol/noun	heb/verb	het/noun	hier/adv	huis_bezitter/noun	humanitair/adj	iemand/noun	imago/noun	index/noun	job/noun	jongen/noun	jood/noun	juist/adj	kan/verb	kind/noun	klant/noun	kloof/noun	kom_voor/verb	lamentabele/adj	leer_aan/verb	lezer/noun	maaltijd/noun	maar/adv	maatregel/noun	mag/verb	man/noun	manier/noun	meen/verb	meer/adv	meisje/noun	meneer/noun	mens/noun	mentaliteit/noun	misschien/adv	moet/verb	natuurlijk/adj	niet/adv	niets/noun	niks/noun	nodig/adj	om/adj	ondersteun/verb	onmiddellijk/adj	ons/noun	oog_arts/noun	ook/adv	op/adj	opbouw/noun	organiseer/verb	ouder/noun	overkill/noun	overwinning/noun	partner/noun	passend/adj	persoon/noun	president/noun	probeer/verb	probleem/noun	proces/noun	professional/noun	red/verb	slachtoffer/noun	snel/adj	sociaal/adj	soms/adv	specialist/noun	spoor_op/verb	stap/noun	steun/verb	straf/noun	strijd/noun	structureer/verb	systeem/noun	taal/noun	taal_grens/noun	tekort/noun	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	tracht/verb	treed_in/verb	trouwens/adv	tussenstap/noun	uitstekend/adj	vader/noun	vaderland/noun	vakantieganger/noun	valk/noun	vang_op/verb	veel/adj	veiligheid/noun	ver/adj	verblijfsvergunning/noun	verstoot/verb	vertaal/verb	verzet/noun	vlot/adj	vooruit/adj	vooruit/adv	vrouw/noun	vul_in/verb	want/noun	weduwe/noun	weer/adv	weer/verb	weg/adj	weg/noun	wel/adv	wereld/noun	werk/noun	werknemer/noun	wijze/noun	wil/noun	wil/verb	word/verb	zaak/noun	zadel/noun	zal/verb	zeep/noun	zeker/adj	zelf/adv	zelfs/adv	zet_op/verb	zo/adv	zoek/verb	zogezegd/adj
werk/noun	0.9971647	0.91032684	0.9869537	0.75852305	0.9587846	0.8183509	0.8463459	0.8052783	0.74583745	0.9522968	0.7107168	0.9272696	0.4880715	0.863825	0.8702919	0.90786994	0.9496356	0.875672	0.9010886	0.7345467	0.7547104	0.645889	0.9827958	0.8553201	0.9255533	0.90400547	0.8453953	0.8857747	0.75327164	0.81123066	0.8240406	0.64283925	0.89770603	0.86768025	0.85696876	0.8009038	0.7428752	0.913275	0.8613082	0.8256079	0.80121446	0.94037724	0.8451675	0.70981336	0.81130874	0.92982364	0.9344699	0.69091594	0.8475275	0.73067373	0.8621674	0.7932848	0.8429622	0.7212639	0.8504677	0.9140729	0.78017247	0.87657756	0.8272736	0.8700218	0.8367406	0.7835417	0.92869776	0.81100476	0.72723126	0.7345543	0.96219885	0.5019761	0.89022183	0.98306185	0.7482898	0.7568132	0.9176276	0.72564983	0.9058285	0.814768	0.90026677	0.78905725	0.8426504	0.72678196	0.8739114	0.5942532	0.8531126	0.94535184	0.6723823	0.8582569	0.926062	0.9129762	0.87458545	0.79882413	0.8053138	0.87297845	0.7381842	0.8020295	0.87924814	0.8820275	0.90271485	0.81919575	0.90574324	0.674983	0.8401393	0.8767562	0.87736154	0.76371896	0.6138655	0.85953677	0.8116508	0.92267764	0.9005881	0.7830028	0.682026	0.60162723	0.8597492	0.9715827	0.8571671	0.7257167	0.9392439	0.7353132	0.9111578	0.9186278	0.806203	0.78806615	0.79599935	0.7124647	0.8544852	0.8117274	0.8331147	0.6862673	0.91433454	0.7753597	0.7670892	0.7843741	0.86412394	0.7364714	0.7320952	0.73307264	0.8354903	0.95356476	0.8533901	0.7805404	0.7628854	0.69853175	0.7742007	0.98401606	0.8858947	0.80696887	0.87286866	0.7380641	0.7862127	0.7422212	0.78750056	0.7171772	0.94138217	0.6295768	0.8949351	0.7676178	0.9336103	0.8720807	0.93896455	0.7156557	0.89563257	0.9966197	0.86647886	0.7758303	0.86624485	0.7111061	0.8694058	0.7994896	0.0	0.6807618	0.6622994	0.8660337	0.78993344	0.7288352	0.7703788	0.75408	0.7487166	0.9779617	0.91995573	0.8276397	0.8335388	0.80391824	0.828331	0.6099136	0.9019929
werknemer/noun	0.97045934	0.8634087	0.9007599	0.8942688	0.98166776	0.85188985	0.910561	0.93765765	0.862813	0.91784495	0.7196388	0.8507039	0.4236685	0.94973207	0.97026515	0.791205	0.94310987	0.8981955	0.677739	0.5653866	0.77378124	0.6548672	0.9752072	0.88830817	0.87851536	0.9085551	0.71794903	0.89588475	0.85423976	0.917862	0.9119384	0.7810673	0.8630349	0.7186452	0.8937715	0.5591223	0.84118396	0.9909684	0.9531359	0.9692774	0.5130006	0.7923155	0.74338365	0.93389463	0.6887257	0.9894719	0.91077584	0.7421204	0.8993727	0.7278985	0.7631482	0.6494163	0.8490182	0.64522207	0.93569636	0.97300506	0.79477227	0.8420321	0.94397956	0.83597344	0.95068264	0.88271904	0.79605293	0.7153984	0.8801868	0.8196465	0.9743384	0.45129633	0.9447741	0.8651636	0.86900127	0.8313907	0.81789887	0.56333244	0.9677911	0.8876046	0.85344076	0.7792301	0.8531489	0.803482	0.8600311	0.5280971	0.9032323	0.95098686	0.79377246	0.92831004	0.9323732	0.94308865	0.9629913	0.58873993	0.9429317	0.8930815	0.74156094	0.9019545	0.935522	0.94714874	0.9593477	0.8351154	0.9617138	0.6787783	0.8605068	0.9588529	0.88995266	0.884928	0.83952963	0.90725094	0.8622952	0.84644556	0.97669333	0.99799424	0.68362695	0.64344513	0.74984646	0.9808506	0.8708609	0.6840974	0.9607299	0.7678663	0.7770846	0.7829331	0.8652445	0.533774	0.88763994	0.75630915	0.85344255	0.9814947	0.8289215	0.7964699	0.9361825	0.8026345	0.70361173	0.95317715	0.91079867	0.62073255	0.8389461	0.5226337	0.93775856	0.9888398	0.8519763	0.91093624	0.9133573	0.7137489	0.8591363	0.97711194	0.8645873	0.6428444	0.973721	0.63306135	0.85339034	0.67578566	0.91944915	0.6930332	0.9715319	0.91294247	0.9639031	0.93097913	0.9812482	0.95721674	0.8728256	0.571507	0.92732596	0.91996634	0.8483814	0.8113104	0.8987808	0.81205016	0.910347	0.9358275	0.6807618	0.0	0.8538656	0.945053	0.8384935	0.81309164	0.8809528	0.92392117	0.7253274	0.9717768	0.89619935	0.85435325	0.9035958	0.7232751	0.95153314	0.56585884	0.8444826
wijze/noun	0.9229217	0.7801485	0.89416414	0.62373567	0.8864877	0.8742418	0.82207847	0.7831977	0.8376148	0.9427958	0.8944794	0.8622097	0.65872455	0.866267	0.8737731	0.9539175	0.7901605	0.73324645	0.8095292	0.8761606	0.79807484	0.8023259	0.9280831	0.83919173	0.7401868	0.94707537	0.7475665	0.77372915	0.82067513	0.82646835	0.85981953	0.93113005	0.72306246	0.93363214	0.9051223	0.90038526	0.79954904	0.90598345	0.89964813	0.87604153	0.86902946	0.9224701	0.837209	0.85348487	0.80561274	0.89295816	0.9222767	0.84027046	0.7918211	0.74870455	0.8482109	0.85009927	0.8060558	0.6985202	0.95455474	0.8971922	0.7780898	0.881919	0.92974967	0.86246026	0.7682102	0.8672296	0.91161734	0.93533576	0.85345006	0.6462908	0.9344104	0.6809443	0.9080166	0.8103245	0.67240584	0.70501685	0.8766314	0.8305765	0.86974263	0.85008574	0.9939303	0.8051946	0.71085286	0.6458527	0.90479994	0.6823624	0.8580945	0.8350334	0.29951525	0.9048425	0.88180053	0.8989539	0.79741585	0.815097	0.57865405	0.88181853	0.58609295	0.8421494	0.86718726	0.9245595	0.8595547	0.9000001	0.80815727	0.6634836	0.78369594	0.7263818	0.91015667	0.82974184	0.8408049	0.72044724	0.70962787	0.87278193	0.8587489	0.93488795	0.74904656	0.66827273	0.6587894	0.88236725	0.76281905	0.8862367	0.6827075	0.8939076	0.81072414	0.8700072	0.80849046	0.88303053	0.8338895	0.92413783	0.8266546	0.95275897	0.8073208	0.6736734	0.8719039	0.783412	0.8091786	0.6645749	0.88931376	0.83471817	0.84063184	0.8342331	0.89752996	0.89890784	0.71015024	0.88585067	0.77952516	0.96934885	0.7190474	0.9259458	0.8769773	0.8674184	0.928507	0.84548825	0.82001853	0.89210343	0.8931333	0.8635957	0.93136793	0.7697916	0.6628605	0.82362926	0.9583469	0.92594725	0.8994923	0.7026684	0.91207194	0.91492033	0.90603215	0.7471403	0.9636845	0.80799	0.79532427	0.7953408	0.6622994	0.8538656	0.0	0.8894376	0.76756763	0.57051927	0.8744505	0.72103775	0.73402345	0.7754754	0.9466099	0.7189239	0.88916326	0.8875196	0.8197958	0.7055736	0.87608826
wil/noun	0.984199	0.88477373	0.9154491	0.72563165	0.91786563	0.735143	0.7649019	0.7250476	0.80568904	0.88806874	0.7402291	0.78690016	0.9011768	0.7023909	0.6404985	0.9497166	0.8404521	0.8498772	0.89047617	0.97261196	0.90644217	0.75823855	0.8257848	0.67306924	0.8872387	0.92736065	0.84246033	0.84191996	0.57748115	0.8198566	0.8310398	0.7761722	0.48592663	0.9534383	0.6652684	0.9301222	0.7286477	0.9483836	0.80389076	0.7757642	0.8517159	0.87997913	0.76799345	0.93988264	0.91123813	0.9836654	0.84161323	0.7835691	0.71907806	0.91430014	0.8689275	0.9526304	0.60250205	0.90956265	0.6737082	0.5396263	0.7006659	0.86256576	0.8708681	0.7183332	0.75690806	0.70167255	0.97779775	0.93679327	0.7765552	0.8494835	0.9406042	0.8830578	0.78530526	0.74636686	0.69085085	0.78425837	0.7875252	0.87726253	0.8485297	0.77547085	0.8428892	0.7533666	0.7983936	0.8553052	0.7582457	0.912472	0.7408262	0.8779905	0.80933654	0.8341157	0.8704777	0.84282386	0.90106934	0.6265687	0.63885903	0.7177206	0.8103296	0.72933316	0.75844663	0.8936048	0.9084817	0.6415031	0.74617887	0.8349606	0.9228163	0.6295303	0.85913575	0.79479015	0.8090522	0.87670517	0.92083615	0.7398228	0.8441516	0.94608027	0.8339368	0.8990467	0.82661664	0.9256598	0.8460584	0.83111477	0.9274105	0.76423407	0.75014794	0.9243248	0.8817757	0.8767076	0.675119	0.8893782	0.81200236	0.88922983	0.8689201	0.8022451	0.84183	0.7708153	0.9171443	0.7939797	0.58757365	0.9577481	0.78605205	0.92809045	0.786605	0.919243	0.8568499	0.84944725	0.8121285	0.9311942	0.79650164	0.7829674	0.6921131	0.9382847	0.91110194	0.81337917	0.6547177	0.8951384	0.90605426	0.8448493	0.83158123	0.7742249	0.93834895	0.90126747	0.8638085	0.86800396	0.8768146	0.8137033	0.8979023	0.903498	0.9077275	0.728235	0.9259061	0.8389168	0.81545025	0.6549767	0.8660337	0.945053	0.8894376	0.0	0.78719443	0.94555545	0.83399385	0.96354306	0.81785566	0.78931695	0.7403033	0.8188778	0.74409586	0.91489714	0.74418306	0.79244065	0.66875577
wil/verb	0.85967666	0.6974918	0.8526818	0.8144151	0.85943794	0.64454544	0.6772096	0.5878881	0.679286	0.80670255	0.72343755	0.7153918	0.7932732	0.84683293	0.64509773	0.9148294	0.81553394	0.70701146	0.7848079	0.7970873	0.7457694	0.69896984	0.89872664	0.84970313	0.8383676	0.75806195	0.8041358	0.7013329	0.83406323	0.5911167	0.6163274	0.87941563	0.858025	0.8802302	0.74278396	0.7869859	0.58834314	0.8830055	0.5510518	0.63336897	0.72771275	0.8597206	0.7705982	0.8594713	0.71098226	0.91689676	0.6778032	0.66308314	0.6300764	0.69463456	0.78634727	0.75458384	0.76119757	0.80580366	0.7793726	0.7889906	0.69829357	0.5552358	0.76348525	0.47513962	0.7261015	0.5739535	0.82089925	0.78551495	0.62888324	0.7009028	0.9266709	0.7347362	0.7573088	0.8165184	0.77730054	0.44117838	0.75188696	0.6608254	0.8644901	0.7633062	0.8978157	0.7281747	0.6523764	0.87025326	0.5965659	0.7299053	0.44984007	0.83314973	0.7146617	0.750607	0.71222675	0.81364655	0.75149995	0.6521634	0.81750685	0.65122354	0.43548256	0.59480315	0.64994997	0.74670494	0.72133523	0.6770638	0.84312505	0.67025113	0.80963856	0.5790523	0.8755547	0.6399854	0.80641264	0.83516556	0.68714166	0.7441741	0.7053642	0.9128191	0.7829126	0.7848749	0.72347593	0.83745015	0.5499141	0.75918937	0.81543154	0.7577498	0.7448652	0.8235252	0.66661084	0.75006175	0.7354412	0.93890977	0.82184416	0.75331163	0.7160816	0.87796575	0.7973983	0.73392415	0.7615055	0.8223405	0.8659258	0.8205824	0.8277549	0.7117284	0.5905475	0.87865996	0.63596344	0.81327057	0.6251048	0.81659776	0.76493585	0.86071646	0.82731754	0.80785763	0.9181129	0.8433664	0.63183624	0.7458005	0.7524829	0.8678578	0.84638166	0.882926	0.68657225	0.769541	0.7549501	0.6796483	0.78979427	0.70844024	0.7792276	0.88388515	0.732835	0.74788296	0.87019706	0.81070673	0.70510757	0.7904155	0.78993344	0.8384935	0.76756763	0.78719443	0.0	0.61242175	0.8347163	0.8800595	0.3513522	0.8775979	0.7488591	0.52807707	0.83737606	0.7287618	0.5766846	0.644449	0.6922676
word/verb	0.918995	0.6609926	0.8142308	0.8539737	0.9000804	0.7437407	0.7670664	0.8198474	0.87637293	0.9092955	0.7171895	0.7791097	0.68511194	0.8506798	0.86081696	0.88396096	0.7729484	0.7695607	0.7428069	0.8069091	0.8411573	0.6619699	0.83435917	0.84539324	0.7969809	0.90409935	0.67564404	0.780323	0.7866931	0.8271483	0.76196873	0.91600484	0.94212794	0.8583797	0.7293876	0.8370922	0.71680707	0.88433075	0.8633852	0.82889843	0.73388845	0.61487633	0.65957797	0.7951939	0.7414655	0.89015377	0.8695964	0.76234555	0.75939023	0.6437267	0.76241815	0.71586704	0.8108549	0.7786372	0.8021487	0.8797646	0.77793837	0.86425674	0.8981086	0.81931865	0.902622	0.8110633	0.77861	0.7821613	0.7818667	0.79979247	0.900172	0.71866405	0.7998545	0.7351538	0.74096197	0.47123355	0.665206	0.72140527	0.88693106	0.783015	0.8990427	0.83252645	0.7546784	0.8902614	0.8420142	0.6655789	0.79131824	0.63917315	0.58599365	0.848	0.74549174	0.7080051	0.9101072	0.781404	0.8552778	0.8188013	0.407183	0.7833321	0.80389214	0.9114342	0.8764552	0.8362252	0.8397395	0.698838	0.6711687	0.627453	0.8740193	0.8201152	0.9009894	0.88460004	0.7758652	0.6489939	0.9041088	0.95634055	0.8376487	0.73135376	0.57539284	0.8513875	0.5979792	0.7985636	0.70274043	0.7360866	0.84440196	0.6768602	0.6207566	0.72527266	0.7803012	0.86993784	0.674563	0.9394349	0.8263667	0.8155803	0.78717726	0.738502	0.6162213	0.7100551	0.89283067	0.655437	0.8347296	0.6265596	0.81441915	0.89556444	0.5169102	0.76174855	0.8061541	0.8830759	0.671655	0.7811823	0.826501	0.79713714	0.95204705	0.8055512	0.82533586	0.7830899	0.85049355	0.73992735	0.9198144	0.79031765	0.55325097	0.79506344	0.9547533	0.8741002	0.65016305	0.7478318	0.9316155	0.7336139	0.8495429	0.77826416	0.95410275	0.87675256	0.8688338	0.78852856	0.7288352	0.81309164	0.57051927	0.94555545	0.61242175	0.0	0.91037595	0.8820106	0.5433496	0.9226637	0.85480064	0.5860338	0.7896491	0.8346493	0.8359179	0.85032415	0.77043337
zaak/noun	0.8723362	0.924078	0.9575804	0.76080817	0.926618	0.7813579	0.8619907	0.79545057	0.77159	0.89603686	0.9187871	0.8702614	0.8824346	0.8376465	0.8032508	0.97616464	0.90759164	0.7020012	0.9659649	0.85744405	0.7566581	0.70887375	0.9678769	0.92904633	0.88563216	0.8336301	0.8954794	0.8264318	0.9312235	0.8193117	0.82147306	0.90749633	0.9091797	0.9372499	0.89231956	0.92979276	0.7692852	0.95900375	0.78485614	0.84847844	0.9194497	0.9415846	0.91456103	0.8497276	0.89085186	0.815639	0.71755517	0.8378027	0.73083353	0.8949992	0.87151074	0.9188535	0.8707728	0.8101902	0.8072611	0.89824706	0.82488495	0.9070089	0.92077	0.8242891	0.7637335	0.77269185	0.9626348	0.78450066	0.8524114	0.75246114	0.9241455	0.8263556	0.89531755	0.89741254	0.86392426	0.69984627	0.9071223	0.836836	0.8501997	0.8230461	0.97368133	0.781871	0.8869971	0.7010492	0.7991524	0.8449415	0.78773785	0.9378137	0.7759257	0.90799105	0.8196684	0.93834877	0.9250303	0.8215902	0.7723603	0.8281776	0.79830635	0.80023146	0.7848791	0.8250286	0.85031885	0.853899	0.92798895	0.841861	0.9524949	0.8345837	0.9282772	0.7528418	0.7723735	0.87447095	0.9103813	0.94693166	0.9023437	0.84405375	0.7851202	0.9257877	0.92968404	0.941693	0.8729918	0.7314428	0.7242845	0.8652402	0.8340471	0.9288292	0.8664384	0.8160761	0.8757395	0.8853289	0.8926358	0.80067766	0.8731884	0.9643684	0.8905731	0.69927096	0.75375354	0.8548481	0.904348	0.89149445	0.86096615	0.9288424	0.78300273	0.96590793	0.886285	0.827644	0.7254007	0.9338232	0.8807026	0.9812354	0.95228326	0.9194919	0.89576864	0.8378097	0.76842976	0.78704953	0.84500206	0.8284087	0.8617219	0.89512366	0.9020701	0.839562	0.78694797	0.76242733	0.9268228	0.85829395	0.88590485	0.95431966	0.7149897	0.795148	0.9242783	0.8184171	0.8123374	0.79899335	0.7703788	0.8809528	0.8744505	0.83399385	0.8347163	0.91037595	0.0	0.9164411	0.7674435	0.92794186	0.81958556	0.88835174	0.84736645	0.8313088	0.7312801	0.8978034	0.81530523
zadel/noun	0.9757199	0.81374866	0.51662683	0.8731707	0.92393255	0.94550294	0.89575374	0.8953698	0.81037444	0.97071517	0.92083776	0.9266568	0.8636068	0.9024622	0.94542545	1.0	0.93020445	0.7993838	0.9156159	0.986231	0.87590307	0.90224606	0.9008387	0.93831456	0.9498509	0.99263483	0.92494214	0.9283272	0.9609394	0.89033633	0.81332916	0.9756598	0.8719382	0.93902576	0.94430023	0.9499762	0.8930651	0.82743657	0.87942016	0.8333846	0.9409244	0.954572	0.8985646	0.38223648	0.87694645	0.9062723	0.94334364	0.94130355	0.8559172	0.8186005	0.95520717	0.88999575	0.9248924	0.9572538	0.9106715	0.9755111	0.8958853	0.8944738	0.865859	0.8999648	0.8744185	0.94593954	0.98295975	0.917585	0.87741345	0.7948439	0.9207686	0.8995089	0.9330236	0.9054876	0.8268726	0.86094266	0.9276766	0.95180404	0.98250264	0.90729475	0.94436175	0.93000954	0.9432499	0.89817166	0.8896693	0.81894857	0.8869861	0.9330371	0.84898156	0.87321347	0.961998	0.93270004	0.9217479	0.95543253	0.9138251	0.90783536	0.8877868	0.84147745	0.9327617	0.9722586	0.9579314	0.9559773	0.74331594	0.73289657	0.91403306	0.8780264	0.9218933	0.86353195	0.8405137	0.90785265	0.90356207	0.92427677	0.9563622	0.850631	0.89048386	0.68847924	0.92872906	0.504668	0.814864	0.9742277	0.8791854	0.92881125	0.9658829	0.9449869	0.86356163	0.9624589	0.94565976	0.967	0.8443674	0.9199785	0.7116206	0.8140476	0.75683993	0.8929178	0.9472196	0.95227647	0.99288523	0.97359556	0.94562817	0.9706272	0.8893791	0.90157086	0.8771678	0.9393657	0.9117924	0.96413267	0.80022424	0.95663095	0.9169694	0.90794003	0.9673109	0.91199344	0.95380616	0.98094094	0.94615096	0.98827726	0.92730963	0.9157515	0.7638835	0.90198106	0.9322847	0.86738145	0.9763335	0.8765802	0.9511525	0.8913764	0.72831315	0.8222296	0.8927186	0.8393879	0.87799287	0.92718494	0.75408	0.92392117	0.72103775	0.96354306	0.8800595	0.8820106	0.9164411	0.0	0.8525763	0.6281279	0.97336745	0.83503234	0.8229015	0.917932	0.9060202	0.8503622	0.9676957
zal/verb	0.8233968	0.7222291	0.82199734	0.77170086	0.86376536	0.632416	0.7312093	0.5340719	0.7341437	0.77091753	0.7707118	0.83453834	0.6878432	0.7667159	0.64669275	0.90973485	0.8072568	0.6824343	0.82640064	0.7527024	0.7637735	0.5897125	0.91168445	0.85197246	0.83030754	0.8367586	0.7410605	0.7403738	0.8126924	0.52550924	0.49457103	0.8597728	0.81850123	0.7166087	0.8091445	0.789679	0.4923324	0.8530123	0.47658098	0.6210866	0.5910131	0.8308581	0.8382756	0.8431909	0.68142796	0.8699964	0.6912158	0.5796131	0.6753011	0.65869296	0.8306257	0.80119765	0.8532443	0.7626079	0.6594027	0.7857387	0.58473647	0.6827967	0.882087	0.5095684	0.5391169	0.55387354	0.7535647	0.76431954	0.53462565	0.7890741	0.9264595	0.622087	0.81527597	0.8161192	0.7489147	0.44277942	0.8327519	0.6717101	0.8089912	0.66908735	0.9055686	0.7698507	0.611655	0.89081573	0.55062103	0.6139001	0.45624083	0.8222177	0.7195102	0.7141931	0.6494511	0.85649514	0.7788464	0.5848749	0.7940625	0.5171231	0.39493674	0.5504694	0.5460657	0.6911032	0.682648	0.59443086	0.81230086	0.6675761	0.6957725	0.6573733	0.822138	0.50422126	0.8217573	0.8280942	0.7713777	0.79720557	0.75770766	0.8351733	0.8422905	0.6947567	0.7915753	0.83317506	0.7007853	0.6725224	0.74157083	0.78831	0.6777972	0.86258715	0.6556033	0.74132144	0.6978318	0.84528667	0.77655154	0.77056646	0.7354343	0.74063885	0.7756507	0.7588835	0.75525135	0.854087	0.8407795	0.75494635	0.8664423	0.6354476	0.47610343	0.8882874	0.74092716	0.7100328	0.6284344	0.6960809	0.7418678	0.8842167	0.86389667	0.84442747	0.9128301	0.80022556	0.569345	0.7461458	0.7801192	0.7386801	0.7979171	0.8203419	0.70353115	0.7687501	0.6992419	0.6211611	0.8071461	0.647696	0.76753134	0.85909635	0.6955269	0.7526603	0.86941177	0.7969439	0.54235876	0.81120574	0.7487166	0.7253274	0.73402345	0.81785566	0.3513522	0.5433496	0.7674435	0.8525763	0.0	0.896634	0.6138382	0.562696	0.7247963	0.7187252	0.5129945	0.7114458	0.71424127
zeep/noun	0.9581927	0.9095944	0.8392092	0.9405643	0.9043775	0.9273249	0.8363756	0.79881	0.8246661	0.9536022	0.8982004	0.8641417	0.972229	0.88024956	0.92583144	0.97546136	0.8510534	0.54850304	0.87433696	0.97175056	0.84569216	0.9159585	0.9452919	0.83870065	0.9272436	0.99696827	0.92726785	0.9497023	0.79012835	0.8662275	0.82142377	0.9209418	0.7283838	0.90352744	0.87519526	0.94395244	0.8607703	0.9115913	0.83844185	0.64556813	0.843855	0.9468951	0.95226765	0.7690987	0.87605906	0.88000953	0.8887886	0.75952107	0.6638063	0.91376	0.9431148	0.9236576	0.7674648	0.877735	0.87140733	0.866464	0.84648997	0.9215089	0.841716	0.8281703	0.7638302	0.7508249	0.9739426	0.953656	0.8578938	0.80763644	0.9624829	0.9812677	0.89329875	0.7518135	0.7671622	0.8452898	0.93358284	0.9168803	0.9451532	0.84625524	0.9256263	0.89110243	0.89291173	0.9157801	0.79030854	0.94722706	0.87560034	0.942195	0.8938605	0.9550532	0.9142256	0.9249432	0.8934432	0.8393738	0.8742069	0.89694166	0.82124454	0.64922523	0.80510724	0.93743247	0.89640254	0.77984446	0.3982485	0.90113163	0.955698	0.75468594	0.9815477	0.87547284	0.875441	0.96826655	0.9231017	0.94421446	0.93242425	0.9339443	0.96682096	0.83495986	0.94236505	0.9054056	0.706368	0.91442776	0.9153157	0.9113194	0.8030398	0.9385128	0.88101363	0.95922405	0.819969	0.955295	0.93076843	0.96924293	0.8844123	0.96071374	0.95220613	0.89782375	0.9456066	0.95310587	0.8905085	0.95027226	0.94206774	0.9372132	0.8495226	0.9107198	0.784624	0.9464985	0.8654215	0.94953406	0.80278707	0.9532351	0.9266655	0.94918984	0.8030279	0.92661077	0.88808584	0.9411491	0.9757997	0.9718534	0.81306595	0.9421502	0.92377305	0.90996325	0.9429935	0.8795636	0.9481346	0.9119968	0.8190764	0.9621477	0.77033144	0.7149021	0.9730939	0.9476078	0.85904753	0.7957409	0.9779617	0.9717768	0.7754754	0.78931695	0.8775979	0.9226637	0.92794186	0.6281279	0.896634	0.0	0.9310111	0.7921888	0.8350854	0.8608587	0.8236085	0.9757795	0.88357705
zeker/adj	0.7363254	0.92656857	0.9290524	0.8545637	0.90880626	0.72344935	0.7715265	0.5463433	0.71585584	0.8734699	0.78571075	0.8962406	0.8809968	0.88416916	0.59147954	0.93914056	0.94139034	0.7772846	0.9667282	0.8476478	0.8807405	0.60365677	0.931165	0.7771603	0.7966255	0.80289894	0.95738757	0.80528927	0.7726845	0.6464795	0.5596574	0.86134356	0.71330416	0.8955394	0.9037141	0.8623251	0.5138013	0.9036037	0.69320214	0.73739076	0.75275797	0.9327527	0.94000006	0.8991334	0.8945044	0.8254508	0.90285015	0.7583896	0.60866636	0.8721528	0.9422059	0.97530264	0.73294336	0.94322824	0.706051	0.86840564	0.61743766	0.61058563	0.9020222	0.6018357	0.6449501	0.61591864	0.95386004	0.93903774	0.6436517	0.8457888	0.99520624	0.8171557	0.8961241	0.9478663	0.749215	0.62089753	0.9241397	0.8588897	0.8645952	0.72023296	0.90590817	0.87078065	0.7821185	0.95871454	0.66359687	0.8968824	0.6894543	0.94021124	0.9059437	0.77165127	0.6572461	0.9024319	0.80610234	0.7859779	0.7630097	0.518011	0.6789365	0.5468211	0.609136	0.5773523	0.58766794	0.6009711	0.8053719	0.90593165	0.72839886	0.74788547	0.8997881	0.6142139	0.8789842	0.92810637	0.88305545	0.91248125	0.8757082	0.8389762	0.9151615	0.8630656	0.9499013	0.91579545	0.7755682	0.7710514	0.9158631	0.90341705	0.83724594	0.94110537	0.6734992	0.8976133	0.67770135	0.8612133	0.952267	0.86193436	0.9343791	0.93840307	0.87867486	0.8727563	0.9151956	0.93767667	0.79316485	0.92262626	0.9575899	0.89331824	0.5126381	0.9114742	0.8403579	0.9605309	0.59206927	0.8844846	0.7289431	0.9174992	0.94405025	0.9676836	0.93370587	0.93315715	0.5994242	0.932734	0.79779065	0.9126851	0.8074035	0.8912011	0.9892389	0.7354915	0.7901037	0.806572	0.8995774	0.78236157	0.7668099	0.93150103	0.70713925	0.94070333	0.87800366	0.9117768	0.6146076	0.8591007	0.91995573	0.89619935	0.9466099	0.7403033	0.7488591	0.85480064	0.81958556	0.97336745	0.6138382	0.9310111	0.0	0.72025126	0.73310554	0.956309	0.7117431	0.79679	0.7424497
