	1-1_gelijkspel/noun	Amerikaan/noun	Republikeins/adj	aanpak/noun	af/adv	alleen/adj	alleen/adv	allemaal/adv	alvast/adv	amateur_club/noun	ander/adj	arm/adj	baan/noun	bedwing/verb	begrijp/verb	bestuur_crisis/noun	bevrijd/verb	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	broer/noun	bruid/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	creativiteit/noun	daar/noun	dan/adv	designer/noun	dosis/noun	droog_leg/verb	drugsverslaafd/adj	duizenden/noun	dus/adv	en/adv	er/noun	even/adj	extra/adj	familie/noun	familie_lid/noun	fiets/noun	financier/verb	gang/noun	gedicht_DIM/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gestrand/adj	getroffen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	handjevol/noun	heb/verb	het/noun	hier/adv	huis_bezitter/noun	humanitair/adj	iemand/noun	imago/noun	index/noun	job/noun	jongen/noun	jood/noun	juist/adj	kan/verb	kind/noun	klant/noun	kloof/noun	kom_voor/verb	lamentabele/adj	leer_aan/verb	lezer/noun	maaltijd/noun	maar/adv	maatregel/noun	mag/verb	man/noun	manier/noun	meen/verb	meer/adv	meisje/noun	meneer/noun	mens/noun	mentaliteit/noun	misschien/adv	moet/verb	natuurlijk/adj	niet/adv	niets/noun	niks/noun	nodig/adj	om/adj	ondersteun/verb	onmiddellijk/adj	ons/noun	oog_arts/noun	ook/adv	op/adj	opbouw/noun	organiseer/verb	ouder/noun	overkill/noun	overwinning/noun	partner/noun	passend/adj	persoon/noun	president/noun	probeer/verb	probleem/noun	proces/noun	professional/noun	red/verb	slachtoffer/noun	snel/adj	sociaal/adj	soms/adv	specialist/noun	spoor_op/verb	stap/noun	steun/verb	straf/noun	strijd/noun	structureer/verb	systeem/noun	taal/noun	taal_grens/noun	tekort/noun	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	tracht/verb	treed_in/verb	trouwens/adv	tussenstap/noun	uitstekend/adj	vader/noun	vaderland/noun	vakantieganger/noun	valk/noun	vang_op/verb	veel/adj	veiligheid/noun	ver/adj	verblijfsvergunning/noun	verstoot/verb	vertaal/verb	verzet/noun	vlot/adj	vooruit/adj	vooruit/adv	vrouw/noun	vul_in/verb	want/noun	weduwe/noun	weer/adv	weer/verb	weg/adj	weg/noun	wel/adv	wereld/noun	werk/noun	werknemer/noun	wijze/noun	wil/noun	wil/verb	word/verb	zaak/noun	zadel/noun	zal/verb	zeep/noun	zeker/adj	zelf/adv	zelfs/adv	zet_op/verb	zo/adv	zoek/verb	zogezegd/adj
even/adj	0.9917632	0.9426187	0.97624534	0.91442007	0.88930506	0.84959924	0.85000765	0.82908803	0.8566108	0.9512626	0.9061127	0.9073003	0.93202937	0.95826733	0.8538966	0.9995613	0.94162005	0.94609827	0.95460796	0.937796	0.93004924	0.8607157	0.89442015	0.9569523	0.9335876	0.88754296	0.9380345	0.85424185	0.93350077	0.9197511	0.8353516	0.98411477	0.9732561	0.9988432	0.98474824	0.9277309	0.87110794	0.8589456	0.8454676	0.0	0.9354613	0.88779837	0.9602389	0.9250026	0.9561233	0.9330919	0.97209394	0.9309026	0.85708666	0.9681922	0.9714665	0.9723539	0.93723184	0.9791863	0.9989651	0.9079799	0.8605824	0.8509252	0.96946555	0.8942542	0.9087779	0.88832027	1.0	0.9677087	0.8423485	0.93747145	0.9541057	0.95791596	0.8781313	0.96162254	0.9297806	0.8999249	0.9108937	0.92969835	0.8809527	0.88927513	0.9930431	0.93320316	0.90801895	0.94579774	0.90939736	0.93789786	0.8140593	0.92154425	0.86048096	0.8324394	0.85964227	0.88490677	0.90648144	0.96101207	0.9561657	0.8292992	0.9420771	0.8278805	0.85205877	0.8756532	0.86733174	0.90045756	0.925511	0.953428	0.8266175	0.8717016	0.99318415	0.86946666	0.83497334	0.94311404	0.9167079	0.9098252	1.0	0.8488184	0.91881925	0.9382188	0.9471095	0.9330332	0.83326113	0.9048958	0.91961753	0.955638	0.8062277	0.9059044	0.80723816	0.9292579	0.88206625	0.93023115	0.9665204	0.88853717	0.92579377	0.9147059	0.88486457	0.99055445	0.9554565	0.87535787	0.9997395	0.9705368	0.97054756	0.9167917	0.82868457	0.87439406	0.8552927	0.9827307	0.8419205	1.0	0.8116001	0.86743474	0.9631225	0.9629561	0.96215594	0.92229027	0.90476245	0.94672877	0.8448745	0.99632293	0.9918121	0.93031406	0.9368324	0.87298477	0.9781935	0.9383105	0.9009687	0.93392086	0.9731229	0.9623088	0.8131529	0.93461967	0.8577972	0.826827	0.8382053	0.89866436	0.90109	0.94377977	0.85386044	0.9443421	0.9095337	0.93825215	0.89230555	0.96414965	0.9439169	0.97285503	0.85018164	0.84421945	0.8001653	0.8728295	0.96585387	0.8688652	0.99596494
extra/adj	0.9925522	0.8657098	0.95858175	0.92861164	0.9652458	0.912813	0.88070035	0.910169	0.86689824	0.955257	0.9343442	0.8549419	0.47213763	0.94116265	0.9263676	0.983636	0.94238496	0.96144235	0.8037293	0.76618063	0.86382544	0.8026092	0.9425375	0.959357	0.94831806	0.92928076	0.81356037	0.89620966	0.97652805	0.8994573	0.9161738	0.9647164	0.85838056	0.9862977	0.8902499	0.8760336	0.8523306	0.93342173	0.8881249	0.9354613	0.0	0.92568374	0.91916585	0.7581165	0.8388431	0.92087233	0.99852127	0.83450603	0.91795474	0.84603167	0.9152035	0.88166064	0.8801178	0.8602117	0.9747418	0.9714896	0.929524	0.9240496	0.9600424	0.8920938	0.9516487	0.8974935	0.9201074	0.9160718	0.9431473	0.95499766	0.75689054	0.5820947	0.91881263	0.7538786	0.8430444	0.92092884	0.7212475	0.57637644	0.9505406	0.89253074	0.99615115	0.9894819	0.8325772	0.7770153	0.6308743	0.8079507	0.85218275	0.81896275	0.90803427	0.9098439	0.92683315	0.9323685	0.93961453	0.44018525	0.9863628	0.9276581	0.80641305	0.9096085	0.9514071	0.92768097	0.94993776	0.6826968	0.9297775	0.9012297	0.89885867	0.879809	0.9353398	0.9410662	0.85616606	0.94070756	0.90410197	0.89207894	0.98519874	0.93008715	0.8761866	0.9699628	0.5025307	0.9639306	0.9125855	0.90905875	0.9502156	0.94589406	0.9059764	0.8174411	0.8976145	0.8171923	0.93218666	0.87749696	0.9023766	0.9152162	0.9074397	0.90491164	0.91583073	0.9992894	0.8824249	0.944238	0.95122427	0.5992156	0.9758264	0.81214106	0.9364759	0.935187	0.9539661	0.9778282	0.9171205	0.9606893	0.91711044	0.96534514	0.97213715	0.7843111	0.98264384	0.8206222	0.92438954	0.9060928	0.89174724	0.8696958	0.98648673	0.9472136	0.94167614	0.936002	0.9738389	0.88726395	0.9102361	0.8488356	0.9859621	0.9436059	0.91110694	0.93857026	0.90495	0.89192027	0.96265405	0.9095682	0.8712354	0.43904108	0.9305208	0.9623525	0.8716526	0.9091977	0.90738624	0.952923	0.78772926	0.95930034	0.73677623	0.91913205	0.79565835	0.92316854	0.9826136	0.8521292	0.94037074
familie/noun	0.99434704	0.83724374	0.9405888	0.9223677	0.88645476	0.9017073	0.89195555	0.85509694	0.88833857	0.9737634	0.8875682	0.8945679	0.919129	0.9251441	0.8592613	0.9958313	0.8742914	0.92500955	0.8533369	0.8580817	0.8764148	0.8519782	0.7331269	0.9305737	0.87272626	0.85690856	0.89007056	0.8813961	0.9597189	0.94444263	0.9474741	0.97100335	0.9601369	0.93413085	0.96925104	0.8580351	0.8970753	0.8764742	0.92624325	0.88779837	0.92568374	0.0	0.8111681	0.8895515	0.9089256	0.92322147	0.9625603	0.9374483	0.85931444	0.8796514	0.9756466	0.9446775	0.9043457	0.9567341	0.96232074	0.895977	0.94197303	0.8591525	0.944344	0.84003615	0.92719275	0.8766493	0.99546415	0.9097893	0.8778391	0.901821	0.96174866	0.93197757	0.8452071	0.85898876	0.9137151	0.9639553	0.89275587	0.9248848	0.934883	0.8754279	0.9985793	0.9552905	0.8579354	0.94708073	0.92513275	0.9069389	0.88513666	0.8738784	0.8670196	0.78135866	0.88997006	0.84334266	0.83481705	0.9370513	0.92184347	0.8614447	0.9804355	0.8746663	0.9776417	0.884065	0.9095794	0.90010273	0.8973057	0.90012896	0.8963922	0.8859115	0.9489856	0.91875756	0.8530039	0.9613763	0.8393736	0.82323897	0.99973387	0.8777201	0.8554806	0.9406938	0.8974728	0.79512525	0.8151585	0.906631	0.8435718	0.95627844	0.8705849	0.82218635	0.91568524	0.907334	0.86813647	0.91799873	0.9020889	0.89004165	0.8475754	0.9012908	0.83632386	0.9818307	0.9237983	0.8644523	0.9629765	0.9504595	0.94582254	0.8846546	0.9365489	0.88998336	0.8818426	0.9378077	0.8587351	0.9906721	0.8752878	0.7008712	0.888335	0.9691548	0.9647222	0.88084096	0.9259721	0.90966237	0.8943072	0.9405687	0.9809012	0.91285604	0.87065613	0.9305967	0.955762	0.9418682	0.8182443	0.94144344	0.9324539	0.8394335	0.89274096	0.9199935	0.8895991	0.81681156	0.9553134	0.86323005	0.81726915	0.9125885	0.87631166	0.8986616	0.90168613	0.75265336	0.8617169	0.95107055	0.9144268	0.96383333	0.84759665	0.8306721	0.88204646	0.8397916	0.96367735	0.83272946	0.9452485
familie_lid/noun	0.99724996	0.86086	0.9433099	0.9600574	0.95597583	0.9426167	0.9365226	0.9313203	0.92076796	0.9549568	0.9062378	0.91064465	0.88940203	0.9527539	0.9232015	0.9987515	0.9150993	0.9475769	0.89675933	0.92471343	0.9222411	0.9304816	0.82244337	0.9271281	0.8851279	0.90635794	0.87784743	0.9179761	0.9667989	0.9552165	0.94841915	0.97352314	0.9572375	0.96436447	0.9824431	0.8912493	0.9717345	0.9382754	0.8984635	0.9602389	0.91916585	0.8111681	0.0	0.8840601	0.9335873	0.96856004	0.95142025	0.96068037	0.9117229	0.9431935	0.9611894	0.9199362	0.94876254	0.95885456	0.9883561	0.9333308	0.98524475	0.92209876	0.940371	0.8620617	0.9497989	0.88463134	0.9986815	0.8922057	0.9194386	0.98375833	0.9691715	0.89704245	0.9310407	0.9111083	0.9644438	0.9630221	0.8715948	0.93420434	0.9789768	0.9033553	0.9828592	0.9597967	0.92345923	0.92014307	0.9319042	0.93546224	0.94150645	0.86277735	0.9492846	0.8899468	0.9310802	0.88712376	0.94619334	0.8789663	0.9592539	0.93677264	0.9654797	0.948639	0.97737813	0.9542606	0.94322896	0.92337435	0.96275896	0.9055023	0.91025376	0.91919124	0.99092203	0.95338	0.9256121	0.9558714	0.9099507	0.8526554	0.99680966	0.94819474	0.9471502	0.9575137	0.87971234	0.8767905	0.8957639	0.94681334	0.8995854	0.9459586	0.9387073	0.8162708	0.9635713	0.9220295	0.9396193	0.91996676	0.89309996	0.9759362	0.8947166	0.92043537	0.8756807	0.9694581	0.9669992	0.92899823	0.98956484	0.9375784	0.9539284	0.92261344	0.9462466	0.945903	0.8939878	0.9429635	0.9003518	0.9982443	0.9220422	0.78960335	0.9304513	0.96616924	0.987057	0.9026584	0.97458756	0.96033436	0.9483598	0.9289591	0.955432	0.9391247	0.9107759	0.9603026	0.9823516	0.9667379	0.8416002	0.9465084	0.96529216	0.8936795	0.93311244	0.9564142	0.9125852	0.910026	0.9712234	0.95472175	0.89186394	0.87823147	0.923222	0.9196807	0.9556384	0.87628776	0.9456746	0.9623152	0.9214285	0.9699909	0.87613106	0.8966216	0.93844676	0.8816534	0.986004	0.9397408	0.94656193
fiets/noun	0.99638337	0.879243	0.9678563	0.93909127	0.9472613	0.94791317	0.90297353	0.9044788	0.89006597	0.9864314	0.93753237	0.9077692	0.7429166	0.9456886	0.9335487	0.99801886	0.9573602	0.9284357	0.8375514	0.8289739	0.9006026	0.8794093	0.90336514	0.9576857	0.900372	0.9073022	0.8270193	0.9256654	0.98664397	0.90172756	0.88517404	0.95571357	0.90385365	0.9728463	0.92728204	0.9058082	0.90050554	0.93044025	0.88534766	0.9250026	0.7581165	0.8895515	0.8840601	0.0	0.9241912	0.931017	0.9958538	0.926624	0.9196061	0.8680489	0.9527633	0.9269556	0.9070288	0.94090223	0.96635616	0.9746562	0.93004155	0.90198725	0.97910327	0.93313086	0.9247966	0.91325724	0.9947359	0.9688417	0.9399126	0.95364004	0.90237963	0.77956104	0.8562324	0.8782674	0.93508637	0.94236445	0.7888689	0.8404572	0.93612784	0.92814445	0.99275815	0.9646609	0.88050413	0.86729276	0.81800145	0.9220596	0.90810907	0.8527198	0.9172093	0.9150236	0.90172905	0.8543887	0.9529459	0.74552816	0.97569406	0.90041715	0.93965864	0.9023497	0.9470591	0.95429283	0.9284978	0.8472137	0.9269606	0.9399627	0.884619	0.9151501	0.94995695	0.9212146	0.8954119	0.9674465	0.84437835	0.857031	0.9899745	0.91053206	0.923893	0.95987487	0.7470864	0.9635246	0.8873674	0.95356625	0.9469217	0.9407833	0.9009259	0.8144729	0.89322484	0.8736687	0.91750073	0.89751804	0.9265238	0.9284999	0.91394085	0.91324955	0.92528176	0.9999018	0.90070057	0.9233011	0.9638546	0.8845769	0.9620569	0.8798838	0.9097983	0.95811814	0.95127034	0.95165944	0.88491786	0.9865644	0.935568	0.8851887	0.98557574	0.91881627	0.9693311	0.8577121	0.9585192	0.9299754	0.9104957	0.9478221	0.9929953	0.95198286	0.96766376	0.90852785	0.9850755	0.9478004	0.8891537	0.8771246	0.96940553	0.9070968	0.9110842	0.93420047	0.89791083	0.84135014	0.955004	0.943826	0.894402	0.7347298	0.9450423	0.9634963	0.9372483	0.88116586	0.929117	0.94060874	0.93506473	0.97482854	0.87212515	0.9179835	0.88569516	0.9276757	0.9702539	0.85515773	0.96193516
financier/verb	0.9820782	0.9007006	0.9527785	0.94842356	0.9655761	0.8903613	0.8949427	0.90467113	0.90442204	0.96959615	0.8973266	0.9098363	0.8748118	0.95824873	0.93330395	0.9889261	0.94347566	0.94896346	0.92386895	0.91111636	0.89798796	0.8608381	0.9387324	0.96305865	0.9510282	0.937854	0.91726506	0.93380773	0.9424878	0.9287594	0.9498878	0.9817819	0.9655583	0.9281559	0.9787849	0.87698466	0.9256197	0.97814226	0.95144844	0.9561233	0.8388431	0.9089256	0.9335873	0.9241912	0.0	0.927779	0.9707313	0.80673015	0.9447075	0.9000549	0.94915247	0.9364381	0.91238546	0.8864116	0.9898073	0.95955956	0.953356	0.90292335	0.9534373	0.8139899	0.9264564	0.9345147	0.96559834	0.89092994	0.95179653	0.9377881	0.8725797	0.871657	0.94097704	0.8947196	0.9070005	0.96534187	0.9274164	0.8563216	0.9676339	0.9185273	0.9929917	0.9228159	0.9367731	0.94594496	0.8980295	0.89216673	0.9330818	0.9417677	0.9336409	0.8893441	0.8974513	0.94814587	0.9195101	0.87897414	0.97107184	0.9555867	0.9065263	0.9418183	0.9769826	0.93627876	0.9350693	0.89372766	0.95107645	0.87148714	0.9094725	0.9209931	0.9949152	0.86599267	0.9122876	0.97009337	0.8800861	0.9541437	1.0	0.9518859	0.82794935	0.9621093	0.8868258	0.87688637	0.91306716	0.89286566	0.9521594	0.97664386	0.9350305	0.921694	0.93717766	0.87719977	0.93391395	0.8568426	0.9231162	0.91442835	0.8271218	0.94165206	0.8708913	0.94655895	0.91258764	0.9455388	0.9697228	0.8740031	0.97684044	0.9104393	0.972864	0.9702046	0.9235288	0.9618615	0.9325625	0.99683183	0.94134223	0.9506875	0.9554633	0.9255185	0.9956201	0.90259624	0.91821605	0.9277234	0.92724425	0.9692745	0.9479069	0.94194186	0.8855914	0.95787597	0.97275007	0.93856364	0.9523875	0.91127115	0.9853747	0.9478976	0.9610768	0.9141364	0.9244172	0.9052701	0.9588677	0.9184556	0.9381825	0.85220516	0.9558882	0.94396675	0.831266	0.90660524	0.9125218	0.97708917	0.8227074	0.9431761	0.9004045	0.9129851	0.8870702	0.87570626	0.98212314	0.8792602	0.96568197
gang/noun	0.996555	0.94855636	0.97424746	0.93275964	0.9509243	0.93945676	0.92225266	0.9021734	0.9361735	0.96628046	0.9466984	0.9166865	0.9013904	0.95449334	0.90613383	0.9978785	0.960721	0.9519533	0.9495619	0.92892355	0.92879903	0.8996826	0.9372849	0.96906316	0.9191955	0.9315586	0.95311475	0.9135858	0.9487875	0.9502097	0.9793252	0.98493963	0.9860492	0.9980427	0.9944064	0.9131629	0.9513049	0.93698263	0.9422735	0.9330919	0.92087233	0.92322147	0.96856004	0.931017	0.927779	0.0	0.9710714	0.93086624	0.94418305	0.9387009	0.96731377	0.97106534	0.94150364	0.9287535	0.9696181	0.9425474	0.94078517	0.8995527	0.98012704	0.8930406	0.9665858	0.940199	0.9988393	0.96343863	0.9519066	0.9386128	0.962849	0.9233489	0.9200213	0.9525776	0.94727796	0.9631479	0.9233543	0.9095339	0.9733399	0.9173454	0.9990937	0.96616715	0.93574363	0.95953953	0.9478512	0.9231932	0.93907005	0.92489344	0.96488655	0.91040516	0.93804735	0.91071916	0.9504539	0.93657553	0.96460617	0.9396132	0.9452229	0.9311158	0.9535734	0.9409435	0.9473338	0.94917417	0.9437763	0.94858533	0.93105406	0.94789237	0.9786414	0.9216513	0.92227906	0.9617605	0.8617671	0.9179213	1.0	0.922308	0.91527796	0.9569712	0.90449554	0.9387062	0.9156425	0.91233504	0.9109056	0.96920013	0.8854697	0.9212439	0.95676714	0.90898526	0.90578645	0.9291226	0.9693154	0.9023794	0.9018982	0.96716434	0.9102795	0.9906732	0.9357679	0.9456422	0.98187417	0.9381992	0.9519743	0.9354006	0.95031506	0.9377854	0.92446184	0.98417604	0.9268756	1.0	0.93628603	0.92782974	0.9777538	0.9621904	0.99164	0.91365474	0.94187385	0.9456344	0.9101811	0.9769395	0.9756167	0.947211	0.9247244	0.9357905	0.991506	0.9619788	0.9373922	0.96475124	0.94750506	0.9412613	0.9196096	0.9690921	0.9341461	0.93686074	0.9368318	0.92178255	0.9189013	0.9105452	0.9126751	0.9028545	0.90640706	0.93144697	0.93056	0.95470643	0.9382327	0.96443534	0.9284523	0.9157053	0.9085063	0.9234366	0.84717816	0.91896135	0.98465824
gedicht_DIM/noun	0.9999591	0.96631175	0.9561791	0.9872172	0.99158126	0.95063585	0.9970717	0.9680719	0.9759021	0.98424053	1.0	0.9734141	0.9888074	0.99391377	0.99896395	0.9974569	0.98341733	0.99765664	0.97307235	0.968401	0.96469754	1.0	0.9412451	0.9884403	0.9567794	0.9759277	0.96675706	0.9904965	0.98531365	1.0	1.0	0.9981853	0.98741436	1.0	0.99341553	0.9992358	0.9975322	0.9983261	0.9986222	0.97209394	0.99852127	0.9625603	0.95142025	0.9958538	0.9707313	0.9710714	0.0	0.9824946	0.9948787	0.9884789	0.9797793	0.9952692	0.9585053	0.9631607	0.99983567	0.9834278	0.9999462	0.967577	1.0	0.9817829	1.0	0.9988909	0.99388117	0.999462	0.9967946	0.9998833	0.98781455	0.9813168	0.96465415	0.9665853	0.98996747	1.0	0.9705	0.9958148	0.989826	0.99397516	0.9986282	0.9983569	0.9816306	0.96306103	0.9898541	0.99382615	0.9936563	0.9713388	0.9927123	0.976292	0.99299043	0.9225483	0.9753575	0.9982466	0.9808837	1.0	1.0	0.95478857	1.0	1.0	0.99217564	1.0	0.9760758	0.98650926	0.9973519	1.0	0.9985979	0.9998864	0.9751774	1.0	0.9705806	0.9384431	0.96827036	0.98635566	0.9988466	0.96937484	0.9821108	0.9619872	0.9534598	0.99863577	0.9726031	0.98300016	0.9931905	0.9559691	1.0	0.98852366	0.97774315	0.9801634	0.9835842	0.999853	0.95823216	0.9950667	0.9964733	0.9999854	0.9992531	0.98538595	0.9917876	0.9950444	0.9950087	0.98289084	1.0	0.99318206	0.97853345	0.99147546	0.95111895	0.999233	0.97639555	0.967983	0.9685482	0.979933	0.9980393	0.9999978	0.9999189	0.9999502	0.9829628	0.9992279	0.99015146	0.97159183	0.9954466	0.990953	0.93677926	0.9829565	0.95467776	0.9872159	0.9970689	0.9254451	1.0	0.9877562	0.977094	0.9914888	0.9936428	0.98442215	0.97895765	0.9959832	0.9914273	0.9985606	0.99884576	0.9142329	0.9842262	1.0	0.99996847	0.9994033	0.99791825	0.98331076	0.99021953	0.9626143	0.98240083	0.9845532	0.9789722
geld/noun	0.9988095	0.9476626	0.9929794	0.9186631	0.94321424	0.868031	0.91483015	0.92026335	0.920426	0.976975	0.903834	0.9051033	0.8553039	0.9765285	0.9298969	0.98625714	0.93663484	0.96247977	0.9213369	0.89638263	0.9153794	0.82122415	0.92882717	0.9682787	0.9760429	0.95686746	0.9332057	0.93166924	0.96735144	0.88889354	0.90194404	0.987169	0.9803312	0.9923474	0.94493026	0.92596173	0.8507766	0.9294472	0.91662884	0.9309026	0.83450603	0.9374483	0.96068037	0.926624	0.80673015	0.93086624	0.9824946	0.0	0.92663354	0.8900881	0.96155256	0.94482905	0.9062185	0.914198	0.99404335	0.9860289	0.9386174	0.88066226	0.96001315	0.7780974	0.92091286	0.92986083	0.98139083	0.9133062	0.9214665	0.92789596	0.960105	0.8810485	0.93294775	0.9329691	0.86832225	0.9255506	0.9139986	0.81275153	0.97307765	0.92240447	1.0	0.97730243	0.93118864	0.95699954	0.88925743	0.85781735	0.87053615	0.9421239	0.92582715	0.8747511	0.8838594	0.94310707	0.95011234	0.8798579	0.99130553	0.92459494	0.84011996	0.9111807	0.94889796	0.8859742	0.89674103	0.81854653	0.9591109	0.85199416	0.9197521	0.91262	0.9881832	0.85833704	0.87283915	0.98617136	0.8894444	0.90592134	1.0	0.9567324	0.8512827	0.98514456	0.88370645	0.94687176	0.8844328	0.8090458	0.93198866	0.9547665	0.86194557	0.8578428	0.8920473	0.86610126	0.8900214	0.9263087	0.9382411	0.8878534	0.8745009	0.9219667	0.9267002	0.9939568	0.9031531	0.9389058	0.9791285	0.8859523	0.97509265	0.8968502	0.9378098	0.9606282	0.9310488	0.97929436	0.8750874	0.9941722	0.9421688	0.92841345	0.9848137	0.9520415	0.99533194	0.88159263	0.9077256	0.95330745	0.84474707	0.94149977	0.97545934	0.97809416	0.9503629	0.95371497	0.9703815	0.94841737	0.9601379	0.937204	0.99962753	0.9664327	0.90469146	0.9399827	0.90966743	0.9066191	0.9195678	0.90888476	0.90657157	0.83940786	0.92042726	0.96010876	0.78990763	0.9088528	0.848758	0.9855142	0.78653806	0.97830385	0.88822633	0.83676755	0.9033036	0.90756863	0.9729601	0.84040564	0.95331544
gelukkig/adj	0.93662715	0.9199544	0.97225446	0.88644147	0.88821554	0.87959063	0.87007236	0.8427589	0.85608745	0.96840215	0.9214362	0.90823495	0.9094801	0.93768466	0.84785914	0.9515891	0.9418087	0.9317965	0.92853653	0.95729315	0.8933252	0.8922368	0.8502041	0.9701648	0.8939739	0.86553514	0.93263	0.83790123	0.96409607	0.8794906	0.8995727	0.9732299	0.98160213	0.97738934	0.9802907	0.92099833	0.8479248	0.8409579	0.89372426	0.85708666	0.91795474	0.85931444	0.9117229	0.9196061	0.9447075	0.94418305	0.9948787	0.92663354	0.0	0.923318	0.9741983	0.9768835	0.930301	0.95286506	0.9474464	0.87617844	0.8572762	0.79385424	0.960659	0.8761487	0.907735	0.850432	1.0	0.9851709	0.8742514	0.8923634	0.980587	0.94012964	0.88500077	0.9287669	0.90198725	0.9097011	0.93393403	0.9168505	0.93636584	0.8889322	0.9676646	0.9772174	0.88929904	0.97048044	0.8929525	0.93826663	0.82079184	0.9127333	0.8915988	0.8138702	0.85958827	0.8864167	0.8900555	0.947433	0.9244764	0.8265678	0.9188302	0.8283084	0.9071845	0.8780987	0.8775882	0.89496225	0.92655766	0.9409048	0.8885231	0.8865293	0.993691	0.85278445	0.80496347	0.9741235	0.8766567	0.90538925	1.0	0.8716622	0.8932643	0.9389321	0.9163368	0.9445085	0.84278595	0.8913426	0.92094195	0.96019286	0.8145437	0.9082904	0.9096208	0.91033316	0.8678098	0.9156815	0.9680381	0.8674287	0.87864023	0.908522	0.8621187	0.99830556	0.90500253	0.88584846	0.995454	0.9412428	0.9655569	0.92751616	0.84716177	0.88602614	0.88142973	0.9541226	0.87583184	0.99855536	0.83708966	0.8397373	0.95417744	0.9866811	0.99364775	0.8940919	0.8939661	0.9635373	0.8381643	0.96339387	0.99461573	0.89225537	0.9438922	0.905505	0.9781548	0.9232377	0.87682784	0.9168539	0.9249988	0.89484143	0.83166564	0.93182254	0.89692783	0.8655486	0.9015895	0.8890736	0.87150365	0.92809534	0.8340523	0.9242232	0.89734775	0.95123065	0.90043104	0.9772685	0.9369031	0.9788333	0.82611114	0.83349407	0.86532915	0.892303	0.9568888	0.8411939	0.959329
gemeente_bestuur/noun	0.9664936	0.9502018	0.9896156	0.9308363	0.9532201	0.94413096	0.94743407	0.9422659	0.8324202	0.9514241	0.9504899	0.9255459	0.84910923	0.9729498	0.92499465	0.97926706	0.94310254	0.9725961	0.88407344	0.85584307	0.92287236	0.85877746	0.9298055	0.9773149	0.8051801	0.96775293	0.8678033	0.8218566	0.96466845	0.92875767	0.97839147	0.9915262	0.9608043	0.97054446	0.97371167	0.950943	0.9221795	0.9582772	0.9509031	0.9681922	0.84603167	0.8796514	0.9431935	0.8680489	0.9000549	0.9387009	0.9884789	0.8900881	0.923318	0.0	0.97774327	0.9084663	0.9219226	0.9730381	0.95951426	0.97472	0.9807311	0.9300961	0.98232573	0.92378217	0.9738536	0.93762845	0.9653747	0.9747777	0.94844514	0.9720721	0.9652697	0.8670731	0.93693894	0.90967435	0.934662	0.9480784	0.8909366	0.84847	0.94106966	0.92621	0.97713655	0.98195696	0.90943277	0.9311715	0.89264363	0.8384477	0.90517044	0.91778517	0.9530165	0.88933533	0.94874805	0.9219301	0.91461515	0.84625494	0.94711834	0.95875454	0.9014707	0.9677262	0.9864735	0.93478847	0.9493243	0.8916356	0.9250269	0.90089744	0.92345726	0.93355453	0.9795045	0.94433737	0.8991518	0.95633584	0.7301456	0.9213375	0.9967395	0.9133142	0.92039096	0.94383454	0.8621045	0.97344697	0.91793954	0.92439574	0.9564629	0.97295576	0.9218167	0.9051219	0.9423454	0.87112665	0.97540665	0.8858756	0.95942634	0.9253845	0.8588623	0.93914425	0.9343308	0.99342054	0.9337246	0.94710475	0.9188496	0.8891899	0.97369665	0.8912322	0.96496403	0.9700094	0.9230029	0.9661104	0.8937806	0.9637314	0.93170285	0.9315708	0.9823989	0.9114935	0.97286296	0.8791052	0.97663367	0.8954549	0.8976852	0.9683932	0.98570794	0.9626969	0.9045477	0.90482646	0.9738648	0.9394143	0.9450289	0.8913115	0.98402095	0.94253886	0.9541729	0.92131746	0.9306888	0.8395325	0.9697754	0.9623055	0.87074554	0.84368074	0.9449731	0.9425874	0.847946	0.9028814	0.9222766	0.96530724	0.90162253	0.98082155	0.89671487	0.9416976	0.9319465	0.8782244	0.9858527	0.86799026	0.97086406
